* Block Type = 96-Well 0.1-mL Block
* Calibration Background is expired  = Yes
* Calibration Background performed on = 04-20-2016
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 04-21-2016
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 04-20-2016
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 04-21-2016
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 04-21-2016
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 04-20-2016
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 04-20-2016
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 04-21-2016
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 04-20-2016
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 04-20-2016
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 04-20-2016
* Chemistry = TAQMAN
* Date Created = 2017-01-02 11:06:00 AM EST
* Experiment Barcode = 
* Experiment Comment = NA
* Experiment File Name = \\vmware-host\Shared Folders\Desktop\mix_qpcr_data\Nate_QDNA_P3_20161208.eds
* Experiment Name = Nate_QDNA_P3_20161208
* Experiment Run End Time = 2016-12-08 18:55:57 PM EST
* Experiment Type = Standard Curve
* Instrument Name =       272310160
* Instrument Serial Number = 272310160
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = 
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step3
* User Name = NA

[Multicomponent Data]
Well	Well Position	Cycle	SYBR
32	      C8	11	673,962.875
33	      C9	11	
34	      C10	11	
35	      C11	11	
36	      C12	11	
37	      D1	11	106,077.664
38	      D2	11	116,098.047
39	      D3	11	120,016.961
40	      D4	11	189,394.656
41	      D5	11	151,462.750
42	      D6	11	181,407.797
43	      D7	11	136,385.453
44	      D8	11	143,962.734
45	      D9	11	
46	      D10	11	
47	      D11	11	
48	      D12	11	
49	      E1	11	107,636.586
50	      E2	11	111,639.117
51	      E3	11	151,496.703
52	      E4	11	162,625.344
53	      E5	11	144,661.438
54	      E6	11	164,308.719
55	      E7	11	142,748.297
56	      E8	11	344,813.781
57	      E9	11	
58	      E10	11	
59	      E11	11	
60	      E12	11	
61	      F1	11	100,370.531
62	      F2	11	102,974.750
63	      F3	11	167,729.359
64	      F4	11	187,472.406
65	      F5	11	151,021.062
66	      F6	11	221,134.031
67	      F7	11	148,240.750
68	      F8	11	182,885.938
69	      F9	11	
70	      F10	11	
71	      F11	11	
72	      F12	11	
73	      G1	11	99,886.062
74	      G2	11	117,928.508
75	      G3	11	178,228.594
76	      G4	11	208,541.734
77	      G5	11	149,655.375
78	      G6	11	244,646.625
79	      G7	11	136,426.031
80	      G8	11	259,272.781
81	      G9	11	
82	      G10	11	
83	      G11	11	
84	      G12	11	
85	      H1	11	92,301.922
86	      H2	11	97,885.125
87	      H3	11	152,184.516
88	      H4	11	248,742.328
89	      H5	11	140,130.438
90	      H6	11	233,908.531
91	      H7	11	133,013.641
92	      H8	11	117,322.875
93	      H9	11	
94	      H10	11	
95	      H11	11	
96	      H12	11	
1	      A1	12	814,882.188
2	      A2	12	841,643.625
3	      A3	12	245,844.688
4	      A4	12	313,584.156
5	      A5	12	187,240.297
6	      A6	12	318,327.750
7	      A7	12	164,411.234
8	      A8	12	138,181.484
9	      A9	12	
10	      A10	12	
11	      A11	12	
12	      A12	12	
13	      B1	12	136,982.922
14	      B2	12	179,409.328
15	      B3	12	173,009.516
16	      B4	12	238,808.594
17	      B5	12	210,559.469
18	      B6	12	189,315.375
19	      B7	12	187,922.359
20	      B8	12	396,598.500
21	      B9	12	
22	      B10	12	
23	      B11	12	
24	      B12	12	
25	      C1	12	111,254.977
26	      C2	12	125,486.805
27	      C3	12	193,354.906
28	      C4	12	214,778.953
29	      C5	12	190,969.797
30	      C6	12	179,925.625
31	      C7	12	157,635.484
32	      C8	12	882,216.875
33	      C9	12	
34	      C10	12	
35	      C11	12	
36	      C12	12	
37	      D1	12	105,930.289
38	      D2	12	115,956.180
39	      D3	12	119,497.062
40	      D4	12	229,201.984
41	      D5	12	171,102.766
42	      D6	12	207,469.156
43	      D7	12	142,971.625
44	      D8	12	143,643.125
45	      D9	12	
46	      D10	12	
47	      D11	12	
48	      D12	12	
49	      E1	12	107,230.984
50	      E2	12	111,296.297
51	      E3	12	167,095.141
52	      E4	12	191,889.250
53	      E5	12	158,105.438
54	      E6	12	182,504.844
55	      E7	12	148,138.750
56	      E8	12	495,173.594
57	      E9	12	
58	      E10	12	
59	      E11	12	
60	      E12	12	
61	      F1	12	100,434.000
62	      F2	12	102,052.695
63	      F3	12	197,374.688
64	      F4	12	237,098.500
65	      F5	12	168,587.812
66	      F6	12	267,539.625
67	      F7	12	155,301.750
68	      F8	12	208,821.531
69	      F9	12	
70	      F10	12	
71	      F11	12	
72	      F12	12	
73	      G1	12	99,837.555
74	      G2	12	117,927.141
75	      G3	12	216,658.500
76	      G4	12	276,141.094
77	      G5	12	169,449.328
78	      G6	12	313,969.062
79	      G7	12	140,990.156
80	      G8	12	370,429.406
81	      G9	12	
82	      G10	12	
83	      G11	12	
84	      G12	12	
85	      H1	12	91,303.500
86	      H2	12	97,843.812
87	      H3	12	181,021.516
88	      H4	12	337,548.531
89	      H5	12	162,421.906
90	      H6	12	302,338.781
91	      H7	12	141,104.328
92	      H8	12	117,279.188
93	      H9	12	
94	      H10	12	
95	      H11	12	
96	      H12	12	
1	      A1	13	1,274,928.000
2	      A2	13	1,334,455.250
3	      A3	13	330,188.750
4	      A4	13	462,144.188
5	      A5	13	230,851.031
6	      A6	13	456,302.062
7	      A7	13	181,206.297
8	      A8	13	137,537.234
9	      A9	13	
10	      A10	13	
11	      A11	13	
12	      A12	13	
13	      B1	13	157,056.672
14	      B2	13	229,085.125
15	      B3	13	210,970.906
16	      B4	13	330,460.875
17	      B5	13	277,275.250
18	      B6	13	224,279.016
19	      B7	13	232,770.547
20	      B8	13	571,551.375
21	      B9	13	
22	      B10	13	
23	      B11	13	
24	      B12	13	
25	      C1	13	113,350.422
26	      C2	13	129,798.922
27	      C3	13	243,360.156
28	      C4	13	283,992.844
29	      C5	13	235,880.078
30	      C6	13	215,534.969
31	      C7	13	178,719.125
32	      C8	13	1,273,253.125
33	      C9	13	
34	      C10	13	
35	      C11	13	
36	      C12	13	
37	      D1	13	105,598.367
38	      D2	13	116,820.711
39	      D3	13	119,428.688
40	      D4	13	305,202.250
41	      D5	13	208,156.656
42	      D6	13	257,579.391
43	      D7	13	155,294.344
44	      D8	13	143,683.078
45	      D9	13	
46	      D10	13	
47	      D11	13	
48	      D12	13	
49	      E1	13	106,948.766
50	      E2	13	110,298.781
51	      E3	13	197,576.078
52	      E4	13	247,860.234
53	      E5	13	184,114.859
54	      E6	13	215,995.609
55	      E7	13	158,068.844
56	      E8	13	781,098.500
57	      E9	13	
58	      E10	13	
59	      E11	13	
60	      E12	13	
61	      F1	13	99,475.094
62	      F2	13	101,503.273
63	      F3	13	255,282.328
64	      F4	13	330,514.281
65	      F5	13	200,341.562
66	      F6	13	358,990.750
67	      F7	13	169,184.234
68	      F8	13	259,350.875
69	      F9	13	
70	      F10	13	
71	      F11	13	
72	      F12	13	
73	      G1	13	100,126.984
74	      G2	13	117,635.703
75	      G3	13	290,487.812
76	      G4	13	405,961.375
77	      G5	13	207,894.000
78	      G6	13	448,231.281
79	      G7	13	150,815.734
80	      G8	13	581,093.875
81	      G9	13	
82	      G10	13	
83	      G11	13	
84	      G12	13	
85	      H1	13	91,102.461
86	      H2	13	97,890.633
87	      H3	13	237,433.219
88	      H4	13	504,434.094
89	      H5	13	204,534.484
90	      H6	13	433,012.969
91	      H7	13	156,952.938
92	      H8	13	117,058.195
93	      H9	13	
94	      H10	13	
95	      H11	13	
96	      H12	13	
1	      A1	14	2,103,793.750
2	      A2	14	2,218,481.750
3	      A3	14	490,408.625
4	      A4	14	741,441.000
5	      A5	14	312,534.844
6	      A6	14	720,142.875
7	      A7	14	212,386.984
8	      A8	14	137,565.469
9	      A9	14	
10	      A10	14	
11	      A11	14	
12	      A12	14	
13	      B1	14	197,461.188
14	      B2	14	325,554.750
15	      B3	14	282,332.312
16	      B4	14	505,368.969
17	      B5	14	405,288.969
18	      B6	14	292,392.438
19	      B7	14	318,742.812
20	      B8	14	900,094.562
21	      B9	14	
22	      B10	14	
23	      B11	14	
24	      B12	14	
25	      C1	14	119,055.023
26	      C2	14	138,621.969
27	      C3	14	338,736.344
28	      C4	14	415,701.281
29	      C5	14	321,593.594
30	      C6	14	284,000.125
31	      C7	14	218,420.375
32	      C8	14	1,997,017.000
33	      C9	14	
34	      C10	14	
35	      C11	14	
36	      C12	14	
37	      D1	14	105,669.469
38	      D2	14	118,168.727
39	      D3	14	119,652.180
40	      D4	14	449,452.562
41	      D5	14	278,938.000
42	      D6	14	355,605.406
43	      D7	14	178,469.484
44	      D8	14	144,143.188
45	      D9	14	
46	      D10	14	
47	      D11	14	
48	      D12	14	
49	      E1	14	106,933.547
50	      E2	14	110,356.453
51	      E3	14	255,709.797
52	      E4	14	355,507.250
53	      E5	14	232,589.609
54	      E6	14	280,734.125
55	      E7	14	175,877.281
56	      E8	14	1,310,975.000
57	      E9	14	
58	      E10	14	
59	      E11	14	
60	      E12	14	
61	      F1	14	98,615.289
62	      F2	14	100,592.672
63	      F3	14	365,681.125
64	      F4	14	509,194.594
65	      F5	14	261,831.703
66	      F6	14	535,032.375
67	      F7	14	195,556.969
68	      F8	14	355,920.281
69	      F9	14	
70	      F10	14	
71	      F11	14	
72	      F12	14	
73	      G1	14	100,581.820
74	      G2	14	117,531.172
75	      G3	14	431,156.469
76	      G4	14	650,628.062
77	      G5	14	281,820.281
78	      G6	14	701,173.250
79	      G7	14	169,323.906
80	      G8	14	978,013.562
81	      G9	14	
82	      G10	14	
83	      G11	14	
84	      G12	14	
85	      H1	14	91,341.344
86	      H2	14	97,489.211
87	      H3	14	345,361.844
88	      H4	14	818,789.875
89	      H5	14	285,233.375
90	      H6	14	681,822.625
91	      H7	14	187,422.703
92	      H8	14	116,185.938
93	      H9	14	
94	      H10	14	
95	      H11	14	
96	      H12	14	
1	      A1	15	3,505,169.000
2	      A2	15	3,699,862.000
3	      A3	15	794,320.312
4	      A4	15	1,262,912.250
5	      A5	15	464,628.812
6	      A6	15	1,213,121.500
7	      A7	15	271,209.969
8	      A8	15	138,311.266
9	      A9	15	
10	      A10	15	
11	      A11	15	
12	      A12	15	
13	      B1	15	272,982.781
14	      B2	15	510,413.688
15	      B3	15	419,767.062
16	      B4	15	837,676.000
17	      B5	15	648,378.688
18	      B6	15	422,554.469
19	      B7	15	483,112.500
20	      B8	15	1,507,449.625
21	      B9	15	
22	      B10	15	
23	      B11	15	
24	      B12	15	
25	      C1	15	131,286.766
26	      C2	15	156,774.719
27	      C3	15	522,135.500
28	      C4	15	666,503.062
29	      C5	15	485,491.281
30	      C6	15	416,061.125
31	      C7	15	295,582.562
32	      C8	15	3,280,132.000
33	      C9	15	
34	      C10	15	
35	      C11	15	
36	      C12	15	
37	      D1	15	106,325.242
38	      D2	15	119,744.305
39	      D3	15	119,937.602
40	      D4	15	722,819.000
41	      D5	15	414,254.656
42	      D6	15	543,097.688
43	      D7	15	223,853.047
44	      D8	15	144,491.734
45	      D9	15	
46	      D10	15	
47	      D11	15	
48	      D12	15	
49	      E1	15	107,190.570
50	      E2	15	111,745.477
51	      E3	15	366,747.688
52	      E4	15	559,538.562
53	      E5	15	325,943.531
54	      E6	15	404,800.594
55	      E7	15	211,394.078
56	      E8	15	2,262,319.000
57	      E9	15	
58	      E10	15	
59	      E11	15	
60	      E12	15	
61	      F1	15	98,679.531
62	      F2	15	100,786.633
63	      F3	15	575,215.500
64	      F4	15	844,985.938
65	      F5	15	380,459.656
66	      F6	15	865,073.688
67	      F7	15	247,135.922
68	      F8	15	540,997.188
69	      F9	15	
70	      F10	15	
71	      F11	15	
72	      F12	15	
73	      G1	15	100,760.711
74	      G2	15	117,761.906
75	      G3	15	696,629.188
76	      G4	15	1,106,919.625
77	      G5	15	422,112.406
78	      G6	15	1,174,520.375
79	      G7	15	205,471.922
80	      G8	15	1,699,086.500
81	      G9	15	
82	      G10	15	
83	      G11	15	
84	      G12	15	
85	      H1	15	91,661.945
86	      H2	15	97,615.164
87	      H3	15	549,585.875
88	      H4	15	1,396,158.875
89	      H5	15	438,841.438
90	      H6	15	1,144,807.500
91	      H7	15	246,005.281
92	      H8	15	115,727.359
93	      H9	15	
94	      H10	15	
95	      H11	15	
96	      H12	15	
1	      A1	16	5,650,159.500
2	      A2	16	5,940,038.000
3	      A3	16	1,356,739.125
4	      A4	16	2,199,560.000
5	      A5	16	751,056.875
6	      A6	16	2,106,793.250
7	      A7	16	384,326.000
8	      A8	16	138,406.328
9	      A9	16	
10	      A10	16	
11	      A11	16	
12	      A12	16	
13	      B1	16	417,139.594
14	      B2	16	856,683.250
15	      B3	16	679,740.812
16	      B4	16	1,450,125.375
17	      B5	16	1,103,971.500
18	      B6	16	671,470.625
19	      B7	16	793,551.250
20	      B8	16	2,589,614.500
21	      B9	16	
22	      B10	16	
23	      B11	16	
24	      B12	16	
25	      C1	16	153,065.094
26	      C2	16	191,856.812
27	      C3	16	866,706.375
28	      C4	16	1,136,338.625
29	      C5	16	794,857.188
30	      C6	16	667,313.125
31	      C7	16	442,569.062
32	      C8	16	5,380,434.000
33	      C9	16	
34	      C10	16	
35	      C11	16	
36	      C12	16	
37	      D1	16	107,252.234
38	      D2	16	122,834.625
39	      D3	16	121,501.703
40	      D4	16	1,233,113.250
41	      D5	16	671,107.938
42	      D6	16	895,411.500
43	      D7	16	309,935.969
44	      D8	16	146,097.375
45	      D9	16	
46	      D10	16	
47	      D11	16	
48	      D12	16	
49	      E1	16	107,642.570
50	      E2	16	112,972.000
51	      E3	16	578,951.188
52	      E4	16	944,711.750
53	      E5	16	504,201.719
54	      E6	16	640,634.250
55	      E7	16	281,027.688
56	      E8	16	3,868,904.250
57	      E9	16	
58	      E10	16	
59	      E11	16	
60	      E12	16	
61	      F1	16	99,616.742
62	      F2	16	103,033.695
63	      F3	16	966,492.500
64	      F4	16	1,461,664.000
65	      F5	16	606,266.438
66	      F6	16	1,475,433.500
67	      F7	16	346,545.844
68	      F8	16	889,004.938
69	      F9	16	
70	      F10	16	
71	      F11	16	
72	      F12	16	
73	      G1	16	100,448.250
74	      G2	16	118,777.570
75	      G3	16	1,188,977.375
76	      G4	16	1,928,600.625
77	      G5	16	684,744.812
78	      G6	16	2,026,540.125
79	      G7	16	273,747.062
80	      G8	16	2,945,722.500
81	      G9	16	
82	      G10	16	
83	      G11	16	
84	      G12	16	
85	      H1	16	91,842.688
86	      H2	16	98,625.477
87	      H3	16	932,854.125
88	      H4	16	2,412,101.750
89	      H5	16	727,005.188
90	      H6	16	1,976,567.750
91	      H7	16	357,013.438
92	      H8	16	116,044.602
93	      H9	16	
94	      H10	16	
95	      H11	16	
96	      H12	16	
1	      A1	17	8,507,871.000
2	      A2	17	8,865,347.000
3	      A3	17	2,362,236.500
4	      A4	17	3,782,756.250
5	      A5	17	1,282,313.750
6	      A6	17	3,634,821.250
7	      A7	17	600,627.062
8	      A8	17	138,572.750
9	      A9	17	
10	      A10	17	
11	      A11	17	
12	      A12	17	
13	      B1	17	690,082.000
14	      B2	17	1,494,900.500
15	      B3	17	1,165,625.500
16	      B4	17	2,539,875.250
17	      B5	17	1,932,962.125
18	      B6	17	1,136,367.750
19	      B7	17	1,368,758.750
20	      B8	17	4,390,185.000
21	      B9	17	
22	      B10	17	
23	      B11	17	
24	      B12	17	
25	      C1	17	195,038.219
26	      C2	17	258,305.781
27	      C3	17	1,497,550.000
28	      C4	17	1,987,022.375
29	      C5	17	1,368,350.750
30	      C6	17	1,135,818.375
31	      C7	17	722,459.125
32	      C8	17	8,427,053.000
33	      C9	17	
34	      C10	17	
35	      C11	17	
36	      C12	17	
37	      D1	17	110,067.898
38	      D2	17	128,691.211
39	      D3	17	124,207.703
40	      D4	17	2,147,988.500
41	      D5	17	1,148,741.750
42	      D6	17	1,543,254.500
43	      D7	17	475,953.031
44	      D8	17	148,157.406
45	      D9	17	
46	      D10	17	
47	      D11	17	
48	      D12	17	
49	      E1	17	108,607.484
50	      E2	17	114,448.578
51	      E3	17	976,776.812
52	      E4	17	1,646,239.500
53	      E5	17	838,981.750
54	      E6	17	1,080,755.750
55	      E7	17	412,711.125
56	      E8	17	6,329,376.000
57	      E9	17	
58	      E10	17	
59	      E11	17	
60	      E12	17	
61	      F1	17	100,248.773
62	      F2	17	105,894.219
63	      F3	17	1,680,206.375
64	      F4	17	2,547,489.500
65	      F5	17	1,026,483.000
66	      F6	17	2,559,300.000
67	      F7	17	535,112.188
68	      F8	17	1,528,146.125
69	      F9	17	
70	      F10	17	
71	      F11	17	
72	      F12	17	
73	      G1	17	100,308.797
74	      G2	17	119,654.047
75	      G3	17	2,072,327.125
76	      G4	17	3,321,735.750
77	      G5	17	1,172,641.000
78	      G6	17	3,476,331.750
79	      G7	17	405,651.219
80	      G8	17	4,927,828.500
81	      G9	17	
82	      G10	17	
83	      G11	17	
84	      G12	17	
85	      H1	17	92,559.367
86	      H2	17	99,237.125
87	      H3	17	1,630,499.625
88	      H4	17	4,069,076.000
89	      H5	17	1,258,305.875
90	      H6	17	3,380,797.250
91	      H7	17	567,905.000
92	      H8	17	117,603.070
93	      H9	17	
94	      H10	17	
95	      H11	17	
96	      H12	17	
1	      A1	18	11,684,820.000
2	      A2	18	12,032,016.000
3	      A3	18	4,043,776.250
4	      A4	18	6,217,922.000
5	      A5	18	2,233,737.250
6	      A6	18	6,021,689.500
7	      A7	18	1,006,710.625
8	      A8	18	139,801.766
9	      A9	18	
10	      A10	18	
11	      A11	18	
12	      A12	18	
13	      B1	18	1,195,294.500
14	      B2	18	2,608,116.500
15	      B3	18	2,042,462.375
16	      B4	18	4,349,074.500
17	      B5	18	3,360,125.750
18	      B6	18	1,978,984.375
19	      B7	18	2,397,713.250
20	      B8	18	7,093,786.500
21	      B9	18	
22	      B10	18	
23	      B11	18	
24	      B12	18	
25	      C1	18	276,857.906
26	      C2	18	385,282.438
27	      C3	18	2,613,477.250
28	      C4	18	3,449,384.750
29	      C5	18	2,396,398.250
30	      C6	18	1,986,772.000
31	      C7	18	1,240,496.000
32	      C8	18	12,128,687.000
33	      C9	18	
34	      C10	18	
35	      C11	18	
36	      C12	18	
37	      D1	18	113,060.508
38	      D2	18	140,415.500
39	      D3	18	128,094.930
40	      D4	18	3,694,261.000
41	      D5	18	2,012,194.500
42	      D6	18	2,686,854.000
43	      D7	18	786,488.688
44	      D8	18	149,345.406
45	      D9	18	
46	      D10	18	
47	      D11	18	
48	      D12	18	
49	      E1	18	108,997.062
50	      E2	18	116,604.664
51	      E3	18	1,703,700.500
52	      E4	18	2,872,124.500
53	      E5	18	1,453,466.875
54	      E6	18	1,880,351.250
55	      E7	18	662,204.250
56	      E8	18	9,557,293.000
57	      E9	18	
58	      E10	18	
59	      E11	18	
60	      E12	18	
61	      F1	18	101,557.023
62	      F2	18	107,299.117
63	      F3	18	2,920,742.500
64	      F4	18	4,321,226.000
65	      F5	18	1,788,515.125
66	      F6	18	4,355,184.500
67	      F7	18	887,671.812
68	      F8	18	2,654,529.250
69	      F9	18	
70	      F10	18	
71	      F11	18	
72	      F12	18	
73	      G1	18	100,710.891
74	      G2	18	121,404.836
75	      G3	18	3,561,366.750
76	      G4	18	5,472,749.500
77	      G5	18	2,046,521.500
78	      G6	18	5,728,482.500
79	      G7	18	653,738.438
80	      G8	18	7,700,673.000
81	      G9	18	
82	      G10	18	
83	      G11	18	
84	      G12	18	
85	      H1	18	93,177.484
86	      H2	18	100,674.172
87	      H3	18	2,836,189.250
88	      H4	18	6,474,402.500
89	      H5	18	2,200,118.000
90	      H6	18	5,528,016.500
91	      H7	18	961,032.312
92	      H8	18	118,379.992
93	      H9	18	
94	      H10	18	
95	      H11	18	
96	      H12	18	
1	      A1	19	14,606,336.000
2	      A2	19	14,923,089.000
3	      A3	19	6,579,184.500
4	      A4	19	9,414,379.000
5	      A5	19	3,841,537.500
6	      A6	19	9,229,715.000
7	      A7	19	1,751,157.375
8	      A8	19	141,762.297
9	      A9	19	
10	      A10	19	
11	      A11	19	
12	      A12	19	
13	      B1	19	2,094,357.500
14	      B2	19	4,407,320.500
15	      B3	19	3,535,927.250
16	      B4	19	7,054,952.000
17	      B5	19	5,619,080.500
18	      B6	19	3,426,515.500
19	      B7	19	4,125,776.750
20	      B8	19	10,528,732.000
21	      B9	19	
22	      B10	19	
23	      B11	19	
24	      B12	19	
25	      C1	19	432,679.719
26	      C2	19	624,908.250
27	      C3	19	4,443,967.500
28	      C4	19	5,756,598.000
29	      C5	19	4,122,763.750
30	      C6	19	3,451,427.750
31	      C7	19	2,173,999.500
32	      C8	19	15,728,867.000
33	      C9	19	
34	      C10	19	
35	      C11	19	
36	      C12	19	
37	      D1	19	119,922.930
38	      D2	19	163,916.875
39	      D3	19	135,754.812
40	      D4	19	6,067,877.000
41	      D5	19	3,487,563.250
42	      D6	19	4,575,047.500
43	      D7	19	1,361,827.000
44	      D8	19	152,319.078
45	      D9	19	
46	      D10	19	
47	      D11	19	
48	      D12	19	
49	      E1	19	110,613.133
50	      E2	19	120,740.000
51	      E3	19	2,972,698.000
52	      E4	19	4,842,971.500
53	      E5	19	2,541,548.000
54	      E6	19	3,263,886.250
55	      E7	19	1,126,412.875
56	      E8	19	13,015,637.000
57	      E9	19	
58	      E10	19	
59	      E11	19	
60	      E12	19	
61	      F1	19	102,420.648
62	      F2	19	108,990.477
63	      F3	19	4,897,459.000
64	      F4	19	6,904,092.500
65	      F5	19	3,101,297.750
66	      F6	19	7,010,973.000
67	      F7	19	1,534,532.625
68	      F8	19	4,502,215.000
69	      F9	19	
70	      F10	19	
71	      F11	19	
72	      F12	19	
73	      G1	19	102,763.289
74	      G2	19	124,215.938
75	      G3	19	5,825,744.000
76	      G4	19	8,322,340.500
77	      G5	19	3,515,010.250
78	      G6	19	8,733,485.000
79	      G7	19	1,115,383.250
80	      G8	19	10,907,579.000
81	      G9	19	
82	      G10	19	
83	      G11	19	
84	      G12	19	
85	      H1	19	94,804.617
86	      H2	19	103,934.555
87	      H3	19	4,744,985.500
88	      H4	19	9,381,304.000
89	      H5	19	3,755,820.750
90	      H6	19	8,331,806.000
91	      H7	19	1,672,546.500
92	      H8	19	120,241.273
93	      H9	19	
94	      H10	19	
95	      H11	19	
96	      H12	19	
1	      A1	20	16,986,386.000
2	      A2	20	17,242,766.000
3	      A3	20	9,826,119.000
4	      A4	20	12,817,222.000
5	      A5	20	6,315,997.000
6	      A6	20	12,722,403.000
7	      A7	20	3,081,068.500
8	      A8	20	143,970.625
9	      A9	20	
10	      A10	20	
11	      A11	20	
12	      A12	20	
13	      B1	20	3,594,582.500
14	      B2	20	6,987,224.500
15	      B3	20	5,862,130.000
16	      B4	20	10,467,485.000
17	      B5	20	8,731,535.000
18	      B6	20	5,712,937.000
19	      B7	20	6,750,101.000
20	      B8	20	14,063,002.000
21	      B9	20	
22	      B10	20	
23	      B11	20	
24	      B12	20	
25	      C1	20	723,209.875
26	      C2	20	1,071,103.375
27	      C3	20	7,116,901.500
28	      C4	20	8,907,455.000
29	      C5	20	6,752,637.500
30	      C6	20	5,770,375.500
31	      C7	20	3,759,497.250
32	      C8	20	18,437,314.000
33	      C9	20	
34	      C10	20	
35	      C11	20	
36	      C12	20	
37	      D1	20	132,206.750
38	      D2	20	206,896.859
39	      D3	20	147,257.109
40	      D4	20	9,191,403.000
41	      D5	20	5,788,011.500
42	      D6	20	7,358,158.000
43	      D7	20	2,391,258.250
44	      D8	20	156,844.016
45	      D9	20	
46	      D10	20	
47	      D11	20	
48	      D12	20	
49	      E1	20	113,918.289
50	      E2	20	127,924.758
51	      E3	20	5,017,297.000
52	      E4	20	7,628,936.500
53	      E5	20	4,336,942.000
54	      E6	20	5,463,987.500
55	      E7	20	1,965,885.750
56	      E8	20	15,946,167.000
57	      E9	20	
58	      E10	20	
59	      E11	20	
60	      E12	20	
61	      F1	20	104,522.305
62	      F2	20	112,576.062
63	      F3	20	7,663,789.000
64	      F4	20	10,047,099.000
65	      F5	20	5,180,857.000
66	      F6	20	10,313,091.000
67	      F7	20	2,672,225.000
68	      F8	20	7,194,545.500
69	      F9	20	
70	      F10	20	
71	      F11	20	
72	      F12	20	
73	      G1	20	105,168.867
74	      G2	20	127,557.180
75	      G3	20	8,763,539.000
76	      G4	20	11,403,790.000
77	      G5	20	5,761,635.500
78	      G6	20	11,965,517.000
79	      G7	20	1,945,609.000
80	      G8	20	13,924,810.000
81	      G9	20	
82	      G10	20	
83	      G11	20	
84	      G12	20	
85	      H1	20	96,892.812
86	      H2	20	106,788.648
87	      H3	20	7,385,625.000
88	      H4	20	12,216,432.000
89	      H5	20	6,058,913.000
90	      H6	20	11,271,645.000
91	      H7	20	2,900,563.250
92	      H8	20	122,704.352
93	      H9	20	
94	      H10	20	
95	      H11	20	
96	      H12	20	
1	      A1	21	18,794,648.000
2	      A2	21	18,967,164.000
3	      A3	21	13,138,672.000
4	      A4	21	15,680,328.000
5	      A5	21	9,589,864.000
6	      A6	21	15,678,080.000
7	      A7	21	5,299,467.000
8	      A8	21	145,946.062
9	      A9	21	
10	      A10	21	
11	      A11	21	
12	      A12	21	
13	      B1	21	5,833,931.000
14	      B2	21	10,092,102.000
15	      B3	21	8,985,228.000
16	      B4	21	13,927,963.000
17	      B5	21	12,250,857.000
18	      B6	21	8,831,234.000
19	      B7	21	10,151,121.000
20	      B8	21	16,859,874.000
21	      B9	21	
22	      B10	21	
23	      B11	21	
24	      B12	21	
25	      C1	21	1,259,417.500
26	      C2	21	1,873,888.125
27	      C3	21	10,380,495.000
28	      C4	21	12,441,044.000
29	      C5	21	10,154,209.000
30	      C6	21	8,959,082.000
31	      C7	21	6,209,396.000
32	      C8	21	19,993,892.000
33	      C9	21	
34	      C10	21	
35	      C11	21	
36	      C12	21	
37	      D1	21	155,267.453
38	      D2	21	286,821.031
39	      D3	21	165,154.172
40	      D4	21	12,516,766.000
41	      D5	21	8,889,042.000
42	      D6	21	10,802,261.000
43	      D7	21	4,113,272.750
44	      D8	21	161,656.734
45	      D9	21	
46	      D10	21	
47	      D11	21	
48	      D12	21	
49	      E1	21	118,196.023
50	      E2	21	139,758.781
51	      E3	21	7,917,294.500
52	      E4	21	10,900,807.000
53	      E5	21	6,994,272.500
54	      E6	21	8,506,949.000
55	      E7	21	3,400,417.250
56	      E8	21	17,906,754.000
57	      E9	21	
58	      E10	21	
59	      E11	21	
60	      E12	21	
61	      F1	21	107,808.156
62	      F2	21	117,192.273
63	      F3	21	10,843,455.000
64	      F4	21	13,115,524.000
65	      F5	21	8,064,262.000
66	      F6	21	13,608,140.000
67	      F7	21	4,529,218.000
68	      F8	21	10,480,885.000
69	      F9	21	
70	      F10	21	
71	      F11	21	
72	      F12	21	
73	      G1	21	107,102.484
74	      G2	21	131,662.859
75	      G3	21	11,841,792.000
76	      G4	21	14,042,635.000
77	      G5	21	8,703,744.000
78	      G6	21	14,658,178.000
79	      G7	21	3,355,270.000
80	      G8	21	16,225,582.000
81	      G9	21	
82	      G10	21	
83	      G11	21	
84	      G12	21	
85	      H1	21	98,969.352
86	      H2	21	110,005.297
87	      H3	21	10,383,803.000
88	      H4	21	14,375,010.000
89	      H5	21	8,944,221.000
90	      H6	21	13,646,948.000
91	      H7	21	4,832,822.000
