* Block Type = 96-Well 0.1-mL Block
* Calibration Background is expired  = Yes
* Calibration Background performed on = 04-20-2016
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 04-21-2016
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 04-20-2016
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 04-21-2016
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 04-21-2016
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 04-20-2016
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 04-20-2016
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 04-21-2016
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 04-20-2016
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 04-20-2016
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 04-20-2016
* Chemistry = TAQMAN
* Date Created = 2017-01-01 23:16:35 PM EST
* Experiment Barcode = 
* Experiment Comment = NA
* Experiment File Name = \\vmware-host\Shared Folders\Desktop\mix_qpcr_data\Nate_QDNA_P1_20161208.eds
* Experiment Name = Nate_QDNA_P1_20161208
* Experiment Run End Time = 2016-12-08 13:49:44 PM EST
* Experiment Type = Standard Curve
* Instrument Name =       272310160
* Instrument Serial Number = 272310160
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = 
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step3
* User Name = NA

[Multicomponent Data]
Well	Well Position	Cycle	SYBR
9	      A9	9	
10	      A10	9	
11	      A11	9	
12	      A12	9	
13	      B1	9	120,390.500
14	      B2	9	122,165.102
15	      B3	9	153,291.172
16	      B4	9	171,673.266
17	      B5	9	229,368.859
18	      B6	9	144,985.562
19	      B7	9	150,194.750
20	      B8	9	331,755.062
21	      B9	9	
22	      B10	9	
23	      B11	9	
24	      B12	9	
25	      C1	9	108,426.250
26	      C2	9	106,182.352
27	      C3	9	139,812.734
28	      C4	9	155,102.953
29	      C5	9	148,950.922
30	      C6	9	148,166.375
31	      C7	9	142,782.172
32	      C8	9	1,050,520.375
33	      C9	9	
34	      C10	9	
35	      C11	9	
36	      C12	9	
37	      D1	9	104,758.414
38	      D2	9	116,299.438
39	      D3	9	126,400.398
40	      D4	9	149,521.562
41	      D5	9	136,730.328
42	      D6	9	151,544.297
43	      D7	9	157,352.938
44	      D8	9	136,725.000
45	      D9	9	
46	      D10	9	
47	      D11	9	
48	      D12	9	
49	      E1	9	107,867.805
50	      E2	9	109,499.023
51	      E3	9	137,814.359
52	      E4	9	327,874.656
53	      E5	9	139,506.047
54	      E6	9	204,689.359
55	      E7	9	133,182.922
56	      E8	9	402,504.969
57	      E9	9	
58	      E10	9	
59	      E11	9	
60	      E12	9	
61	      F1	9	98,960.375
62	      F2	9	101,729.773
63	      F3	9	175,851.188
64	      F4	9	198,708.438
65	      F5	9	140,769.094
66	      F6	9	189,749.578
67	      F7	9	133,538.641
68	      F8	9	218,758.359
69	      F9	9	
70	      F10	9	
71	      F11	9	
72	      F12	9	
73	      G1	9	100,395.430
74	      G2	9	110,315.438
75	      G3	9	147,034.094
76	      G4	9	172,309.312
77	      G5	9	133,735.016
78	      G6	9	188,549.812
79	      G7	9	128,102.211
80	      G8	9	270,868.031
81	      G9	9	
82	      G10	9	
83	      G11	9	
84	      G12	9	
85	      H1	9	92,875.367
86	      H2	9	97,260.742
87	      H3	9	133,624.203
88	      H4	9	176,029.875
89	      H5	9	131,268.250
90	      H6	9	184,859.844
91	      H7	9	114,278.188
92	      H8	9	114,464.070
93	      H9	9	
94	      H10	9	
95	      H11	9	
96	      H12	9	
1	      A1	10	426,965.375
2	      A2	10	418,263.156
3	      A3	10	193,228.656
4	      A4	10	208,907.250
5	      A5	10	165,618.812
6	      A6	10	259,396.078
7	      A7	10	153,647.031
8	      A8	10	138,774.391
9	      A9	10	
10	      A10	10	
11	      A11	10	
12	      A12	10	
13	      B1	10	123,843.242
14	      B2	10	127,953.328
15	      B3	10	157,472.094
16	      B4	10	189,328.328
17	      B5	10	238,673.484
18	      B6	10	149,826.047
19	      B7	10	159,723.969
20	      B8	10	390,653.625
21	      B9	10	
22	      B10	10	
23	      B11	10	
24	      B12	10	
25	      C1	10	107,892.891
26	      C2	10	107,714.391
27	      C3	10	145,245.344
28	      C4	10	168,439.078
29	      C5	10	156,288.500
30	      C6	10	153,901.969
31	      C7	10	145,849.219
32	      C8	10	1,246,909.625
33	      C9	10	
34	      C10	10	
35	      C11	10	
36	      C12	10	
37	      D1	10	104,919.305
38	      D2	10	116,401.492
39	      D3	10	133,687.391
40	      D4	10	159,544.609
41	      D5	10	140,977.422
42	      D6	10	159,117.406
43	      D7	10	159,144.969
44	      D8	10	136,541.844
45	      D9	10	
46	      D10	10	
47	      D11	10	
48	      D12	10	
49	      E1	10	107,396.203
50	      E2	10	109,090.672
51	      E3	10	143,437.906
52	      E4	10	330,458.812
53	      E5	10	141,949.938
54	      E6	10	209,491.766
55	      E7	10	135,809.297
56	      E8	10	522,018.812
57	      E9	10	
58	      E10	10	
59	      E11	10	
60	      E12	10	
61	      F1	10	98,913.383
62	      F2	10	101,455.578
63	      F3	10	186,888.109
64	      F4	10	222,931.469
65	      F5	10	146,206.078
66	      F6	10	205,279.844
67	      F7	10	136,064.812
68	      F8	10	231,877.547
69	      F9	10	
70	      F10	10	
71	      F11	10	
72	      F12	10	
73	      G1	10	100,101.570
74	      G2	10	109,785.008
75	      G3	10	158,044.938
76	      G4	10	202,030.312
77	      G5	10	138,604.969
78	      G6	10	205,628.875
79	      G7	10	130,315.664
80	      G8	10	362,333.344
81	      G9	10	
82	      G10	10	
83	      G11	10	
84	      G12	10	
85	      H1	10	92,002.516
86	      H2	10	97,188.172
87	      H3	10	143,265.641
88	      H4	10	203,385.828
89	      H5	10	136,136.312
90	      H6	10	202,962.922
91	      H7	10	116,132.977
92	      H8	10	113,960.375
93	      H9	10	
94	      H10	10	
95	      H11	10	
96	      H12	10	
1	      A1	11	550,295.250
2	      A2	11	551,639.562
3	      A3	11	218,559.891
4	      A4	11	255,787.641
5	      A5	11	180,225.500
6	      A6	11	312,139.562
7	      A7	11	158,656.156
8	      A8	11	138,426.953
9	      A9	11	
10	      A10	11	
11	      A11	11	
12	      A12	11	
13	      B1	11	130,178.141
14	      B2	11	141,764.828
15	      B3	11	166,713.625
16	      B4	11	225,413.312
17	      B5	11	257,873.156
18	      B6	11	158,834.953
19	      B7	11	177,943.891
20	      B8	11	505,573.938
21	      B9	11	
22	      B10	11	
23	      B11	11	
24	      B12	11	
25	      C1	11	108,482.719
26	      C2	11	108,540.562
27	      C3	11	155,833.625
28	      C4	11	194,891.453
29	      C5	11	170,717.891
30	      C6	11	164,939.094
31	      C7	11	151,751.891
32	      C8	11	1,614,390.250
33	      C9	11	
34	      C10	11	
35	      C11	11	
36	      C12	11	
37	      D1	11	103,743.203
38	      D2	11	115,536.195
39	      D3	11	145,716.828
40	      D4	11	180,414.062
41	      D5	11	149,831.078
42	      D6	11	173,815.109
43	      D7	11	161,435.312
44	      D8	11	136,318.406
45	      D9	11	
46	      D10	11	
47	      D11	11	
48	      D12	11	
49	      E1	11	107,074.656
50	      E2	11	109,196.227
51	      E3	11	153,240.203
52	      E4	11	340,901.125
53	      E5	11	148,338.875
54	      E6	11	219,658.531
55	      E7	11	138,688.250
56	      E8	11	752,317.625
57	      E9	11	
58	      E10	11	
59	      E11	11	
60	      E12	11	
61	      F1	11	98,927.336
62	      F2	11	102,001.461
63	      F3	11	207,383.047
64	      F4	11	271,380.531
65	      F5	11	156,000.438
66	      F6	11	234,370.859
67	      F7	11	139,495.906
68	      F8	11	257,865.016
69	      F9	11	
70	      F10	11	
71	      F11	11	
72	      F12	11	
73	      G1	11	99,939.820
74	      G2	11	108,843.844
75	      G3	11	179,170.859
76	      G4	11	257,816.406
77	      G5	11	148,199.875
78	      G6	11	239,052.734
79	      G7	11	133,345.828
80	      G8	11	536,492.375
81	      G9	11	
82	      G10	11	
83	      G11	11	
84	      G12	11	
85	      H1	11	91,546.508
86	      H2	11	95,894.969
87	      H3	11	162,915.328
88	      H4	11	255,823.609
89	      H5	11	145,781.000
90	      H6	11	239,337.578
91	      H7	11	121,074.000
92	      H8	11	113,743.781
93	      H9	11	
94	      H10	11	
95	      H11	11	
96	      H12	11	
1	      A1	12	786,219.875
2	      A2	12	808,860.812
3	      A3	12	267,238.000
4	      A4	12	346,260.062
5	      A5	12	208,144.547
6	      A6	12	418,010.656
7	      A7	12	169,476.922
8	      A8	12	138,482.047
9	      A9	12	
10	      A10	12	
11	      A11	12	
12	      A12	12	
13	      B1	12	142,427.203
14	      B2	12	169,222.250
15	      B3	12	183,924.359
16	      B4	12	293,627.875
17	      B5	12	297,428.094
18	      B6	12	178,489.406
19	      B7	12	212,998.422
20	      B8	12	725,769.625
21	      B9	12	
22	      B10	12	
23	      B11	12	
24	      B12	12	
25	      C1	12	111,373.164
26	      C2	12	111,029.992
27	      C3	12	174,913.422
28	      C4	12	244,534.203
29	      C5	12	200,573.375
30	      C6	12	186,961.406
31	      C7	12	164,976.734
32	      C8	12	2,291,784.750
33	      C9	12	
34	      C10	12	
35	      C11	12	
36	      C12	12	
37	      D1	12	102,263.211
38	      D2	12	115,499.664
39	      D3	12	167,697.375
40	      D4	12	217,211.547
41	      D5	12	167,597.625
42	      D6	12	202,768.719
43	      D7	12	168,073.391
44	      D8	12	136,043.781
45	      D9	12	
46	      D10	12	
47	      D11	12	
48	      D12	12	
49	      E1	12	106,941.477
50	      E2	12	109,978.906
51	      E3	12	173,935.188
52	      E4	12	371,821.875
53	      E5	12	160,853.344
54	      E6	12	240,626.109
55	      E7	12	144,496.016
56	      E8	12	1,183,852.000
57	      E9	12	
58	      E10	12	
59	      E11	12	
60	      E12	12	
61	      F1	12	98,520.727
62	      F2	12	102,010.938
63	      F3	12	247,308.469
64	      F4	12	361,468.625
65	      F5	12	177,215.656
66	      F6	12	291,622.438
67	      F7	12	148,415.922
68	      F8	12	310,521.312
69	      F9	12	
70	      F10	12	
71	      F11	12	
72	      F12	12	
73	      G1	12	99,577.602
74	      G2	12	108,802.945
75	      G3	12	218,110.719
76	      G4	12	363,399.156
77	      G5	12	167,147.672
78	      G6	12	303,548.406
79	      G7	12	139,971.625
80	      G8	12	864,322.562
81	      G9	12	
82	      G10	12	
83	      G11	12	
84	      G12	12	
85	      H1	12	90,877.719
86	      H2	12	95,688.617
87	      H3	12	201,548.562
88	      H4	12	355,364.906
89	      H5	12	164,690.359
90	      H6	12	309,815.281
91	      H7	12	130,679.914
92	      H8	12	113,519.414
93	      H9	12	
94	      H10	12	
95	      H11	12	
96	      H12	12	
1	      A1	13	1,227,013.500
2	      A2	13	1,286,359.750
3	      A3	13	363,159.688
4	      A4	13	519,706.844
5	      A5	13	262,514.938
6	      A6	13	620,614.750
7	      A7	13	189,398.875
8	      A8	13	138,828.344
9	      A9	13	
10	      A10	13	
11	      A11	13	
12	      A12	13	
13	      B1	13	167,767.250
14	      B2	13	219,505.062
15	      B3	13	218,818.266
16	      B4	13	425,342.469
17	      B5	13	371,581.938
18	      B6	13	216,331.016
19	      B7	13	281,971.719
20	      B8	13	1,139,961.625
21	      B9	13	
22	      B10	13	
23	      B11	13	
24	      B12	13	
25	      C1	13	113,127.492
26	      C2	13	115,297.273
27	      C3	13	210,856.469
28	      C4	13	339,618.406
29	      C5	13	255,809.250
30	      C6	13	229,963.766
31	      C7	13	188,200.953
32	      C8	13	3,480,548.000
33	      C9	13	
34	      C10	13	
35	      C11	13	
36	      C12	13	
37	      D1	13	102,081.172
38	      D2	13	116,381.250
39	      D3	13	209,145.656
40	      D4	13	289,343.188
41	      D5	13	199,994.719
42	      D6	13	259,540.453
43	      D7	13	181,914.641
44	      D8	13	136,109.594
45	      D9	13	
46	      D10	13	
47	      D11	13	
48	      D12	13	
49	      E1	13	106,697.016
50	      E2	13	110,205.336
51	      E3	13	213,783.562
52	      E4	13	440,033.031
53	      E5	13	185,130.453
54	      E6	13	280,485.469
55	      E7	13	156,148.500
56	      E8	13	1,967,378.750
57	      E9	13	
58	      E10	13	
59	      E11	13	
60	      E12	13	
61	      F1	13	97,970.148
62	      F2	13	101,744.172
63	      F3	13	323,019.844
64	      F4	13	532,253.438
65	      F5	13	216,036.828
66	      F6	13	404,568.688
67	      F7	13	165,134.906
68	      F8	13	412,827.344
69	      F9	13	
70	      F10	13	
71	      F11	13	
72	      F12	13	
73	      G1	13	99,312.445
74	      G2	13	109,396.883
75	      G3	13	295,134.031
76	      G4	13	565,308.875
77	      G5	13	203,214.172
78	      G6	13	429,873.156
79	      G7	13	153,402.047
80	      G8	13	1,466,901.625
81	      G9	13	
82	      G10	13	
83	      G11	13	
84	      G12	13	
85	      H1	13	90,122.016
86	      H2	13	96,430.055
87	      H3	13	272,624.688
88	      H4	13	543,754.312
89	      H5	13	200,713.156
90	      H6	13	446,229.500
91	      H7	13	149,078.828
92	      H8	13	113,544.930
93	      H9	13	
94	      H10	13	
95	      H11	13	
96	      H12	13	
1	      A1	14	2,020,843.250
2	      A2	14	2,136,933.750
3	      A3	14	544,356.625
4	      A4	14	846,134.688
5	      A5	14	366,925.125
6	      A6	14	1,002,350.062
7	      A7	14	226,671.641
8	      A8	14	138,741.531
9	      A9	14	
10	      A10	14	
11	      A11	14	
12	      A12	14	
13	      B1	14	217,481.312
14	      B2	14	316,733.469
15	      B3	14	284,386.812
16	      B4	14	677,197.500
17	      B5	14	513,886.375
18	      B6	14	288,799.875
19	      B7	14	413,330.094
20	      B8	14	1,895,270.125
21	      B9	14	
22	      B10	14	
23	      B11	14	
24	      B12	14	
25	      C1	14	119,322.578
26	      C2	14	124,450.117
27	      C3	14	280,814.250
28	      C4	14	522,375.125
29	      C5	14	361,400.125
30	      C6	14	313,777.094
31	      C7	14	234,085.688
32	      C8	14	5,439,321.500
33	      C9	14	
34	      C10	14	
35	      C11	14	
36	      C12	14	
37	      D1	14	102,828.359
38	      D2	14	117,064.812
39	      D3	14	291,256.281
40	      D4	14	426,337.625
41	      D5	14	262,747.969
42	      D6	14	368,751.875
43	      D7	14	206,033.703
44	      D8	14	136,780.516
45	      D9	14	
46	      D10	14	
47	      D11	14	
48	      D12	14	
49	      E1	14	105,414.656
50	      E2	14	110,738.336
51	      E3	14	291,325.281
52	      E4	14	582,835.875
53	      E5	14	231,449.969
54	      E6	14	357,503.750
55	      E7	14	178,157.562
56	      E8	14	3,317,281.750
57	      E9	14	
58	      E10	14	
59	      E11	14	
60	      E12	14	
61	      F1	14	97,862.844
62	      F2	14	101,092.789
63	      F3	14	469,407.500
64	      F4	14	851,839.312
65	      F5	14	288,903.969
66	      F6	14	617,665.062
67	      F7	14	197,609.531
68	      F8	14	608,683.438
69	      F9	14	
70	      F10	14	
71	      F11	14	
72	      F12	14	
73	      G1	14	99,208.438
74	      G2	14	109,077.109
75	      G3	14	441,520.250
76	      G4	14	941,795.562
77	      G5	14	270,118.500
78	      G6	14	669,131.500
79	      G7	14	179,531.359
80	      G8	14	2,528,513.250
81	      G9	14	
82	      G10	14	
83	      G11	14	
84	      G12	14	
85	      H1	14	90,201.711
86	      H2	14	97,428.617
87	      H3	14	410,814.344
88	      H4	14	896,496.438
89	      H5	14	269,460.062
90	      H6	14	704,969.188
91	      H7	14	183,944.641
92	      H8	14	113,856.664
93	      H9	14	
94	      H10	14	
95	      H11	14	
96	      H12	14	
1	      A1	15	3,366,523.000
2	      A2	15	3,562,201.250
3	      A3	15	885,100.625
4	      A4	15	1,449,902.250
5	      A5	15	566,509.688
6	      A6	15	1,706,181.125
7	      A7	15	299,319.938
8	      A8	15	139,044.078
9	      A9	15	
10	      A10	15	
11	      A11	15	
12	      A12	15	
13	      B1	15	312,780.562
14	      B2	15	501,012.688
15	      B3	15	407,869.656
16	      B4	15	1,145,575.250
17	      B5	15	782,872.688
18	      B6	15	426,511.562
19	      B7	15	663,333.312
20	      B8	15	3,208,911.750
21	      B9	15	
22	      B10	15	
23	      B11	15	
24	      B12	15	
25	      C1	15	131,680.391
26	      C2	15	143,734.719
27	      C3	15	415,789.812
28	      C4	15	864,231.375
29	      C5	15	563,578.125
30	      C6	15	474,380.406
31	      C7	15	321,305.406
32	      C8	15	8,298,441.500
33	      C9	15	
34	      C10	15	
35	      C11	15	
36	      C12	15	
37	      D1	15	104,215.633
38	      D2	15	118,173.773
39	      D3	15	446,813.312
40	      D4	15	687,082.125
41	      D5	15	384,631.781
42	      D6	15	575,930.312
43	      D7	15	253,510.797
44	      D8	15	137,811.672
45	      D9	15	
46	      D10	15	
47	      D11	15	
48	      D12	15	
49	      E1	15	105,373.625
50	      E2	15	111,184.297
51	      E3	15	437,183.062
52	      E4	15	853,682.250
53	      E5	15	319,382.438
54	      E6	15	505,260.594
55	      E7	15	219,193.438
56	      E8	15	5,465,048.000
57	      E9	15	
58	      E10	15	
59	      E11	15	
60	      E12	15	
61	      F1	15	97,980.375
62	      F2	15	101,204.930
63	      F3	15	744,634.688
64	      F4	15	1,442,187.250
65	      F5	15	429,789.750
66	      F6	15	1,018,025.500
67	      F7	15	258,016.312
68	      F8	15	974,779.562
69	      F9	15	
70	      F10	15	
71	      F11	15	
72	      F12	15	
73	      G1	15	99,108.383
74	      G2	15	109,052.734
75	      G3	15	717,971.250
76	      G4	15	1,626,985.250
77	      G5	15	398,980.969
78	      G6	15	1,114,985.625
79	      G7	15	229,239.266
80	      G8	15	4,268,323.500
81	      G9	15	
82	      G10	15	
83	      G11	15	
84	      G12	15	
85	      H1	15	91,145.461
86	      H2	15	97,904.508
87	      H3	15	671,231.625
88	      H4	15	1,538,470.750
89	      H5	15	400,212.719
90	      H6	15	1,185,427.250
91	      H7	15	250,847.609
92	      H8	15	113,977.047
93	      H9	15	
94	      H10	15	
95	      H11	15	
96	      H12	15	
1	      A1	16	5,441,029.000
2	      A2	16	5,710,854.500
3	      A3	16	1,515,243.875
4	      A4	16	2,521,466.000
5	      A5	16	940,291.875
6	      A6	16	2,946,649.250
7	      A7	16	436,391.719
8	      A8	16	140,675.000
9	      A9	16	
10	      A10	16	
11	      A11	16	
12	      A12	16	
13	      B1	16	494,177.969
14	      B2	16	846,712.625
15	      B3	16	646,431.562
16	      B4	16	1,991,091.500
17	      B5	16	1,284,906.875
18	      B6	16	689,532.000
19	      B7	16	1,130,210.000
20	      B8	16	5,322,117.000
21	      B9	16	
22	      B10	16	
23	      B11	16	
24	      B12	16	
25	      C1	16	153,157.641
26	      C2	16	177,821.953
27	      C3	16	670,465.188
28	      C4	16	1,495,207.250
29	      C5	16	941,974.188
30	      C6	16	777,013.938
31	      C7	16	487,428.531
32	      C8	16	11,809,419.000
33	      C9	16	
34	      C10	16	
35	      C11	16	
36	      C12	16	
37	      D1	16	106,068.188
38	      D2	16	121,124.734
39	      D3	16	741,428.750
40	      D4	16	1,172,596.375
41	      D5	16	615,373.250
42	      D6	16	965,767.438
43	      D7	16	344,814.188
44	      D8	16	139,267.953
45	      D9	16	
46	      D10	16	
47	      D11	16	
48	      D12	16	
49	      E1	16	106,621.430
50	      E2	16	111,496.086
51	      E3	16	713,722.062
52	      E4	16	1,361,372.625
53	      E5	16	486,669.062
54	      E6	16	786,910.375
55	      E7	16	298,847.156
56	      E8	16	8,438,283.000
57	      E9	16	
58	      E10	16	
59	      E11	16	
60	      E12	16	
61	      F1	16	98,376.711
62	      F2	16	102,562.648
63	      F3	16	1,256,994.625
64	      F4	16	2,490,519.500
65	      F5	16	695,777.875
66	      F6	16	1,750,441.875
67	      F7	16	373,198.875
68	      F8	16	1,647,220.000
69	      F9	16	
70	      F10	16	
71	      F11	16	
72	      F12	16	
73	      G1	16	98,728.242
74	      G2	16	109,787.297
75	      G3	16	1,231,136.375
76	      G4	16	2,818,870.250
77	      G5	16	644,801.875
78	      G6	16	1,925,620.500
79	      G7	16	324,767.656
80	      G8	16	6,828,177.000
81	      G9	16	
82	      G10	16	
83	      G11	16	
84	      G12	16	
85	      H1	16	91,301.211
86	      H2	16	98,386.781
87	      H3	16	1,155,342.250
88	      H4	16	2,650,368.000
89	      H5	16	646,965.000
90	      H6	16	2,047,633.375
91	      H7	16	378,134.312
92	      H8	16	114,466.664
93	      H9	16	
94	      H10	16	
95	      H11	16	
96	      H12	16	
1	      A1	17	8,228,847.500
2	      A2	17	8,501,313.000
3	      A3	17	2,628,985.000
4	      A4	17	4,303,266.500
5	      A5	17	1,619,946.375
6	      A6	17	4,968,218.500
7	      A7	17	692,816.875
8	      A8	17	141,609.234
9	      A9	17	
10	      A10	17	
11	      A11	17	
12	      A12	17	
13	      B1	17	834,255.875
14	      B2	17	1,480,404.000
15	      B3	17	1,091,168.125
16	      B4	17	3,435,187.000
17	      B5	17	2,193,155.000
18	      B6	17	1,178,773.375
19	      B7	17	1,976,173.000
20	      B8	17	8,309,552.500
21	      B9	17	
22	      B10	17	
23	      B11	17	
24	      B12	17	
25	      C1	17	194,449.250
26	      C2	17	245,801.656
27	      C3	17	1,144,287.125
28	      C4	17	2,614,162.750
29	      C5	17	1,636,265.375
30	      C6	17	1,336,959.125
31	      C7	17	800,497.625
32	      C8	17	15,263,334.000
33	      C9	17	
34	      C10	17	
35	      C11	17	
36	      C12	17	
37	      D1	17	107,964.195
38	      D2	17	126,680.352
39	      D3	17	1,286,938.875
40	      D4	17	2,044,288.125
41	      D5	17	1,048,030.312
42	      D6	17	1,676,908.375
43	      D7	17	517,147.969
44	      D8	17	140,743.516
45	      D9	17	
46	      D10	17	
47	      D11	17	
48	      D12	17	
49	      E1	17	107,455.641
50	      E2	17	113,318.430
51	      E3	17	1,228,152.375
52	      E4	17	2,272,120.000
53	      E5	17	801,814.750
54	      E6	17	1,308,522.625
55	      E7	17	451,940.469
56	      E8	17	11,822,869.000
57	      E9	17	
58	      E10	17	
59	      E11	17	
60	      E12	17	
61	      F1	17	99,288.367
62	      F2	17	104,299.141
63	      F3	17	2,169,124.250
64	      F4	17	4,215,016.500
65	      F5	17	1,189,392.000
66	      F6	17	3,027,193.500
67	      F7	17	590,866.750
68	      F8	17	2,828,353.250
69	      F9	17	
70	      F10	17	
71	      F11	17	
72	      F12	17	
73	      G1	17	99,180.258
74	      G2	17	111,196.828
75	      G3	17	2,147,189.500
76	      G4	17	4,714,561.500
77	      G5	17	1,099,820.375
78	      G6	17	3,318,567.000
79	      G7	17	503,612.656
80	      G8	17	9,982,383.000
81	      G9	17	
82	      G10	17	
83	      G11	17	
84	      G12	17	
85	      H1	17	91,492.312
86	      H2	17	99,451.508
87	      H3	17	2,020,237.125
88	      H4	17	4,413,035.000
89	      H5	17	1,104,839.750
90	      H6	17	3,495,355.500
91	      H7	17	618,238.500
92	      H8	17	115,237.148
93	      H9	17	
94	      H10	17	
95	      H11	17	
96	      H12	17	
1	      A1	18	11,349,538.000
2	      A2	18	11,519,313.000
3	      A3	18	4,455,933.000
4	      A4	18	6,958,826.500
5	      A5	18	2,805,083.250
6	      A6	18	7,895,308.000
7	      A7	18	1,169,455.750
8	      A8	18	142,828.531
9	      A9	18	
10	      A10	18	
11	      A11	18	
12	      A12	18	
13	      B1	18	1,454,769.750
14	      B2	18	2,575,710.000
15	      B3	18	1,900,273.250
16	      B4	18	5,696,166.000
17	      B5	18	3,741,660.000
18	      B6	18	2,063,650.250
19	      B7	18	3,429,794.500
20	      B8	18	11,814,912.000
21	      B9	18	
22	      B10	18	
23	      B11	18	
24	      B12	18	
25	      C1	18	274,485.406
26	      C2	18	375,015.844
27	      C3	18	2,000,986.125
28	      C4	18	4,463,574.000
29	      C5	18	2,860,952.250
30	      C6	18	2,339,789.000
31	      C7	18	1,381,547.000
32	      C8	18	17,852,238.000
33	      C9	18	
34	      C10	18	
35	      C11	18	
36	      C12	18	
37	      D1	18	111,670.688
38	      D2	18	139,323.016
39	      D3	18	2,260,572.250
40	      D4	18	3,527,342.250
41	      D5	18	1,835,955.625
42	      D6	18	2,916,483.000
43	      D7	18	840,977.562
44	      D8	18	143,076.219
45	      D9	18	
46	      D10	18	
47	      D11	18	
48	      D12	18	
49	      E1	18	108,727.914
50	      E2	18	116,329.117
51	      E3	18	2,149,742.250
52	      E4	18	3,811,338.250
53	      E5	18	1,382,494.375
54	      E6	18	2,247,343.500
55	      E7	18	741,234.312
56	      E8	18	14,899,224.000
57	      E9	18	
58	      E10	18	
59	      E11	18	
60	      E12	18	
61	      F1	18	101,275.734
62	      F2	18	106,472.430
63	      F3	18	3,691,168.750
64	      F4	18	6,749,068.000
65	      F5	18	2,072,758.625
66	      F6	18	5,081,926.000
67	      F7	18	998,161.000
68	      F8	18	4,745,663.500
69	      F9	18	
70	      F10	18	
71	      F11	18	
72	      F12	18	
73	      G1	18	101,493.422
74	      G2	18	114,348.633
75	      G3	18	3,681,026.750
76	      G4	18	7,356,929.500
77	      G5	18	1,917,310.250
78	      G6	18	5,507,052.000
79	      G7	18	838,750.875
80	      G8	18	13,161,785.000
81	      G9	18	
82	      G10	18	
83	      G11	18	
84	      G12	18	
85	      H1	18	92,227.203
86	      H2	18	101,530.422
87	      H3	18	3,469,457.500
88	      H4	18	6,865,354.000
89	      H5	18	1,926,440.875
90	      H6	18	5,704,684.000
91	      H7	18	1,063,882.125
92	      H8	18	116,390.930
93	      H9	18	
94	      H10	18	
95	      H11	18	
96	      H12	18	
1	      A1	19	14,245,477.000
2	      A2	19	14,225,701.000
3	      A3	19	7,138,849.500
4	      A4	19	10,290,088.000
5	      A5	19	4,710,698.000
6	      A6	19	11,414,877.000
7	      A7	19	2,032,095.000
8	      A8	19	143,949.641
9	      A9	19	
10	      A10	19	
11	      A11	19	
12	      A12	19	
13	      B1	19	2,538,857.500
14	      B2	19	4,319,246.000
15	      B3	19	3,294,424.000
16	      B4	19	8,734,879.000
17	      B5	19	6,148,505.000
18	      B6	19	3,577,860.000
19	      B7	19	5,723,567.500
20	      B8	19	15,068,204.000
21	      B9	19	
22	      B10	19	
23	      B11	19	
24	      B12	19	
25	      C1	19	426,540.312
26	      C2	19	618,166.812
27	      C3	19	3,465,817.750
28	      C4	19	7,190,482.500
29	      C5	19	4,858,862.500
30	      C6	19	4,022,878.000
31	      C7	19	2,413,538.750
32	      C8	19	19,319,602.000
33	      C9	19	
34	      C10	19	
35	      C11	19	
36	      C12	19	
37	      D1	19	118,183.641
38	      D2	19	163,612.234
39	      D3	19	3,882,983.250
40	      D4	19	5,831,901.000
41	      D5	19	3,196,146.500
42	      D6	19	4,905,882.000
43	      D7	19	1,439,450.250
44	      D8	19	146,799.969
45	      D9	19	
46	      D10	19	
47	      D11	19	
48	      D12	19	
49	      E1	19	111,404.125
50	      E2	19	121,235.992
51	      E3	19	3,700,595.750
52	      E4	19	6,158,535.500
53	      E5	19	2,415,938.500
54	      E6	19	3,839,006.500
55	      E7	19	1,274,593.500
56	      E8	19	17,105,526.000
57	      E9	19	
58	      E10	19	
59	      E11	19	
60	      E12	19	
61	      F1	19	102,452.094
62	      F2	19	109,033.820
63	      F3	19	5,978,623.000
64	      F4	19	9,886,014.000
65	      F5	19	3,563,095.750
66	      F6	19	7,986,071.500
67	      F7	19	1,736,580.625
68	      F8	19	7,512,841.000
69	      F9	19	
70	      F10	19	
71	      F11	19	
72	      F12	19	
73	      G1	19	103,125.297
74	      G2	19	118,385.148
75	      G3	19	5,994,459.500
76	      G4	19	10,394,770.000
77	      G5	19	3,304,887.000
78	      G6	19	8,477,552.000
79	      G7	19	1,451,968.375
80	      G8	19	15,744,889.000
81	      G9	19	
