* Block Type = 96-Well 0.1-mL Block
* Calibration Background is expired  = Yes
* Calibration Background performed on = 04-20-2016
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 04-21-2016
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 04-20-2016
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 04-21-2016
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 04-21-2016
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 04-20-2016
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 04-20-2016
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 04-21-2016
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 04-20-2016
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 04-20-2016
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 04-20-2016
* Chemistry = TAQMAN
* Date Created = 2017-01-02 19:01:23 PM EST
* Experiment Barcode = 
* Experiment Comment = NA
* Experiment File Name = \\vmware-host\Shared Folders\Desktop\mix_qpcr_data\ERCC5_10_20161206.eds
* Experiment Name = ERCC5_10_20161206
* Experiment Run End Time = 2016-12-06 17:44:20 PM EST
* Experiment Type = Standard Curve
* Instrument Name =       272310160
* Instrument Serial Number = 272310160
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Raw Data]
Well	Well Position	Cycle	x1-m1	x2-m2	x3-m3	x4-m4
8	      A8	11	1,043,893.312	86,937.766	62,332.527	581,831.938
9	      A9	11	1,073,508.625	94,259.836	60,242.871	579,387.500
10	      A10	11	1,416,495.500	136,836.156	56,719.707	564,657.938
11	      A11	11	1,349,652.125	143,907.703	51,928.125	539,317.188
12	      A12	11	1,243,492.875	148,764.609	43,764.180	487,710.062
13	      B1	11	568,988.938	54,870.402	40,395.547	445,220.562
14	      B2	11	572,710.625	48,672.273	43,815.809	462,008.406
15	      B3	11	640,205.250	49,763.000	52,444.488	523,042.938
16	      B4	11	891,634.812	62,406.738	60,059.426	555,671.062
17	      B5	11	794,112.250	54,904.816	63,410.836	568,386.562
18	      B6	11	728,753.062	48,934.473	67,236.328	585,415.750
19	      B7	11	804,007.312	58,480.055	68,746.664	599,484.125
20	      B8	11	752,112.750	55,936.719	63,002.902	569,010.750
21	      B9	11	801,298.312	63,637.328	64,062.512	590,427.562
22	      B10	11	851,478.938	73,498.398	58,194.668	567,379.438
23	      B11	11	848,801.625	79,994.539	51,018.637	534,233.750
24	      B12	11	824,951.688	89,180.719	43,837.258	496,843.500
25	      C1	11	570,543.062	52,823.996	42,779.098	467,882.344
26	      C2	11	602,311.188	50,083.836	50,249.961	501,172.438
27	      C3	11	616,631.375	46,043.805	56,085.520	534,242.250
28	      C4	11	872,527.500	59,860.828	65,956.984	579,637.500
29	      C5	11	1,166,136.625	76,687.992	72,313.789	609,315.438
30	      C6	11	819,164.250	53,126.438	71,622.141	584,601.062
31	      C7	11	769,806.188	53,315.492	72,834.211	604,406.938
32	      C8	11	837,524.062	60,784.980	78,182.703	649,325.125
33	      C9	11	796,739.062	60,415.988	71,345.812	618,250.688
34	      C10	11	855,536.812	70,794.539	65,019.727	599,761.312
35	      C11	11	846,924.250	75,648.984	57,637.895	574,337.938
36	      C12	11	791,726.750	80,272.945	49,843.730	528,022.625
37	      D1	11	562,831.375	49,773.055	42,535.020	468,179.656
38	      D2	11	576,744.125	46,422.051	48,848.816	485,420.281
39	      D3	11	591,117.500	42,415.816	54,730.129	511,024.469
40	      D4	11	754,561.188	51,504.516	65,832.711	563,094.688
41	      D5	11	1,276,254.125	82,060.320	71,041.703	577,547.812
42	      D6	11	891,110.938	56,663.863	76,118.031	604,059.312
43	      D7	11	798,940.188	54,493.676	78,661.227	623,962.250
44	      D8	11	811,100.375	57,559.594	77,588.164	630,404.125
45	      D9	11	752,899.625	55,987.324	69,916.070	590,344.438
46	      D10	11	833,680.125	66,322.617	66,609.688	605,320.312
47	      D11	11	777,273.875	69,043.070	58,562.395	562,240.375
48	      D12	11	730,268.250	71,053.164	48,013.258	516,553.125
49	      E1	11	559,379.438	49,713.992	42,537.008	465,583.312
50	      E2	11	590,703.062	47,521.238	51,569.996	505,269.562
51	      E3	11	648,674.875	48,161.602	61,863.371	558,372.062
52	      E4	11	699,620.500	47,555.156	64,982.816	555,944.000
53	      E5	11	1,126,390.500	72,884.633	71,245.172	575,881.250
54	      E6	11	963,258.688	61,144.199	78,739.352	616,157.875
55	      E7	11	751,551.875	52,420.207	74,845.500	586,650.312
56	      E8	11	752,698.562	53,505.875	74,396.570	594,279.375
57	      E9	11	780,557.312	58,147.418	71,724.336	606,592.125
58	      E10	11	810,693.125	64,875.883	69,054.773	603,491.812
59	      E11	11	776,330.625	68,364.086	58,315.047	556,833.500
60	      E12	11	708,381.938	68,757.500	47,997.652	507,797.719
61	      F1	11	533,992.438	48,963.496	39,925.984	443,614.469
62	      F2	11	542,934.000	44,969.004	46,389.141	461,510.719
63	      F3	11	584,673.875	44,158.895	55,299.754	509,257.500
64	      F4	11	778,734.750	55,433.898	62,121.762	533,328.562
65	      F5	11	1,582,590.250	103,807.570	70,540.148	585,743.875
66	      F6	11	1,388,221.625	90,860.094	74,132.594	592,696.625
67	      F7	11	719,263.750	50,944.023	70,086.164	564,146.125
68	      F8	11	731,661.750	54,290.629	68,973.195	563,956.062
69	      F9	11	754,282.375	57,942.219	67,258.703	573,421.438
70	      F10	11	752,286.000	62,486.250	59,445.598	543,416.938
71	      F11	11	711,664.250	64,466.000	52,426.746	513,606.938
72	      F12	11	680,718.312	70,120.539	44,327.777	482,108.344
73	      G1	11	518,134.281	49,956.180	36,354.363	424,526.656
74	      G2	11	557,347.562	48,947.457	44,731.789	471,214.781
75	      G3	11	571,539.938	46,070.469	51,702.461	492,245.250
76	      G4	11	1,445,386.500	105,060.398	57,070.840	527,398.562
77	      G5	11	1,318,986.625	92,642.578	63,191.277	539,323.875
78	      G6	11	1,093,982.500	74,674.406	63,972.938	540,263.500
79	      G7	11	686,703.375	51,272.793	62,286.504	531,004.438
80	      G8	11	707,193.125	54,132.242	63,669.480	542,988.938
81	      G9	11	689,891.000	55,656.809	58,496.727	522,576.719
82	      G10	11	738,086.625	63,560.395	57,838.586	546,477.438
83	      G11	11	663,704.000	62,312.684	46,888.160	488,338.438
84	      G12	11	644,270.875	70,009.047	42,329.570	456,476.219
85	      H1	11	467,193.844	47,418.090	31,670.029	372,350.969
86	      H2	11	516,102.781	48,305.828	38,640.836	427,837.500
87	      H3	11	542,936.688	47,014.246	44,762.559	461,773.375
88	      H4	11	1,410,480.750	112,449.961	51,403.520	475,222.594
89	      H5	11	1,206,043.000	91,137.227	53,879.812	496,095.062
90	      H6	11	1,108,005.500	82,326.617	54,172.523	491,907.688
91	      H7	11	662,086.250	53,133.801	55,080.156	496,997.906
92	      H8	11	702,169.938	58,279.945	56,951.402	524,247.344
93	      H9	11	665,110.750	58,178.934	51,676.141	497,727.281
94	      H10	11	665,434.500	61,987.887	48,140.770	480,139.250
95	      H11	11	625,447.312	62,482.719	41,283.859	443,535.469
96	      H12	11	597,305.625	69,161.164	36,367.145	420,333.219
1	      A1	12	1,137,854.375	116,392.969	39,757.547	461,716.625
2	      A2	12	1,205,962.875	107,830.672	42,929.312	492,049.781
3	      A3	12	1,229,058.625	99,166.352	48,874.184	502,686.469
4	      A4	12	1,828,328.250	138,505.703	56,795.668	547,155.188
5	      A5	12	1,435,754.000	103,351.047	58,110.117	548,329.062
6	      A6	12	1,325,908.250	94,513.211	62,777.594	572,308.875
7	      A7	12	1,253,932.375	102,281.211	65,002.961	601,229.125
8	      A8	12	1,241,952.750	105,227.852	62,769.727	582,305.000
9	      A9	12	1,271,638.125	114,365.750	60,635.262	579,022.375
10	      A10	12	1,714,743.625	167,342.000	56,313.527	564,145.125
11	      A11	12	1,627,586.250	176,810.656	52,183.562	539,184.188
12	      A12	12	1,501,954.250	182,148.719	44,161.000	486,857.219
13	      B1	12	592,849.250	56,845.590	39,798.836	444,473.656
14	      B2	12	603,427.250	51,748.527	43,985.051	462,194.969
15	      B3	12	672,089.938	51,182.699	52,055.535	522,217.219
16	      B4	12	1,102,089.125	77,498.922	59,942.559	555,423.438
17	      B5	12	922,718.125	63,432.996	63,576.410	567,768.000
18	      B6	12	787,444.688	52,903.344	67,287.109	584,942.250
19	      B7	12	831,270.125	60,368.184	69,006.578	600,298.250
20	      B8	12	783,440.688	58,739.578	63,557.562	568,956.562
21	      B9	12	830,021.938	66,181.125	64,330.406	590,840.125
22	      B10	12	930,828.250	80,765.672	58,393.957	567,639.312
23	      B11	12	944,491.375	90,715.695	51,397.445	534,141.062
24	      B12	12	937,169.000	103,164.180	44,237.523	496,471.594
25	      C1	12	575,703.938	52,721.992	43,315.109	468,191.500
26	      C2	12	606,384.562	50,459.996	50,322.445	500,737.906
27	      C3	12	620,723.312	46,088.180	56,633.398	533,601.062
28	      C4	12	1,060,261.000	72,049.406	66,047.000	579,234.438
29	      C5	12	1,480,203.250	96,894.281	72,940.039	609,554.812
30	      C6	12	973,224.750	62,485.539	71,554.516	584,418.000
31	      C7	12	773,289.062	53,715.738	73,002.898	604,547.625
32	      C8	12	840,002.562	60,609.105	78,638.523	648,796.000
33	      C9	12	800,711.875	60,590.586	71,507.594	618,552.875
34	      C10	12	913,566.125	76,028.156	65,201.105	599,124.250
35	      C11	12	905,330.062	82,053.461	57,396.625	574,312.625
36	      C12	12	844,990.625	86,356.836	49,628.129	527,690.812
37	      D1	12	564,474.938	50,161.637	42,249.527	467,761.250
38	      D2	12	577,953.062	47,226.312	49,069.738	486,331.375
39	      D3	12	591,786.125	42,947.766	54,566.289	511,489.500
40	      D4	12	862,563.375	58,831.914	65,582.102	563,465.125
41	      D5	12	1,604,503.875	102,342.117	71,184.117	577,135.188
42	      D6	12	1,086,386.250	69,400.953	76,450.328	604,067.000
43	      D7	12	799,499.625	54,638.227	78,833.797	623,582.688
44	      D8	12	813,108.125	57,832.488	77,351.008	630,290.812
45	      D9	12	754,478.875	56,798.445	70,105.273	590,919.000
46	      D10	12	863,613.062	69,718.297	66,718.664	604,479.625
47	      D11	12	796,210.875	71,209.289	58,376.992	562,906.688
48	      D12	12	749,322.125	73,610.945	48,270.988	517,358.531
49	      E1	12	559,004.000	49,768.879	42,309.113	465,269.000
50	      E2	12	592,774.438	47,863.164	51,611.551	505,378.062
51	      E3	12	650,228.500	48,012.020	61,971.477	558,152.875
52	      E4	12	770,144.125	52,195.766	64,964.379	555,974.188
53	      E5	12	1,433,744.500	92,201.117	71,227.016	575,582.250
54	      E6	12	1,194,971.000	75,204.172	78,385.570	615,621.500
55	      E7	12	753,704.875	52,517.211	74,783.453	587,613.875
56	      E8	12	754,193.688	53,592.051	74,251.000	594,118.938
57	      E9	12	783,104.188	58,013.969	72,085.188	606,545.750
58	      E10	12	826,845.625	66,185.602	68,886.148	603,281.250
59	      E11	12	788,033.750	69,872.008	57,969.883	556,430.375
60	      E12	12	719,383.562	70,767.750	48,070.969	508,172.219
61	      F1	12	534,787.500	47,884.188	40,143.793	443,539.062
62	      F2	12	543,364.438	44,850.297	47,014.809	460,997.281
63	      F3	12	585,863.688	44,472.953	55,360.766	509,633.531
64	      F4	12	929,800.188	66,234.117	62,448.156	533,155.125
65	      F5	12	1,907,410.500	124,786.047	70,913.977	585,007.750
66	      F6	12	1,714,748.625	110,938.305	74,670.070	592,305.938
67	      F7	12	721,915.375	51,064.590	70,251.789	564,297.625
68	      F8	12	734,242.375	54,508.535	69,210.508	563,299.250
69	      F9	12	754,769.438	58,338.902	67,369.086	572,974.500
70	      F10	12	783,107.500	65,739.266	59,502.441	543,464.312
71	      F11	12	728,336.125	66,471.594	52,146.617	513,013.875
72	      F12	12	694,261.125	72,142.414	44,574.746	481,137.531
73	      G1	12	518,441.188	50,096.602	36,581.750	424,105.625
74	      G2	12	560,389.500	48,830.422	44,572.297	471,737.250
75	      G3	12	570,971.375	45,980.168	51,351.039	492,273.969
76	      G4	12	1,745,481.375	127,076.805	57,944.320	527,404.000
77	      G5	12	1,623,484.125	113,521.203	62,978.973	539,266.500
78	      G6	12	1,379,271.250	93,794.773	64,287.129	540,798.375
79	      G7	12	689,033.688	51,328.820	62,314.055	530,177.875
80	      G8	12	708,660.938	54,379.832	63,526.438	543,009.000
81	      G9	12	692,188.688	55,719.977	58,813.426	522,122.969
82	      G10	12	740,766.688	63,974.660	57,783.320	546,568.312
83	      G11	12	664,067.000	62,860.332	47,254.566	488,905.219
84	      G12	12	646,181.312	69,409.445	42,734.910	456,171.812
85	      H1	12	467,907.438	47,775.246	31,880.332	373,020.656
86	      H2	12	516,592.500	48,484.961	38,558.500	427,417.188
87	      H3	12	546,098.125	47,021.414	44,557.598	461,103.656
88	      H4	12	1,681,219.875	133,500.781	51,578.582	475,682.219
89	      H5	12	1,478,522.750	111,516.734	54,365.723	495,658.250
90	      H6	12	1,378,608.250	101,693.328	54,446.012	491,804.281
91	      H7	12	664,610.688	53,174.340	55,648.922	496,836.938
92	      H8	12	702,983.125	57,594.227	57,164.785	523,753.875
93	      H9	12	667,875.625	58,755.652	52,008.465	497,105.219
94	      H10	12	667,042.750	61,554.805	48,179.934	480,673.812
95	      H11	12	628,425.000	62,935.641	41,494.930	443,827.781
96	      H12	12	599,664.438	68,797.219	36,536.000	419,509.125
1	      A1	13	1,426,422.125	145,971.938	40,264.730	462,411.219
2	      A2	13	1,519,764.750	134,690.453	43,452.062	492,094.781
3	      A3	13	1,542,371.750	124,448.328	48,890.449	503,338.594
4	      A4	13	2,134,256.500	161,751.359	57,414.445	548,290.625
5	      A5	13	1,751,221.125	126,193.625	57,975.543	549,255.062
6	      A6	13	1,647,827.250	116,795.133	63,127.406	572,834.938
7	      A7	13	1,513,121.125	125,994.547	64,695.082	600,801.000
8	      A8	13	1,508,676.250	129,944.711	63,010.039	583,019.438
9	      A9	13	1,539,629.875	140,739.234	60,985.453	579,892.562
10	      A10	13	2,050,447.375	202,602.812	57,167.895	564,041.312
11	      A11	13	1,945,798.625	212,947.344	52,615.496	539,211.938
12	      A12	13	1,794,159.375	220,907.250	44,136.062	486,875.062
13	      B1	13	645,099.938	61,262.434	39,624.844	445,085.312
14	      B2	13	665,304.250	57,598.023	44,572.445	462,216.281
15	      B3	13	735,389.500	56,549.207	52,510.453	522,927.094
16	      B4	13	1,405,498.750	98,580.922	59,907.840	555,381.500
17	      B5	13	1,145,825.750	78,791.508	63,430.348	567,825.250
18	      B6	13	900,287.875	60,334.750	67,490.547	585,075.062
19	      B7	13	881,486.875	64,698.305	68,566.859	599,745.250
20	      B8	13	837,380.500	63,823.703	63,085.859	568,946.312
21	      B9	13	884,475.500	70,757.156	64,249.875	590,224.000
22	      B10	13	1,065,016.250	94,412.594	58,576.070	567,950.188
23	      B11	13	1,101,464.125	107,753.961	51,291.707	534,228.062
24	      B12	13	1,109,576.875	123,771.914	44,243.391	496,908.188
25	      C1	13	579,509.000	53,601.008	43,115.668	467,872.594
26	      C2	13	612,214.188	50,799.043	49,922.629	500,880.656
27	      C3	13	627,999.500	46,787.863	56,476.289	534,390.500
28	      C4	13	1,347,321.375	90,949.156	66,219.352	580,082.875
29	      C5	13	1,835,400.500	119,294.250	72,526.305	609,575.812
30	      C6	13	1,226,434.625	78,747.133	71,786.969	585,316.500
31	      C7	13	779,352.125	54,189.359	72,932.766	605,073.938
32	      C8	13	845,759.562	61,037.012	78,192.492	649,409.625
33	      C9	13	805,983.375	61,239.777	71,394.023	618,278.500
34	      C10	13	1,018,941.938	86,070.070	64,850.367	599,465.250
35	      C11	13	1,004,450.312	92,780.781	57,601.344	574,807.125
36	      C12	13	936,784.500	97,655.297	49,589.969	528,695.688
37	      D1	13	565,663.875	50,204.539	42,975.359	467,931.375
38	      D2	13	580,660.500	47,122.488	48,472.734	485,855.938
39	      D3	13	595,855.875	42,948.605	54,832.680	511,165.031
40	      D4	13	1,056,943.000	71,601.266	66,047.477	562,909.875
41	      D5	13	1,944,243.875	123,485.336	71,303.055	577,230.625
42	      D6	13	1,389,131.125	87,545.172	76,401.133	604,610.562
43	      D7	13	801,780.688	54,691.629	78,654.328	623,035.438
44	      D8	13	817,700.688	58,101.113	77,316.992	631,189.062
45	      D9	13	757,985.875	56,870.016	69,794.391	590,322.688
46	      D10	13	922,958.375	74,472.188	66,910.242	604,047.688
47	      D11	13	829,134.312	74,632.492	58,671.367	562,902.625
48	      D12	13	782,290.875	76,736.477	48,499.891	517,194.531
49	      E1	13	561,903.250	50,317.250	42,103.047	465,799.625
50	      E2	13	594,556.375	47,950.539	51,526.672	505,887.625
51	      E3	13	652,077.062	47,920.617	61,985.414	557,993.750
52	      E4	13	906,035.625	60,428.906	64,906.727	556,454.438
53	      E5	13	1,775,627.500	113,553.867	71,368.195	575,614.125
54	      E6	13	1,524,988.375	95,416.094	78,636.695	615,170.125
55	      E7	13	757,091.375	52,459.312	74,512.109	587,657.688
56	      E8	13	757,346.812	53,741.930	74,532.148	594,917.688
57	      E9	13	785,449.062	58,924.797	72,266.945	606,584.125
58	      E10	13	854,401.312	68,913.672	69,052.438	604,250.562
59	      E11	13	811,920.688	72,466.602	58,200.152	557,188.625
60	      E12	13	739,768.812	72,461.070	47,801.445	508,511.969
61	      F1	13	536,529.938	48,521.906	39,939.777	443,970.438
62	      F2	13	543,289.750	44,593.633	46,513.797	461,643.219
63	      F3	13	588,946.062	44,040.109	55,603.203	510,182.156
64	      F4	13	1,181,267.500	82,811.359	62,345.473	532,990.438
65	      F5	13	2,228,508.750	145,593.328	71,211.859	584,541.250
66	      F6	13	2,049,185.750	132,067.266	74,395.438	592,521.375
67	      F7	13	723,542.375	51,178.324	70,181.133	563,951.875
68	      F8	13	735,039.688	54,394.730	68,966.578	563,892.062
69	      F9	13	756,800.938	58,260.645	67,123.367	572,976.688
70	      F10	13	839,931.938	70,735.023	59,569.215	543,726.562
71	      F11	13	759,061.000	69,857.312	52,705.684	513,567.812
72	      F12	13	722,341.062	75,097.469	44,550.559	480,928.281
73	      G1	13	520,303.406	50,475.703	36,412.258	424,886.750
74	      G2	13	560,440.312	49,711.621	44,672.488	472,229.406
75	      G3	13	574,448.875	45,724.184	51,211.500	492,761.469
76	      G4	13	2,041,651.750	148,043.875	57,405.793	528,110.500
77	      G5	13	1,933,272.375	134,542.453	63,234.344	539,771.062
78	      G6	13	1,693,823.250	115,212.141	64,469.965	540,777.312
79	      G7	13	690,344.500	51,557.035	62,933.312	531,734.812
80	      G8	13	709,699.875	54,450.422	63,698.906	543,187.500
81	      G9	13	693,358.375	55,806.965	58,707.727	522,448.312
82	      G10	13	743,729.688	64,045.355	57,889.699	546,873.000
83	      G11	13	666,700.500	63,166.152	47,410.789	488,811.625
84	      G12	13	647,614.062	70,010.195	42,609.812	457,531.125
85	      H1	13	470,427.875	48,064.902	31,357.477	372,875.406
86	      H2	13	519,409.219	48,585.438	38,744.551	427,240.781
87	      H3	13	545,634.500	47,116.598	44,836.375	461,125.500
88	      H4	13	1,935,625.875	153,712.594	51,604.945	475,589.375
89	      H5	13	1,757,789.250	132,823.656	54,408.398	495,914.594
90	      H6	13	1,663,525.250	122,724.617	54,649.957	491,688.688
91	      H7	13	666,367.562	53,242.266	55,402.750	496,971.688
92	      H8	13	705,949.750	58,318.910	57,175.887	523,514.875
93	      H9	13	669,648.062	58,526.129	51,980.039	497,071.969
94	      H10	13	668,056.625	61,732.527	48,022.617	479,733.938
95	      H11	13	627,249.062	62,626.988	41,321.004	444,216.781
96	      H12	13	599,913.375	68,635.180	36,110.270	419,153.438
1	      A1	14	1,725,066.000	176,717.594	39,699.742	462,992.312
2	      A2	14	1,833,100.000	163,690.766	43,630.336	492,560.156
3	      A3	14	1,864,373.625	150,319.312	48,862.715	503,780.094
4	      A4	14	2,414,491.250	183,084.562	57,097.340	548,223.812
5	      A5	14	2,065,802.625	148,683.969	58,616.109	549,293.875
6	      A6	14	1,982,739.875	140,450.594	63,052.797	572,968.312
7	      A7	14	1,830,210.000	154,930.797	65,202.551	602,229.312
8	      A8	14	1,830,129.750	159,549.531	62,883.172	582,712.000
9	      A9	14	1,859,543.875	171,861.844	61,162.520	579,729.562
10	      A10	14	2,399,175.000	239,618.641	57,197.812	563,760.438
11	      A11	14	2,280,816.500	252,401.438	52,362.469	539,674.812
12	      A12	14	2,103,590.000	261,307.531	44,165.469	486,896.438
13	      B1	14	740,106.312	70,668.023	40,164.316	446,260.250
14	      B2	14	780,662.438	67,086.688	44,725.137	463,416.219
15	      B3	14	859,252.125	66,099.109	52,281.031	523,129.062
16	      B4	14	1,748,125.375	123,397.742	60,135.809	556,395.938
17	      B5	14	1,460,584.750	99,605.602	63,717.914	568,787.562
18	      B6	14	1,106,621.625	73,987.680	67,398.961	585,241.562
19	      B7	14	972,751.062	72,493.898	69,057.438	600,312.000
20	      B8	14	934,670.312	71,694.156	63,234.562	569,870.375
21	      B9	14	982,760.875	79,477.438	64,173.949	590,679.688
22	      B10	14	1,266,755.000	114,358.461	58,264.848	568,252.375
23	      B11	14	1,325,434.875	131,516.484	51,178.348	534,676.750
24	      B12	14	1,341,542.625	152,604.906	44,190.922	497,385.562
25	      C1	14	592,008.250	54,406.793	43,217.770	468,375.594
26	      C2	14	623,488.000	51,182.367	50,255.281	501,711.094
27	      C3	14	636,580.125	48,320.156	56,333.773	533,630.250
28	      C4	14	1,696,142.375	114,481.828	66,208.695	579,428.312
29	      C5	14	2,194,433.000	141,871.562	73,167.797	609,814.812
30	      C6	14	1,562,324.375	99,430.844	71,929.828	585,165.562
31	      C7	14	788,344.875	55,159.527	73,370.789	605,382.625
32	      C8	14	854,632.875	62,140.152	78,180.703	649,898.125
33	      C9	14	815,924.812	62,253.672	71,603.492	619,464.250
34	      C10	14	1,185,686.125	101,749.492	65,280.754	599,406.375
35	      C11	14	1,167,927.625	109,457.695	57,841.395	575,044.562
36	      C12	14	1,085,188.625	115,277.188	50,173.707	529,122.625
37	      D1	14	567,487.812	50,397.512	42,552.355	468,160.344
38	      D2	14	584,037.500	47,304.367	48,598.867	486,510.125
39	      D3	14	597,196.875	43,533.602	55,241.008	511,182.438
40	      D4	14	1,352,345.250	90,935.078	66,092.914	563,546.688
41	      D5	14	2,271,962.500	144,286.422	71,678.453	577,949.812
42	      D6	14	1,748,453.750	109,306.711	76,798.305	604,447.938
43	      D7	14	804,749.438	54,843.535	78,692.891	623,848.000
44	      D8	14	817,733.875	58,368.000	77,777.195	631,533.625
45	      D9	14	760,887.812	56,453.621	69,622.062	590,506.000
46	      D10	14	1,025,535.250	84,026.719	66,613.266	604,533.500
47	      D11	14	892,214.625	80,912.180	58,542.711	563,205.438
48	      D12	14	843,648.375	84,246.898	48,535.844	516,904.000
49	      E1	14	562,189.375	50,220.762	42,019.953	466,046.969
50	      E2	14	598,008.250	47,255.863	51,837.188	506,084.156
51	      E3	14	653,351.312	47,781.203	61,979.199	558,319.875
52	      E4	14	1,138,786.500	75,905.852	65,087.711	556,810.375
53	      E5	14	2,115,387.750	134,681.234	71,746.680	575,782.250
54	      E6	14	1,893,086.625	118,122.875	78,516.086	615,527.875
55	      E7	14	758,751.438	52,716.273	74,686.742	588,411.000
56	      E8	14	759,636.062	53,568.711	74,602.422	595,322.312
57	      E9	14	787,652.312	58,614.074	72,648.156	607,188.750
58	      E10	14	910,846.000	74,406.703	69,326.453	603,822.312
59	      E11	14	856,564.062	76,757.336	58,662.867	556,678.812
60	      E12	14	775,101.125	76,819.141	48,228.211	508,325.094
61	      F1	14	538,909.562	47,857.125	39,995.090	444,510.219
62	      F2	14	546,777.375	44,441.539	47,218.336	462,048.656
63	      F3	14	589,163.438	44,073.992	55,745.473	510,503.906
64	      F4	14	1,495,578.875	104,582.867	62,227.902	533,883.250
65	      F5	14	2,523,620.750	165,225.719	70,938.820	585,332.312
66	      F6	14	2,364,855.000	152,211.031	74,394.430	592,249.625
67	      F7	14	724,833.812	51,500.820	69,651.250	565,086.625
68	      F8	14	740,137.000	54,838.883	69,118.438	563,297.312
69	      F9	14	759,598.000	58,331.234	67,635.625	574,470.438
70	      F10	14	940,133.938	80,613.641	59,742.145	543,363.688
71	      F11	14	815,563.438	75,237.117	52,333.863	513,305.125
72	      F12	14	773,035.250	80,749.156	44,800.336	481,391.250
73	      G1	14	521,245.750	51,197.160	36,661.641	424,950.812
74	      G2	14	561,665.375	49,614.738	44,527.453	472,282.594
75	      G3	14	575,526.688	46,890.457	51,286.859	493,141.031
76	      G4	14	2,314,290.000	168,095.547	57,783.547	527,547.438
77	      G5	14	2,221,575.750	155,004.891	63,247.859	539,928.625
78	      G6	14	2,005,890.875	136,160.172	63,965.355	541,127.500
79	      G7	14	691,252.562	51,787.789	62,618.734	531,426.375
80	      G8	14	712,024.562	54,831.184	63,456.387	543,263.625
81	      G9	14	694,969.500	56,439.922	58,577.438	522,956.250
82	      G10	14	747,182.688	65,185.277	57,661.379	547,068.625
83	      G11	14	669,474.438	63,733.312	47,342.523	489,495.688
84	      G12	14	649,597.438	70,583.961	42,262.387	456,990.844
85	      H1	14	471,470.719	48,305.125	31,655.818	372,957.312
86	      H2	14	520,142.500	49,047.270	38,711.590	426,872.281
87	      H3	14	549,631.875	46,924.418	44,956.570	461,458.094
88	      H4	14	2,173,359.750	172,159.391	51,342.129	475,521.062
89	      H5	14	2,023,969.875	152,444.062	54,315.961	495,841.312
90	      H6	14	1,937,762.250	142,608.984	54,324.477	491,888.781
91	      H7	14	668,805.125	53,727.562	55,271.113	497,686.969
92	      H8	14	705,961.938	58,596.840	57,397.699	523,956.656
93	      H9	14	671,660.188	58,447.074	51,823.590	496,708.062
94	      H10	14	670,767.312	61,865.320	47,962.652	479,920.281
95	      H11	14	629,688.750	63,154.211	41,001.266	443,838.875
96	      H12	14	600,400.000	69,531.438	36,156.812	419,724.469
1	      A1	15	2,008,335.250	206,023.781	40,674.984	463,654.938
2	      A2	15	2,134,572.000	190,491.750	43,562.176	492,878.281
3	      A3	15	2,168,132.750	176,017.531	49,126.562	503,704.312
4	      A4	15	2,666,768.250	201,771.062	57,278.273	548,283.375
5	      A5	15	2,356,751.750	169,627.547	58,368.125	548,147.688
6	      A6	15	2,303,087.000	162,994.594	62,833.008	572,911.562
7	      A7	15	2,178,544.750	186,048.625	65,443.777	601,264.375
8	      A8	15	2,181,277.500	192,798.000	63,467.566	583,600.625
9	      A9	15	2,209,080.000	206,631.406	61,552.512	579,806.688
10	      A10	15	2,741,663.000	276,631.344	57,091.562	564,011.750
11	      A11	15	2,619,730.750	291,173.875	52,496.484	540,032.000
12	      A12	15	2,413,792.750	301,986.625	44,314.039	486,789.125
13	      B1	15	911,635.562	85,895.078	40,560.207	445,988.312
14	      B2	15	983,379.500	83,903.648	44,370.883	463,309.062
15	      B3	15	1,071,099.750	82,224.297	52,398.871	523,684.375
16	      B4	15	2,092,902.500	146,756.812	60,353.359	556,884.688
17	      B5	15	1,814,092.375	122,704.047	63,979.680	569,178.938
18	      B6	15	1,418,633.000	94,173.328	67,409.453	585,731.938
19	      B7	15	1,123,841.250	85,056.344	69,207.781	600,669.500
20	      B8	15	1,094,840.125	85,554.234	63,455.406	569,990.438
21	      B9	15	1,141,726.000	94,890.914	64,165.086	591,246.875
22	      B10	15	1,534,294.000	141,560.297	58,893.145	568,542.812
23	      B11	15	1,606,517.500	162,109.703	51,454.430	534,438.875
