* Block Type = 96-Well 0.1-mL Block
* Calibration Background is expired  = Yes
* Calibration Background performed on = 04-20-2016
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 04-21-2016
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 04-20-2016
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 04-21-2016
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 04-21-2016
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 04-20-2016
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 04-20-2016
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 04-21-2016
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 04-20-2016
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 04-20-2016
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 04-20-2016
* Chemistry = TAQMAN
* Date Created = 2017-01-02 19:05:17 PM EST
* Experiment Barcode = 
* Experiment Comment = NA
* Experiment File Name = \\vmware-host\Shared Folders\Desktop\mix_qpcr_data\ERCC_2_7_20161202.eds
* Experiment Name = ERCC_2_7_20161202
* Experiment Run End Time = 2016-12-02 13:58:48 PM EST
* Experiment Type = Standard Curve
* Instrument Name =       272310160
* Instrument Serial Number = 272310160
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Raw Data]
Well	Well Position	Cycle	x1-m1	x2-m2	x3-m3	x4-m4
92	      H8	10	1,022,297.750	85,865.148	56,196.004	508,800.250
93	      H9	10	972,812.312	85,611.859	50,450.668	491,046.844
94	      H10	10	975,391.750	92,156.445	46,987.156	469,766.312
95	      H11	10	916,072.875	94,008.375	40,173.176	438,482.406
96	      H12	10	872,148.875	103,124.078	36,861.285	411,111.500
1	      A1	11	669,367.125	70,003.789	39,381.375	449,319.219
2	      A2	11	717,355.375	62,876.777	43,205.965	472,028.656
3	      A3	11	727,627.625	59,656.328	50,280.703	493,432.281
4	      A4	11	802,494.500	59,570.266	55,040.309	532,573.250
5	      A5	11	795,832.875	57,394.629	58,097.336	546,102.812
6	      A6	11	817,537.625	58,262.184	63,351.027	574,528.938
7	      A7	11	1,657,607.750	128,154.422	64,999.570	591,062.375
8	      A8	11	1,672,597.500	133,067.281	63,025.340	576,410.250
9	      A9	11	1,711,259.000	144,547.656	61,243.906	568,802.312
10	      A10	11	1,931,853.500	171,681.438	54,200.137	545,536.062
11	      A11	11	1,956,391.500	192,965.750	50,061.973	533,956.438
12	      A12	11	1,607,004.125	178,080.250	44,962.562	476,235.062
13	      B1	11	392,025.688	37,064.586	38,567.664	438,361.062
14	      B2	11	421,088.656	36,207.191	45,242.828	483,589.062
15	      B3	11	442,366.562	34,148.875	52,114.121	522,334.188
16	      B4	11	528,142.688	37,390.301	59,654.891	551,773.062
17	      B5	11	548,511.500	38,424.137	64,040.457	574,092.062
18	      B6	11	543,611.625	36,908.477	66,293.781	575,571.188
19	      B7	11	1,216,435.250	89,259.805	68,957.328	589,873.688
20	      B8	11	1,137,072.375	85,271.039	62,396.449	559,888.125
21	      B9	11	1,214,923.125	97,303.383	63,882.176	587,655.500
22	      B10	11	1,248,505.625	106,799.914	57,699.488	559,716.812
23	      B11	11	1,226,529.375	113,957.164	50,647.941	533,628.688
24	      B12	11	1,124,918.875	120,996.203	43,145.746	488,743.219
25	      C1	11	369,360.906	33,404.363	41,087.012	455,719.531
26	      C2	11	389,983.844	32,071.607	47,201.160	481,864.719
27	      C3	11	406,879.750	31,155.842	55,073.059	513,416.812
28	      C4	11	637,747.812	50,920.980	74,419.625	581,785.250
29	      C5	11	608,865.938	39,818.652	70,357.961	592,215.250
30	      C6	11	593,189.875	39,165.008	72,163.922	582,005.188
31	      C7	11	1,178,800.125	84,450.289	74,162.445	597,479.625
32	      C8	11	1,244,263.375	90,377.516	75,701.750	632,916.438
33	      C9	11	1,191,571.625	90,344.602	69,384.781	606,282.312
34	      C10	11	1,254,684.500	103,054.078	64,650.801	596,047.000
35	      C11	11	1,205,310.125	110,096.289	55,583.379	562,983.438
36	      C12	11	1,132,782.250	115,023.125	48,118.305	517,401.531
37	      D1	11	362,321.719	31,310.656	41,067.465	458,780.250
38	      D2	11	375,854.812	29,905.744	46,650.000	472,346.562
39	      D3	11	397,374.406	28,270.553	55,661.793	519,556.188
40	      D4	11	578,674.312	39,112.340	64,432.348	555,506.500
41	      D5	11	591,825.062	38,171.031	70,479.258	574,070.938
42	      D6	11	612,045.375	47,583.496	76,785.422	596,330.000
43	      D7	11	1,168,282.250	80,801.391	76,659.180	605,589.625
44	      D8	11	1,186,106.125	84,711.516	73,825.086	606,225.188
45	      D9	11	1,171,318.125	87,183.805	68,928.281	590,323.938
46	      D10	11	1,194,404.125	95,122.000	61,763.266	586,433.750
47	      D11	11	1,159,385.000	102,279.273	56,114.621	554,707.750
48	      D12	11	1,088,584.625	107,961.562	48,125.418	511,005.969
49	      E1	11	361,925.062	32,052.922	40,859.566	452,215.812
50	      E2	11	379,999.094	30,502.238	49,081.297	490,116.125
51	      E3	11	412,908.875	29,949.418	59,060.801	535,892.562
52	      E4	11	554,738.688	36,847.203	62,727.496	539,619.062
53	      E5	11	593,579.188	37,895.254	69,820.812	569,383.312
54	      E6	11	622,666.438	38,722.754	74,821.047	599,408.188
55	      E7	11	1,107,819.875	77,659.852	72,827.547	573,278.250
56	      E8	11	1,136,325.625	80,752.711	72,971.625	585,692.188
57	      E9	11	1,218,952.875	91,292.391	73,087.148	617,507.375
58	      E10	11	1,183,843.500	94,924.641	64,551.867	587,772.500
59	      E11	11	1,145,647.125	101,494.008	57,030.621	555,835.000
60	      E12	11	1,051,113.625	104,168.430	46,517.824	501,292.625
61	      F1	11	353,520.531	31,188.721	39,774.883	441,576.031
62	      F2	11	354,678.812	29,277.785	45,345.914	455,180.625
63	      F3	11	369,304.094	27,376.990	52,158.953	491,783.031
64	      F4	11	942,443.875	64,404.914	61,736.766	536,309.375
65	      F5	11	910,391.000	58,830.488	66,535.055	555,646.750
66	      F6	11	899,270.000	57,945.555	71,522.305	576,952.688
67	      F7	11	1,093,174.250	78,759.578	70,030.328	562,131.125
68	      F8	11	1,103,505.875	81,174.562	67,773.898	560,201.812
69	      F9	11	1,138,727.875	88,455.719	66,304.680	572,598.375
70	      F10	11	1,083,302.125	89,906.578	57,769.023	531,306.688
71	      F11	11	1,045,405.250	95,951.461	51,241.996	505,350.125
72	      F12	11	998,794.625	103,079.680	43,385.840	475,395.812
73	      G1	11	342,784.969	32,138.436	35,617.312	417,935.062
74	      G2	11	366,658.906	32,218.893	43,542.922	460,406.625
75	      G3	11	373,054.312	30,279.354	50,410.840	485,033.844
76	      G4	11	738,883.500	53,567.113	53,694.285	499,469.562
77	      G5	11	770,257.562	53,172.473	61,511.062	530,546.562
78	      G6	11	783,571.938	53,218.809	63,948.344	544,604.750
79	      G7	11	1,037,801.062	78,819.695	62,028.836	526,912.500
80	      G8	11	1,058,790.750	84,452.211	63,986.801	534,263.125
81	      G9	11	1,043,990.688	84,065.109	56,929.078	520,327.562
82	      G10	11	1,094,770.875	95,833.172	56,041.113	535,283.312
83	      G11	11	1,004,149.062	97,310.570	47,750.352	486,973.188
84	      G12	11	945,722.812	102,934.695	43,991.648	445,509.594
85	      H1	11	326,889.656	32,867.980	31,976.770	384,345.031
86	      H2	11	338,685.312	31,904.021	38,340.895	419,008.406
87	      H3	11	346,265.875	30,562.869	43,111.539	447,995.219
88	      H4	11	757,971.312	61,833.609	50,082.805	465,536.625
89	      H5	11	787,033.812	58,488.637	53,188.852	497,350.281
90	      H6	11	763,466.000	55,853.402	53,879.348	490,666.562
91	      H7	11	1,009,358.750	81,952.867	56,143.668	508,995.250
92	      H8	11	1,024,977.438	86,416.336	56,209.766	508,699.969
93	      H9	11	972,405.000	85,978.281	50,715.309	491,256.469
94	      H10	11	976,367.188	92,550.133	46,593.004	469,601.062
95	      H11	11	918,424.750	94,091.734	40,351.898	438,481.312
96	      H12	11	870,906.000	103,114.797	36,540.523	411,097.781
1	      A1	12	867,820.125	89,360.836	39,744.527	450,053.625
2	      A2	12	944,968.625	82,733.984	42,689.785	472,152.344
3	      A3	12	953,416.688	78,363.828	50,398.875	494,146.469
4	      A4	12	1,054,126.500	78,791.992	55,338.824	532,480.000
5	      A5	12	1,050,140.875	75,043.594	58,230.465	545,794.812
6	      A6	12	1,070,851.625	75,262.461	63,008.742	574,928.938
7	      A7	12	1,958,008.250	150,739.328	65,682.023	591,630.875
8	      A8	12	1,992,382.875	157,599.578	63,222.926	576,821.875
9	      A9	12	2,029,441.625	170,681.172	61,513.535	568,228.188
10	      A10	12	2,283,131.000	201,992.172	53,922.074	545,935.000
11	      A11	12	2,307,208.250	226,731.875	50,214.992	533,579.875
12	      A12	12	1,902,200.000	208,574.328	44,902.348	476,236.156
13	      B1	12	422,313.844	40,082.129	38,961.262	438,200.688
14	      B2	12	449,742.594	38,203.676	45,122.512	483,918.906
15	      B3	12	475,459.562	36,300.301	51,925.168	522,854.375
16	      B4	12	616,312.250	43,749.309	59,743.461	552,086.250
17	      B5	12	642,841.062	44,570.344	64,064.820	574,725.125
18	      B6	12	637,660.188	43,000.879	66,026.438	575,997.438
19	      B7	12	1,264,794.625	92,804.109	69,256.156	590,281.500
20	      B8	12	1,182,846.875	88,684.023	62,192.812	556,355.000
21	      B9	12	1,271,190.500	100,970.484	63,943.305	587,776.438
22	      B10	12	1,363,967.750	116,234.992	58,125.168	559,611.062
23	      B11	12	1,338,931.000	123,872.867	50,897.348	533,797.188
24	      B12	12	1,220,189.125	130,271.234	43,366.219	489,071.688
25	      C1	12	371,895.719	34,105.613	41,034.883	455,707.531
26	      C2	12	393,027.625	32,617.564	47,587.598	482,385.656
27	      C3	12	413,258.719	31,492.873	55,008.266	513,336.000
28	      C4	12	760,338.375	59,233.105	74,400.281	581,960.062
29	      C5	12	744,345.688	48,698.043	70,280.336	592,461.062
30	      C6	12	725,800.688	47,189.613	72,079.125	582,871.688
31	      C7	12	1,186,632.250	84,724.516	74,040.812	597,376.375
32	      C8	12	1,251,307.500	90,826.672	75,636.727	633,493.438
33	      C9	12	1,200,132.375	91,251.188	69,816.188	606,400.312
34	      C10	12	1,314,431.000	107,679.477	64,714.031	596,051.688
35	      C11	12	1,256,514.500	113,905.344	55,348.359	563,289.188
36	      C12	12	1,177,145.375	119,201.586	48,085.820	517,962.188
37	      D1	12	362,542.750	31,508.773	41,114.629	459,171.469
38	      D2	12	376,904.469	30,551.719	47,201.125	472,838.500
39	      D3	12	398,952.656	28,518.662	55,501.004	520,291.969
40	      D4	12	705,547.688	47,502.258	64,524.109	555,891.625
41	      D5	12	727,214.812	46,103.648	70,546.773	574,300.438
42	      D6	12	754,288.000	55,542.012	76,976.984	596,083.250
43	      D7	12	1,171,133.125	80,589.562	76,238.906	605,874.562
44	      D8	12	1,189,523.125	84,906.375	73,683.344	606,139.125
45	      D9	12	1,174,599.375	87,187.578	68,933.359	590,847.688
46	      D10	12	1,224,429.000	97,103.461	61,612.504	585,751.562
47	      D11	12	1,186,761.000	104,900.320	55,781.480	554,820.375
48	      D12	12	1,110,429.500	110,497.203	47,782.117	511,080.625
49	      E1	12	363,556.125	32,403.975	40,728.242	452,799.531
50	      E2	12	381,300.250	30,151.812	49,066.777	490,910.344
51	      E3	12	413,205.031	30,856.771	59,606.270	536,199.125
52	      E4	12	680,790.812	44,956.957	62,871.273	539,488.750
53	      E5	12	730,464.125	46,429.242	69,970.500	569,385.562
54	      E6	12	766,594.125	47,345.480	75,538.680	599,417.688
55	      E7	12	1,109,343.625	78,077.828	72,763.984	573,568.125
56	      E8	12	1,137,586.750	81,263.062	72,779.805	586,572.938
57	      E9	12	1,220,542.875	91,498.836	72,860.492	617,343.062
58	      E10	12	1,196,148.875	95,917.781	64,479.625	587,606.688
59	      E11	12	1,159,074.875	102,701.188	57,220.398	555,966.250
60	      E12	12	1,059,753.500	104,405.734	46,501.500	501,545.062
61	      F1	12	354,619.781	31,156.809	39,842.434	442,277.844
62	      F2	12	357,058.156	29,082.822	45,442.742	456,048.125
63	      F3	12	370,119.438	28,151.941	52,613.695	492,255.938
64	      F4	12	1,257,666.625	85,164.148	61,847.711	537,012.625
65	      F5	12	1,208,907.750	77,661.320	67,079.219	556,142.125
66	      F6	12	1,195,209.000	76,166.758	71,645.133	577,293.000
67	      F7	12	1,094,360.375	78,839.789	70,051.602	562,840.125
68	      F8	12	1,106,130.500	81,001.023	67,889.562	560,266.438
69	      F9	12	1,140,062.000	88,465.117	66,700.219	573,196.625
70	      F10	12	1,104,418.125	91,752.852	57,466.082	531,674.500
71	      F11	12	1,057,108.500	96,967.617	51,723.273	505,359.594
72	      F12	12	1,008,615.562	104,658.992	43,428.906	475,856.188
73	      G1	12	343,395.062	32,332.463	35,571.512	417,680.906
74	      G2	12	365,477.500	32,015.930	43,276.059	460,648.469
75	      G3	12	375,762.281	30,201.365	50,375.844	485,237.719
76	      G4	12	982,044.000	69,909.609	53,730.543	499,587.938
77	      G5	12	1,020,210.062	70,310.867	61,654.906	530,569.688
78	      G6	12	1,035,178.562	69,139.977	63,852.438	544,826.062
79	      G7	12	1,039,283.062	78,141.562	62,367.582	526,873.750
80	      G8	12	1,060,863.500	84,630.172	64,032.680	534,185.562
81	      G9	12	1,046,579.312	84,671.859	56,409.434	520,927.250
82	      G10	12	1,095,072.500	95,515.250	56,009.465	535,685.750
83	      G11	12	1,006,989.062	97,684.438	47,790.703	486,728.188
84	      G12	12	946,757.375	103,726.000	44,117.086	445,195.219
85	      H1	12	327,757.500	33,418.781	32,264.762	384,341.281
86	      H2	12	339,022.188	31,818.498	38,480.574	419,356.156
87	      H3	12	347,421.438	30,173.598	43,284.387	448,923.812
88	      H4	12	1,004,948.062	80,374.430	50,536.312	466,332.125
89	      H5	12	1,046,902.250	77,400.414	53,070.238	498,328.000
90	      H6	12	1,011,609.062	73,691.359	54,183.777	490,842.812
91	      H7	12	1,013,266.750	81,988.445	56,942.926	510,023.750
92	      H8	12	1,026,244.562	87,137.969	56,189.680	509,178.625
93	      H9	12	975,476.625	85,640.617	51,009.531	491,193.312
94	      H10	12	979,168.625	92,710.312	47,079.082	470,181.219
95	      H11	12	919,375.875	94,228.234	40,656.793	439,738.156
96	      H12	12	874,849.812	103,551.461	36,963.711	410,956.312
1	      A1	13	1,141,537.375	116,306.461	39,904.629	450,341.875
2	      A2	13	1,245,109.875	109,567.625	42,781.297	472,667.719
3	      A3	13	1,257,943.500	102,169.195	50,536.145	494,225.562
4	      A4	13	1,386,483.500	103,018.750	55,364.809	532,792.500
5	      A5	13	1,383,450.125	98,252.156	58,715.168	546,416.688
6	      A6	13	1,410,176.250	98,695.430	63,193.094	576,250.438
7	      A7	13	2,324,103.750	178,232.500	65,575.812	592,530.500
8	      A8	13	2,369,569.250	186,924.422	63,302.738	577,539.438
9	      A9	13	2,394,819.500	199,998.391	61,318.598	568,898.812
10	      A10	13	2,646,780.000	233,819.031	54,194.922	546,261.438
11	      A11	13	2,662,571.750	260,637.906	50,552.742	534,478.750
12	      A12	13	2,227,812.000	244,601.516	45,340.598	475,858.750
13	      B1	13	476,156.188	44,539.172	38,235.070	438,699.844
14	      B2	13	504,986.375	42,673.637	44,726.594	483,652.875
15	      B3	13	536,518.562	40,806.812	51,986.688	522,775.281
16	      B4	13	770,019.188	53,615.680	59,480.762	552,366.750
17	      B5	13	803,894.562	54,873.445	64,394.727	573,991.625
18	      B6	13	800,569.500	52,824.531	66,061.172	576,608.312
19	      B7	13	1,361,001.125	99,554.211	69,031.633	590,405.062
20	      B8	13	1,291,554.875	96,300.852	62,050.508	555,920.062
21	      B9	13	1,371,169.500	108,737.883	64,241.016	587,638.188
22	      B10	13	1,555,378.625	131,236.594	58,052.754	558,947.562
23	      B11	13	1,523,658.375	140,348.453	50,818.812	533,861.750
24	      B12	13	1,380,798.750	146,341.797	43,409.988	488,839.625
25	      C1	13	378,426.000	34,310.582	41,074.523	456,278.969
26	      C2	13	402,523.062	33,105.348	47,568.023	482,374.594
27	      C3	13	421,100.875	32,055.500	54,920.305	514,153.781
28	      C4	13	963,761.938	72,171.617	74,617.180	582,779.500
29	      C5	13	966,750.750	61,920.801	70,222.852	592,991.938
30	      C6	13	940,591.000	60,079.219	72,061.445	583,230.875
31	      C7	13	1,196,920.750	85,422.906	73,782.727	597,568.500
32	      C8	13	1,262,350.000	91,824.133	75,632.414	633,614.562
33	      C9	13	1,209,463.750	92,263.852	69,566.633	606,997.500
34	      C10	13	1,426,568.625	116,167.969	65,155.527	596,971.688
35	      C11	13	1,350,082.250	122,142.680	55,117.289	563,485.062
36	      C12	13	1,255,224.000	126,305.391	47,921.105	517,766.719
37	      D1	13	364,192.562	32,290.318	40,984.809	459,788.062
38	      D2	13	380,090.219	31,068.367	47,657.156	472,422.719
39	      D3	13	400,554.531	29,243.729	55,406.469	520,648.062
40	      D4	13	916,659.000	61,201.695	65,222.859	556,225.375
41	      D5	13	944,715.125	59,894.180	70,327.211	574,366.312
42	      D6	13	980,682.062	69,899.539	76,739.539	596,984.688
43	      D7	13	1,172,990.875	81,451.047	76,380.883	606,057.625
44	      D8	13	1,191,339.625	85,106.312	74,164.812	605,620.188
45	      D9	13	1,175,367.125	87,915.539	68,848.211	590,386.375
46	      D10	13	1,276,752.125	101,446.289	61,603.773	586,275.125
47	      D11	13	1,239,722.375	109,621.406	55,877.871	554,810.875
48	      D12	13	1,155,366.625	114,042.828	48,092.367	511,279.625
49	      E1	13	364,298.875	31,717.080	40,943.172	453,232.219
50	      E2	13	382,115.125	29,766.160	49,083.570	490,143.469
51	      E3	13	415,866.406	30,639.355	59,728.820	535,917.500
52	      E4	13	881,979.375	58,038.371	62,822.988	541,077.438
53	      E5	13	952,322.562	59,767.301	70,105.836	570,056.375
54	      E6	13	999,207.812	61,150.703	75,792.195	600,300.000
55	      E7	13	1,112,375.500	77,903.844	73,175.727	574,079.250
56	      E8	13	1,140,664.750	81,096.703	72,721.492	585,722.250
57	      E9	13	1,221,383.875	91,359.969	73,332.148	617,981.688
58	      E10	13	1,223,509.625	97,831.516	64,304.867	588,363.188
59	      E11	13	1,180,649.625	104,769.852	57,155.742	556,163.375
60	      E12	13	1,081,645.500	106,692.500	46,812.766	501,414.812
61	      F1	13	354,755.312	31,732.555	39,674.066	442,998.594
62	      F2	13	356,431.406	29,341.703	45,468.605	456,287.344
63	      F3	13	371,864.000	27,799.545	51,936.523	492,493.438
64	      F4	13	1,629,038.000	109,880.922	62,118.207	537,249.688
65	      F5	13	1,580,734.375	101,199.430	67,146.383	556,153.938
66	      F6	13	1,564,596.125	99,414.055	71,878.562	578,043.500
67	      F7	13	1,098,103.625	79,006.094	70,086.000	562,709.000
68	      F8	13	1,107,774.125	81,111.641	68,352.914	560,285.562
69	      F9	13	1,140,611.625	88,706.352	66,524.703	572,706.812
70	      F10	13	1,145,527.875	94,629.109	57,623.996	531,748.500
71	      F11	13	1,083,710.000	98,918.930	51,329.246	505,637.531
72	      F12	13	1,029,034.312	106,318.422	43,657.125	475,281.438
73	      G1	13	346,223.312	32,623.955	35,651.203	418,366.719
74	      G2	13	368,099.219	31,873.873	43,200.148	460,973.500
75	      G3	13	376,415.062	30,056.320	50,909.211	485,783.688
76	      G4	13	1,298,277.500	92,237.797	53,718.699	500,249.531
77	      G5	13	1,346,268.625	91,643.102	61,660.645	530,903.312
78	      G6	13	1,364,494.500	90,567.664	64,529.984	545,275.500
79	      G7	13	1,043,711.312	78,687.203	62,173.195	527,433.750
80	      G8	13	1,062,290.625	84,780.211	64,026.758	534,209.562
81	      G9	13	1,050,024.250	84,623.477	56,644.402	521,248.219
82	      G10	13	1,098,641.250	95,691.406	56,355.938	535,214.000
83	      G11	13	1,007,876.750	97,692.055	48,105.500	486,756.594
84	      G12	13	948,210.938	103,578.297	44,196.668	445,309.844
85	      H1	13	329,019.844	32,936.559	32,636.178	384,053.750
86	      H2	13	342,869.250	31,581.076	38,161.375	419,690.688
87	      H3	13	350,210.625	30,650.289	43,418.113	448,114.969
88	      H4	13	1,313,569.125	104,183.828	50,539.215	465,958.125
89	      H5	13	1,368,954.250	100,593.742	53,782.949	498,340.344
90	      H6	13	1,327,909.625	95,893.797	54,124.965	491,193.375
91	      H7	13	1,015,519.500	82,258.555	56,801.809	509,211.781
92	      H8	13	1,030,025.312	87,209.570	56,413.441	508,756.062
93	      H9	13	976,139.312	85,886.961	50,782.387	491,674.625
94	      H10	13	980,582.062	92,859.594	47,628.539	469,975.219
95	      H11	13	922,552.375	93,848.039	40,524.176	439,019.812
96	      H12	13	875,213.375	103,369.961	36,975.844	410,765.250
1	      A1	14	1,463,134.875	148,070.812	40,150.266	450,506.906
2	      A2	14	1,592,637.250	139,241.469	43,320.375	471,967.531
3	      A3	14	1,608,068.250	129,091.727	50,652.133	493,962.875
4	      A4	14	1,766,754.500	130,281.789	55,351.277	532,252.000
5	      A5	14	1,763,865.000	124,812.289	59,154.117	546,266.312
6	      A6	14	1,798,213.250	125,321.234	63,904.281	575,320.938
7	      A7	14	2,714,016.500	207,406.578	65,891.344	592,955.625
8	      A8	14	2,755,662.500	216,176.203	63,149.281	576,878.250
9	      A9	14	2,766,160.500	229,983.047	61,658.906	569,396.250
10	      A10	14	2,989,188.750	263,669.219	54,483.570	546,293.438
11	      A11	14	2,996,166.000	293,019.062	50,179.973	534,144.188
12	      A12	14	2,552,274.250	279,499.938	45,540.648	475,256.281
13	      B1	14	569,750.125	53,313.566	38,579.156	438,840.344
14	      B2	14	601,285.000	50,996.359	44,977.930	484,791.125
15	      B3	14	640,376.375	48,460.273	52,073.777	523,078.562
16	      B4	14	1,007,441.500	70,099.578	59,954.402	552,661.938
17	      B5	14	1,054,452.625	71,076.523	64,108.180	574,450.062
18	      B6	14	1,047,877.125	68,964.406	66,299.281	577,023.688
19	      B7	14	1,527,022.625	110,914.680	68,963.539	590,836.438
20	      B8	14	1,473,234.250	109,256.688	62,617.949	556,511.438
21	      B9	14	1,546,786.125	121,873.141	64,496.195	587,663.250
22	      B10	14	1,832,545.000	154,510.250	57,915.402	559,736.375
23	      B11	14	1,796,448.625	164,650.125	50,662.609	534,687.250
24	      B12	14	1,618,992.875	170,532.828	43,567.180	489,200.562
25	      C1	14	390,747.625	34,723.082	41,129.926	456,255.500
26	      C2	14	411,882.562	33,848.883	47,545.988	482,136.781
27	      C3	14	434,282.812	33,321.398	55,471.926	513,634.250
28	      C4	14	1,258,716.875	91,663.391	74,841.953	583,025.750
29	      C5	14	1,278,333.250	81,676.445	70,794.727	592,493.000
30	      C6	14	1,246,636.125	78,449.508	72,525.219	583,029.312
31	      C7	14	1,216,985.625	87,437.914	74,353.164	597,656.688
32	      C8	14	1,281,075.375	92,841.258	76,010.438	634,739.062
33	      C9	14	1,227,483.125	93,375.719	70,155.789	607,240.750
34	      C10	14	1,619,502.000	131,454.906	64,528.922	595,937.500
35	      C11	14	1,514,206.125	135,991.250	55,560.641	563,320.062
36	      C12	14	1,395,491.625	140,191.203	48,044.828	517,766.156
37	      D1	14	367,475.406	32,110.990	40,654.598	459,670.406
38	      D2	14	382,828.844	31,293.805	47,121.238	472,767.844
39	      D3	14	404,926.656	28,844.766	55,372.473	519,845.781
40	      D4	14	1,216,425.500	79,940.398	65,107.832	556,036.875
41	      D5	14	1,260,043.500	78,729.125	70,883.734	574,943.562
42	      D6	14	1,305,640.750	88,571.734	77,171.672	597,107.250
43	      D7	14	1,177,863.000	81,361.008	76,624.039	606,363.125
44	      D8	14	1,196,473.000	85,570.789	74,033.586	606,555.312
45	      D9	14	1,177,497.875	87,881.258	68,832.977	590,954.688
46	      D10	14	1,377,874.875	108,894.219	61,689.121	586,179.000
47	      D11	14	1,336,354.750	117,399.180	56,282.945	555,287.375
48	      D12	14	1,241,059.750	122,141.891	48,313.457	511,026.500
49	      E1	14	365,903.281	32,137.299	40,721.488	452,734.500
50	      E2	14	384,947.844	30,851.127	49,155.242	491,045.750
51	      E3	14	418,205.406	30,737.746	59,953.980	536,343.375
52	      E4	14	1,169,685.125	76,552.859	62,564.223	540,334.062
53	      E5	14	1,260,454.500	78,728.156	70,297.188	570,029.875
54	      E6	14	1,322,172.625	80,978.000	75,492.492	600,455.312
55	      E7	14	1,114,100.125	78,116.477	73,255.258	573,884.875
56	      E8	14	1,142,083.125	81,303.461	72,803.555	586,171.250
57	      E9	14	1,223,159.750	91,862.289	72,952.578	617,860.688
58	      E10	14	1,269,830.625	100,913.688	65,144.348	588,513.750
59	      E11	14	1,221,221.250	107,964.992	56,997.320	555,941.312
60	      E12	14	1,117,753.625	109,952.094	46,447.547	501,496.375
61	      F1	14	355,210.375	31,704.473	40,011.422	443,237.312
62	      F2	14	359,938.938	29,281.982	45,529.938	455,492.844
63	      F3	14	374,069.875	27,853.123	52,373.051	492,127.594
64	      F4	14	2,024,443.125	136,108.484	62,490.422	537,830.625
65	      F5	14	1,981,474.250	126,684.062	67,071.094	556,373.188
66	      F6	14	1,971,639.125	123,841.523	71,510.766	578,064.750
67	      F7	14	1,100,504.750	79,294.750	70,228.172	562,625.562
68	      F8	14	1,108,684.625	81,808.938	67,949.914	560,800.250
69	      F9	14	1,144,586.625	88,907.883	66,647.539	572,729.875
70	      F10	14	1,220,767.000	100,638.688	57,722.527	532,661.750
71	      F11	14	1,124,587.125	102,597.180	51,681.500	505,345.375
72	      F12	14	1,063,492.250	109,447.414	43,731.051	476,069.312
73	      G1	14	346,490.094	32,009.945	35,700.867	418,105.250
74	      G2	14	368,835.625	32,307.008	43,377.309	461,097.469
75	      G3	14	377,183.688	30,248.424	50,579.840	485,720.312
76	      G4	14	1,655,877.250	117,449.016	53,910.602	499,693.625
77	      G5	14	1,718,391.125	116,625.977	62,202.594	530,855.125
78	      G6	14	1,742,483.000	115,307.008	64,383.738	545,257.938
79	      G7	14	1,044,387.438	78,718.219	62,211.504	527,219.062
80	      G8	14	1,064,551.625	84,475.695	64,060.199	534,817.312
81	      G9	14	1,052,811.875	84,386.109	56,519.301	520,787.250
82	      G10	14	1,103,859.750	95,954.289	55,842.250	535,737.812
83	      G11	14	1,013,183.938	97,871.609	48,106.230	486,662.875
84	      G12	14	953,993.625	103,338.891	43,873.016	445,191.312
85	      H1	14	329,018.125	33,192.297	32,041.551	384,670.188
86	      H2	14	343,082.031	31,675.176	38,308.098	419,765.719
87	      H3	14	350,046.344	30,523.428	43,041.539	448,074.781
88	      H4	14	1,651,897.000	129,716.727	50,283.730	465,564.344
89	      H5	14	1,718,538.250	125,623.656	53,221.273	498,268.188
90	      H6	14	1,676,504.375	119,984.875	54,026.211	491,254.500
91	      H7	14	1,018,014.062	82,449.797	56,737.691	509,912.438
92	      H8	14	1,029,861.312	87,032.891	56,573.168	508,343.062
93	      H9	14	976,733.625	86,220.453	50,772.148	491,152.344
94	      H10	14	981,770.625	92,524.617	47,248.301	470,361.812
95	      H11	14	922,866.438	93,978.477	40,720.973	439,491.688
96	      H12	14	874,995.562	103,339.023	36,853.777	410,967.875
1	      A1	15	1,798,835.250	181,304.938	40,332.980	450,704.656
2	      A2	15	1,949,456.875	170,663.422	43,245.953	472,486.844
3	      A3	15	1,977,863.250	158,348.250	50,539.469	493,894.406
4	      A4	15	2,157,253.500	158,888.875	55,685.203	532,705.312
5	      A5	15	2,155,133.750	152,328.203	58,698.387	546,271.688
6	      A6	15	2,206,872.500	152,769.719	63,519.645	574,991.438
