* Block Type = 96-Well 0.1-mL Block
* Calibration Background is expired  = Yes
* Calibration Background performed on = 04-20-2016
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 04-21-2016
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 04-20-2016
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 04-21-2016
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 04-21-2016
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 04-20-2016
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 04-20-2016
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 04-21-2016
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 04-20-2016
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 04-20-2016
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 04-20-2016
* Chemistry = TAQMAN
* Date Created = 2017-01-02 19:05:17 PM EST
* Experiment Barcode = 
* Experiment Comment = NA
* Experiment File Name = \\vmware-host\Shared Folders\Desktop\mix_qpcr_data\ERCC_2_7_20161202.eds
* Experiment Name = ERCC_2_7_20161202
* Experiment Run End Time = 2016-12-02 13:58:48 PM EST
* Experiment Type = Standard Curve
* Instrument Name =       272310160
* Instrument Serial Number = 272310160
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Multicomponent Data]
Well	Well Position	Cycle	ROX	FAM
17	      B5	7	570,234.000	379,576.188
18	      B6	7	571,863.875	374,502.531
19	      B7	7	585,113.000	1,095,413.250
20	      B8	7	556,174.500	1,015,248.312
21	      B9	7	582,495.438	1,091,338.250
22	      B10	7	554,455.375	1,065,996.125
23	      B11	7	529,227.250	1,049,823.750
24	      B12	7	486,255.094	970,018.875
25	      C1	7	453,190.656	311,300.531
26	      C2	7	478,423.188	328,631.781
27	      C3	7	509,809.906	342,702.906
28	      C4	7	577,984.500	431,078.031
29	      C5	7	588,074.750	384,776.406
30	      C6	7	578,059.688	377,240.250
31	      C7	7	592,089.062	1,097,059.250
32	      C8	7	626,732.625	1,162,519.500
33	      C9	7	600,581.125	1,109,613.750
34	      C10	7	589,979.625	1,121,862.625
35	      C11	7	558,902.562	1,087,756.250
36	      C12	7	514,565.250	1,031,598.062
37	      D1	7	456,874.375	307,495.812
38	      D2	7	469,074.312	318,850.906
39	      D3	7	515,729.500	333,268.562
40	      D4	7	551,330.000	368,590.125
41	      D5	7	570,493.812	372,031.438
42	      D6	7	592,641.875	385,347.656
43	      D7	7	599,610.250	1,092,960.500
44	      D8	7	600,422.250	1,109,040.875
45	      D9	7	584,411.000	1,095,952.500
46	      D10	7	579,902.562	1,095,155.250
47	      D11	7	549,350.438	1,064,305.625
48	      D12	7	508,086.562	1,002,985.875
49	      E1	7	449,464.188	306,948.000
50	      E2	7	485,800.844	319,052.344
51	      E3	7	531,815.812	347,137.688
52	      E4	7	534,852.438	352,401.844
53	      E5	7	565,514.125	373,227.188
54	      E6	7	595,615.625	387,820.219
55	      E7	7	568,210.062	1,035,293.500
56	      E8	7	580,573.375	1,061,451.125
57	      E9	7	611,307.812	1,142,840.500
58	      E10	7	581,734.062	1,099,406.125
59	      E11	7	551,367.750	1,067,179.750
60	      E12	7	498,455.375	981,880.500
61	      F1	7	439,996.531	299,961.438
62	      F2	7	452,596.344	301,249.938
63	      F3	7	489,330.812	310,098.812
64	      F4	7	532,420.250	391,773.094
65	      F5	7	551,634.625	398,583.000
66	      F6	7	572,822.562	402,485.688
67	      F7	7	557,667.125	1,021,479.750
68	      F8	7	555,032.812	1,031,692.500
69	      F9	7	567,628.312	1,069,445.250
70	      F10	7	526,957.188	1,000,740.625
71	      F11	7	500,955.844	972,348.375
72	      F12	7	472,646.781	936,207.062
73	      G1	7	415,609.531	292,009.375
74	      G2	7	457,524.156	309,454.062
75	      G3	7	482,379.906	315,674.531
76	      G4	7	495,403.656	351,213.781
77	      G5	7	526,694.875	376,010.688
78	      G6	7	541,141.188	380,696.281
79	      G7	7	522,592.438	973,224.812
80	      G8	7	530,164.312	991,814.500
81	      G9	7	516,150.375	980,953.688
82	      G10	7	530,489.562	1,026,863.875
83	      G11	7	483,596.312	947,372.375
84	      G12	7	444,199.250	895,563.062
85	      H1	7	382,900.812	280,462.656
86	      H2	7	417,457.625	287,945.250
87	      H3	7	446,542.219	293,328.406
88	      H4	7	463,304.531	349,782.062
89	      H5	7	495,163.719	355,509.156
90	      H6	7	486,695.375	358,251.250
91	      H7	7	504,728.562	947,092.250
92	      H8	7	504,898.844	963,194.938
93	      H9	7	488,104.938	914,841.062
94	      H10	7	466,912.688	921,391.125
95	      H11	7	437,779.375	867,662.938
96	      H12	7	412,155.094	829,102.500
1	      A1	8	447,001.656	380,572.031
2	      A2	8	469,976.062	391,012.500
3	      A3	8	490,712.188	401,200.625
4	      A4	8	530,009.562	430,949.719
5	      A5	8	543,093.125	425,907.250
6	      A6	8	570,656.625	443,883.406
7	      A7	8	585,421.875	1,187,126.250
8	      A8	8	571,727.750	1,162,584.375
9	      A9	8	564,011.938	1,184,706.875
10	      A10	8	541,078.500	1,219,404.500
11	      A11	8	529,700.938	1,240,577.000
12	      A12	8	476,625.062	1,093,328.125
13	      B1	8	436,517.031	312,754.594
14	      B2	8	480,838.500	334,505.875
15	      B3	8	518,507.875	349,527.875
16	      B4	8	547,176.938	375,982.531
17	      B5	8	570,273.812	389,305.000
18	      B6	8	572,037.375	385,435.344
19	      B7	8	585,266.562	1,101,207.125
20	      B8	8	556,036.312	1,021,238.438
21	      B9	8	582,465.062	1,097,987.625
22	      B10	8	554,681.438	1,077,010.125
23	      B11	8	529,745.125	1,060,063.500
24	      B12	8	486,093.250	978,553.562
25	      C1	8	453,568.219	313,737.281
26	      C2	8	479,090.688	329,335.906
27	      C3	8	510,073.375	345,105.500
28	      C4	8	578,707.250	443,716.500
29	      C5	8	588,170.438	398,117.656
30	      C6	8	578,675.688	390,737.875
31	      C7	8	592,337.625	1,099,449.875
32	      C8	8	627,740.375	1,164,459.375
33	      C9	8	601,087.750	1,112,093.000
34	      C10	8	590,565.312	1,128,862.375
35	      C11	8	558,910.500	1,093,834.250
36	      C12	8	514,438.938	1,036,598.500
37	      D1	8	457,062.031	308,043.156
38	      D2	8	469,304.844	319,882.656
39	      D3	8	515,937.375	334,343.688
40	      D4	8	551,543.812	381,812.781
41	      D5	8	570,877.062	386,384.344
42	      D6	8	592,687.188	399,803.969
43	      D7	8	599,751.062	1,094,585.750
44	      D8	8	600,430.375	1,111,911.500
45	      D9	8	584,706.125	1,098,140.750
46	      D10	8	580,058.812	1,100,330.250
47	      D11	8	549,490.562	1,068,452.875
48	      D12	8	507,988.188	1,006,627.375
49	      E1	8	449,700.000	309,067.000
50	      E2	8	486,273.125	321,095.094
51	      E3	8	532,183.875	348,325.312
52	      E4	8	534,859.562	365,088.469
53	      E5	8	565,618.938	387,254.062
54	      E6	8	595,597.688	403,149.125
55	      E7	8	568,655.938	1,037,953.125
56	      E8	8	580,951.375	1,064,072.750
57	      E9	8	611,427.812	1,144,606.000
58	      E10	8	582,289.688	1,103,601.000
59	      E11	8	551,557.562	1,070,523.500
60	      E12	8	498,129.906	984,562.250
61	      F1	8	439,825.844	300,429.000
62	      F2	8	452,499.906	301,961.531
63	      F3	8	489,161.844	310,492.094
64	      F4	8	532,683.312	439,350.094
65	      F5	8	551,600.750	441,592.656
66	      F6	8	572,912.188	442,982.625
67	      F7	8	557,823.438	1,024,237.375
68	      F8	8	555,120.562	1,035,005.812
69	      F9	8	567,748.438	1,071,183.500
70	      F10	8	527,085.562	1,003,243.312
71	      F11	8	501,229.844	975,206.438
72	      F12	8	472,883.969	937,601.562
73	      G1	8	415,529.188	293,974.188
74	      G2	8	457,518.469	310,262.094
75	      G3	8	482,410.750	315,739.156
76	      G4	8	495,585.969	381,943.750
77	      G5	8	526,855.250	407,062.062
78	      G6	8	541,130.875	412,894.188
79	      G7	8	522,544.688	974,013.938
80	      G8	8	530,438.938	993,658.500
81	      G9	8	516,338.594	982,813.188
82	      G10	8	530,772.312	1,028,809.062
83	      G11	8	483,900.594	948,747.750
84	      G12	8	443,916.969	895,370.812
85	      H1	8	382,893.469	281,514.156
86	      H2	8	417,448.625	289,526.812
87	      H3	8	446,362.875	294,082.250
88	      H4	8	463,033.750	382,752.531
89	      H5	8	495,153.344	390,896.188
90	      H6	8	487,163.875	390,791.219
91	      H7	8	505,364.719	948,190.125
92	      H8	8	504,918.438	964,283.750
93	      H9	8	487,910.875	915,680.875
94	      H10	8	467,160.906	922,563.688
95	      H11	8	437,874.438	868,778.062
96	      H12	8	411,339.688	828,839.062
1	      A1	9	447,312.469	423,446.562
2	      A2	9	470,155.344	441,161.812
3	      A3	9	491,399.625	450,782.688
4	      A4	9	529,906.062	487,683.094
5	      A5	9	543,330.125	482,527.594
6	      A6	9	570,470.938	500,182.562
7	      A7	9	585,533.938	1,261,595.250
8	      A8	9	571,756.250	1,246,198.375
9	      A9	9	563,783.750	1,272,848.375
10	      A10	9	540,856.875	1,361,139.125
11	      A11	9	529,541.062	1,385,998.750
12	      A12	9	475,475.375	1,184,143.000
13	      B1	9	436,757.000	318,413.094
14	      B2	9	480,961.406	340,353.594
15	      B3	9	519,173.750	355,823.531
16	      B4	9	547,891.500	392,824.531
17	      B5	9	570,926.000	405,424.469
18	      B6	9	572,538.750	401,993.500
19	      B7	9	585,472.875	1,110,528.625
20	      B8	9	555,717.250	1,030,877.938
21	      B9	9	582,871.312	1,107,719.375
22	      B10	9	555,193.375	1,096,405.375
23	      B11	9	529,828.938	1,078,640.000
24	      B12	9	486,442.875	994,750.875
25	      C1	9	453,656.969	314,654.188
26	      C2	9	479,106.750	331,402.469
27	      C3	9	510,282.281	346,598.812
28	      C4	9	579,103.438	467,617.781
29	      C5	9	588,657.375	424,838.656
30	      C6	9	578,960.562	415,793.219
31	      C7	9	592,421.438	1,104,832.125
32	      C8	9	628,232.125	1,167,600.125
33	      C9	9	601,047.812	1,115,809.500
34	      C10	9	590,658.500	1,140,950.375
35	      C11	9	558,929.500	1,104,447.875
36	      C12	9	514,829.875	1,044,566.438
37	      D1	9	457,206.375	309,328.938
38	      D2	9	469,658.406	321,566.500
39	      D3	9	516,479.281	336,923.531
40	      D4	9	552,179.312	405,521.750
41	      D5	9	571,110.625	410,991.750
42	      D6	9	592,785.875	425,752.156
43	      D7	9	600,213.125	1,096,261.000
44	      D8	9	600,947.125	1,114,211.875
45	      D9	9	585,190.688	1,101,329.875
46	      D10	9	580,513.750	1,106,472.875
47	      D11	9	550,195.438	1,074,734.375
48	      D12	9	507,870.344	1,011,848.125
49	      E1	9	449,855.000	310,144.594
50	      E2	9	486,407.750	322,729.438
51	      E3	9	532,782.188	349,710.094
52	      E4	9	535,337.938	388,339.219
53	      E5	9	566,097.688	412,943.156
54	      E6	9	595,861.625	430,065.312
55	      E7	9	568,658.500	1,040,166.062
56	      E8	9	580,980.625	1,066,853.000
57	      E9	9	611,596.875	1,147,497.625
58	      E10	9	583,279.688	1,107,686.375
59	      E11	9	552,010.125	1,074,443.250
60	      E12	9	498,111.594	986,888.750
61	      F1	9	439,827.844	302,024.000
62	      F2	9	452,503.375	303,191.438
63	      F3	9	489,102.625	311,778.500
64	      F4	9	532,659.688	525,564.688
65	      F5	9	551,448.750	518,419.375
66	      F6	9	573,299.562	516,072.094
67	      F7	9	557,842.938	1,025,564.000
68	      F8	9	555,292.312	1,037,156.812
69	      F9	9	567,808.062	1,072,759.750
70	      F10	9	527,124.375	1,007,393.375
71	      F11	9	501,303.594	978,926.250
72	      F12	9	473,004.250	940,812.500
73	      G1	9	415,564.781	294,788.719
74	      G2	9	458,071.531	310,959.625
75	      G3	9	482,386.219	316,276.812
76	      G4	9	495,954.875	438,312.500
77	      G5	9	527,070.875	462,954.156
78	      G6	9	541,065.562	469,854.156
79	      G7	9	522,629.094	975,678.750
80	      G8	9	530,337.562	995,552.375
81	      G9	9	516,366.094	984,547.125
82	      G10	9	530,880.188	1,032,203.125
83	      G11	9	484,109.219	949,187.312
84	      G12	9	443,708.781	896,525.000
85	      H1	9	382,653.281	282,330.188
86	      H2	9	417,483.188	290,898.469
87	      H3	9	446,295.500	294,902.906
88	      H4	9	462,896.062	444,777.688
89	      H5	9	494,885.125	455,637.625
90	      H6	9	487,167.812	450,082.906
91	      H7	9	505,773.688	950,628.062
92	      H8	9	505,268.031	966,794.812
93	      H9	9	487,898.062	917,906.938
94	      H10	9	467,350.500	924,648.688
95	      H11	9	437,115.156	870,061.750
96	      H12	9	410,571.625	829,157.375
1	      A1	10	448,223.688	502,147.250
2	      A2	10	470,159.844	530,387.875
3	      A3	10	491,688.844	538,579.562
4	      A4	10	529,863.938	588,672.812
5	      A5	10	543,297.625	583,099.000
6	      A6	10	571,071.688	600,202.812
7	      A7	10	586,050.625	1,393,935.125
8	      A8	10	571,528.625	1,393,124.500
9	      A9	10	564,121.875	1,425,296.625
10	      A10	10	541,039.625	1,582,575.625
11	      A11	10	529,874.000	1,609,824.125
12	      A12	10	474,473.875	1,338,435.625
13	      B1	10	436,855.031	329,586.000
14	      B2	10	481,377.531	352,184.438
15	      B3	10	519,707.500	366,430.250
16	      B4	10	548,835.750	421,895.844
17	      B5	10	571,362.188	436,181.531
18	      B6	10	573,119.938	432,532.125
19	      B7	10	585,638.562	1,125,702.625
20	      B8	10	555,074.938	1,047,304.750
21	      B9	10	582,994.812	1,124,550.875
22	      B10	10	555,900.062	1,131,409.375
23	      B11	10	530,396.250	1,113,672.625
24	      B12	10	486,620.906	1,023,860.375
25	      C1	10	454,364.188	315,436.469
26	      C2	10	479,388.812	334,046.969
27	      C3	10	510,740.188	348,560.406
28	      C4	10	579,792.312	508,253.688
29	      C5	10	589,177.625	469,529.438
30	      C6	10	579,382.125	459,157.469
31	      C7	10	592,686.500	1,108,158.500
32	      C8	10	628,123.438	1,170,296.375
33	      C9	10	601,409.938	1,119,998.250
34	      C10	10	591,168.750	1,158,670.750
35	      C11	10	559,301.375	1,119,651.000
36	      C12	10	515,165.125	1,057,510.875
37	      D1	10	457,256.812	310,771.688
38	      D2	10	470,117.125	323,388.312
39	      D3	10	516,959.062	339,102.688
40	      D4	10	552,632.562	447,766.156
41	      D5	10	571,257.125	455,782.969
42	      D6	10	593,248.375	472,107.125
43	      D7	10	600,796.812	1,098,537.375
44	      D8	10	601,388.375	1,116,793.375
45	      D9	10	585,596.312	1,103,972.125
46	      D10	10	581,111.875	1,115,286.625
47	      D11	10	550,882.438	1,083,598.875
48	      D12	10	508,206.219	1,020,219.562
49	      E1	10	450,442.062	311,052.188
50	      E2	10	487,256.969	323,708.469
51	      E3	10	533,109.125	351,358.750
52	      E4	10	536,141.312	430,029.188
53	      E5	10	566,670.562	459,271.969
54	      E6	10	596,142.625	478,965.031
55	      E7	10	568,953.812	1,042,163.938
56	      E8	10	581,643.562	1,068,867.000
57	      E9	10	612,216.312	1,148,671.375
58	      E10	10	583,629.938	1,112,971.375
59	      E11	10	552,706.312	1,079,490.750
60	      E12	10	498,920.656	990,840.438
61	      F1	10	440,278.688	303,365.625
62	      F2	10	453,246.469	304,397.594
63	      F3	10	489,428.469	312,512.969
64	      F4	10	532,497.250	671,947.125
65	      F5	10	551,687.312	652,051.188
66	      F6	10	573,541.562	644,371.250
67	      F7	10	557,920.312	1,027,809.062
68	      F8	10	555,792.000	1,039,500.125
69	      F9	10	568,606.438	1,074,495.500
70	      F10	10	527,507.062	1,014,976.562
71	      F11	10	502,251.688	983,976.938
72	      F12	10	472,973.812	944,978.500
73	      G1	10	415,918.562	296,691.344
74	      G2	10	458,343.500	312,206.969
75	      G3	10	482,562.688	319,165.375
76	      G4	10	496,021.656	536,429.812
77	      G5	10	527,120.750	561,605.188
78	      G6	10	540,934.250	570,189.562
79	      G7	10	523,078.031	977,797.000
80	      G8	10	530,334.312	996,977.312
81	      G9	10	516,725.938	987,362.875
82	      G10	10	531,718.188	1,035,089.562
83	      G11	10	484,240.406	950,529.188
84	      G12	10	443,638.938	897,791.812
85	      H1	10	382,696.719	283,547.281
86	      H2	10	417,759.031	292,614.469
87	      H3	10	446,344.531	296,325.062
88	      H4	10	462,866.219	551,289.250
89	      H5	10	494,618.031	567,583.188
90	      H6	10	487,495.125	554,664.688
91	      H7	10	505,741.562	952,621.750
92	      H8	10	505,552.188	967,733.375
93	      H9	10	488,102.188	919,748.812
94	      H10	10	467,380.625	925,667.938
95	      H11	10	436,745.250	870,580.688
96	      H12	10	410,231.938	829,101.938
1	      A1	11	448,380.594	633,067.938
2	      A2	11	470,185.312	679,471.938
3	      A3	11	491,549.219	686,928.125
4	      A4	11	529,610.562	757,728.188
5	      A5	11	542,742.000	750,431.875
6	      A6	11	571,438.812	768,389.500
7	      A7	11	585,928.000	1,606,549.875
8	      A8	11	571,389.625	1,623,376.375
9	      A9	11	563,467.875	1,661,448.375
10	      A10	11	540,761.250	1,879,072.250
11	      A11	11	529,346.688	1,905,473.500
12	      A12	11	473,811.531	1,565,566.750
13	      B1	11	437,257.750	347,390.156
14	      B2	11	481,960.312	370,626.562
15	      B3	11	520,265.656	387,357.469
16	      B4	11	549,320.188	473,824.344
17	      B5	11	571,350.000	491,971.594
18	      B6	11	573,001.250	486,997.312
19	      B7	11	585,604.250	1,154,504.750
20	      B8	11	552,839.812	1,077,724.875
21	      B9	11	583,454.375	1,154,912.250
22	      B10	11	555,849.875	1,196,130.500
23	      B11	11	530,504.562	1,176,966.625
24	      B12	11	486,603.406	1,079,296.250
25	      C1	11	454,534.781	319,634.625
26	      C2	11	480,140.688	337,382.125
27	      C3	11	511,325.031	351,292.062
28	      C4	11	579,954.312	582,262.500
29	      C5	11	589,254.062	552,210.250
30	      C6	11	579,427.000	537,994.188
31	      C7	11	593,084.438	1,113,120.250
32	      C8	11	628,379.750	1,174,703.625
33	      C9	11	602,005.375	1,125,333.125
34	      C10	11	591,961.500	1,193,607.375
35	      C11	11	559,649.438	1,148,164.000
36	      C12	11	515,205.844	1,080,864.875
37	      D1	11	457,393.812	312,129.344
38	      D2	11	470,546.125	324,173.219
39	      D3	11	517,379.812	340,148.688
40	      D4	11	552,677.625	525,485.125
41	      D5	11	571,173.375	537,357.062
42	      D6	11	593,404.188	556,493.125
43	      D7	11	601,173.000	1,101,168.250
44	      D8	11	601,650.875	1,119,350.125
45	      D9	11	586,115.688	1,106,505.625
46	      D10	11	581,681.438	1,132,510.000
47	      D11	11	551,367.750	1,100,878.625
48	      D12	11	508,627.469	1,034,922.938
49	      E1	11	450,819.344	312,504.656
50	      E2	11	488,137.812	325,815.406
51	      E3	11	533,656.750	353,254.062
52	      E4	11	536,596.062	503,964.938
53	      E5	11	566,452.000	540,153.812
54	      E6	11	596,209.750	565,960.062
55	      E7	11	569,151.250	1,044,283.562
56	      E8	11	581,694.125	1,071,420.250
57	      E9	11	613,052.562	1,151,022.625
58	      E10	11	583,848.062	1,120,695.625
59	      E11	11	552,791.125	1,086,851.875
60	      E12	11	499,107.375	997,833.375
61	      F1	11	440,378.844	304,897.531
62	      F2	11	453,648.281	304,883.281
63	      F3	11	489,736.438	314,522.750
64	      F4	11	532,412.312	897,370.875
65	      F5	11	551,641.062	862,899.625
66	      F6	11	573,190.500	850,157.312
67	      F7	11	558,175.125	1,030,788.438
68	      F8	11	556,165.938	1,042,046.562
69	      F9	11	568,838.500	1,076,256.500
70	      F10	11	527,974.562	1,027,443.125
71	      F11	11	502,687.375	992,009.562
72	      F12	11	473,365.312	949,750.125
73	      G1	11	416,399.500	297,063.500
74	      G2	11	458,695.906	314,619.406
75	      G3	11	483,071.125	320,043.438
76	      G4	11	496,004.062	697,319.562
77	      G5	11	527,003.938	725,913.500
78	      G6	11	541,076.875	737,533.625
79	      G7	11	523,109.156	979,871.438
80	      G8	11	530,753.375	1,000,315.312
81	      G9	11	516,944.594	988,120.375
82	      G10	11	532,193.812	1,037,074.312
83	      G11	11	484,587.938	952,769.188
84	      G12	11	444,168.531	899,281.000
85	      H1	11	383,240.938	284,703.156
86	      H2	11	417,816.562	292,812.688
87	      H3	11	446,365.812	297,152.781
88	      H4	11	462,814.938	719,715.062
89	      H5	11	494,279.219	745,678.625
90	      H6	11	487,520.375	722,900.312
91	      H7	11	505,634.281	954,277.625
92	      H8	11	505,570.688	969,728.438
93	      H9	11	488,298.094	920,362.562
94	      H10	11	467,353.500	926,893.188
95	      H11	11	436,845.344	872,237.375
96	      H12	11	410,142.656	829,679.000
1	      A1	12	448,548.094	831,751.625
2	      A2	12	469,768.469	905,021.625
3	      A3	12	491,305.312	912,019.125
4	      A4	12	528,954.250	1,008,324.062
5	      A5	12	542,176.312	1,002,435.125
6	      A6	12	571,116.938	1,020,983.750
7	      A7	12	585,724.625	1,902,911.625
8	      A8	12	570,891.625	1,937,479.500
9	      A9	12	562,983.500	1,973,894.750
10	      A10	12	540,268.938	2,223,750.750
11	      A11	12	528,896.000	2,248,166.500
12	      A12	12	472,951.500	1,854,366.000
13	      B1	12	437,298.531	379,196.562
14	      B2	12	482,142.062	401,735.719
15	      B3	12	520,605.562	422,943.562
16	      B4	12	549,418.875	566,236.188
17	      B5	12	571,060.875	590,335.250
18	      B6	12	573,038.750	585,162.938
19	      B7	12	585,752.562	1,207,319.375
20	      B8	12	551,759.875	1,131,608.875
21	      B9	12	583,506.688	1,213,569.500
22	      B10	12	555,053.625	1,314,894.875
23	      B11	12	530,410.875	1,292,265.000
24	      B12	12	486,549.031	1,178,166.000
25	      C1	12	454,608.906	323,372.750
26	      C2	12	480,656.562	341,561.781
27	      C3	12	511,501.500	357,159.156
28	      C4	12	579,866.438	709,556.750
29	      C5	12	588,987.750	692,780.750
30	      C6	12	579,557.688	674,511.875
31	      C7	12	593,104.125	1,120,881.000
32	      C8	12	628,811.312	1,181,921.750
33	      C9	12	602,318.000	1,133,400.500
34	      C10	12	591,973.500	1,257,647.625
35	      C11	12	559,805.062	1,202,206.625
36	      C12	12	515,414.000	1,126,817.250
37	      D1	12	457,772.375	312,805.906
38	      D2	12	470,914.844	325,470.469
39	      D3	12	517,889.750	341,528.438
40	      D4	12	552,554.750	657,594.688
41	      D5	12	570,887.062	676,713.000
42	      D6	12	593,113.938	702,286.062
43	      D7	12	601,403.625	1,103,792.875
44	      D8	12	601,528.750	1,122,329.750
45	      D9	12	586,464.812	1,109,189.000
46	      D10	12	581,595.250	1,163,977.000
47	      D11	12	551,454.500	1,130,799.875
48	      D12	12	508,727.500	1,059,385.375
49	      E1	12	451,268.719	313,930.312
50	      E2	12	488,454.750	327,197.688
51	      E3	12	533,978.000	354,308.188
52	      E4	12	536,382.188	632,952.562
53	      E5	12	566,055.625	680,908.750
54	      E6	12	595,995.312	714,345.375
55	      E7	12	569,442.562	1,046,170.500
56	      E8	12	581,823.875	1,073,265.625
57	      E9	12	613,224.750	1,152,744.625
58	      E10	12	583,880.750	1,134,638.000
59	      E11	12	552,873.875	1,100,452.375
60	      E12	12	499,223.406	1,008,400.062
61	      F1	12	440,926.781	305,885.656
62	      F2	12	454,198.438	306,155.312
63	      F3	12	490,145.875	315,816.969
64	      F4	12	531,964.188	1,206,342.375
65	      F5	12	550,888.000	1,158,463.250
66	      F6	12	572,635.625	1,142,711.875
67	      F7	12	558,649.500	1,032,745.375
68	      F8	12	556,288.875	1,044,469.750
69	      F9	12	569,085.375	1,077,514.500
70	      F10	12	528,246.312	1,050,245.500
71	      F11	12	502,791.625	1,005,531.375
72	      F12	12	473,511.844	960,296.375
73	      G1	12	416,522.156	297,897.469
74	      G2	12	458,963.219	315,289.188
75	      G3	12	483,409.531	321,836.844
76	      G4	12	495,528.938	937,954.688
77	      G5	12	526,432.500	973,374.938
78	      G6	12	540,670.188	987,227.812
79	      G7	12	523,171.438	981,913.000
80	      G8	12	530,818.250	1,002,663.250
81	      G9	12	517,308.781	990,310.875
82	      G10	12	532,371.688	1,038,188.500
83	      G11	12	484,531.375	955,211.500
84	      G12	12	444,144.250	900,554.438
85	      H1	12	383,289.031	285,710.562
86	      H2	12	418,084.312	293,560.906
87	      H3	12	446,480.656	298,389.906
88	      H4	12	462,227.250	962,911.375
89	      H5	12	493,986.281	1,001,392.938
90	      H6	12	487,039.375	968,236.438
91	      H7	12	505,918.781	957,357.875
92	      H8	12	505,604.938	971,657.812
93	      H9	12	488,314.062	922,423.438
94	      H10	12	467,710.469	929,121.688
95	      H11	12	437,350.750	873,698.312
96	      H12	12	410,032.094	832,368.250
1	      A1	13	448,295.125	1,100,184.250
2	      A2	13	468,871.438	1,200,323.500
3	      A3	13	490,404.406	1,210,438.125
4	      A4	13	527,757.875	1,334,677.625
5	      A5	13	541,335.812	1,329,930.625
6	      A6	13	570,121.000	1,353,605.000
7	      A7	13	585,279.562	2,261,712.000
8	      A8	13	569,670.812	2,306,288.500
9	      A9	13	562,461.625	2,332,040.500
10	      A10	13	539,530.688	2,581,395.000
11	      A11	13	528,416.250	2,598,643.250
12	      A12	13	471,995.062	2,174,356.000
13	      B1	13	437,377.375	435,518.688
14	      B2	13	481,984.406	459,250.156
15	      B3	13	520,476.656	486,335.844
16	      B4	13	549,271.312	722,673.062
17	      B5	13	570,595.875	754,982.312
18	      B6	13	573,041.312	750,383.562
19	      B7	13	585,662.375	1,307,080.750
20	      B8	13	551,426.438	1,241,981.875
21	      B9	13	583,207.688	1,318,754.750
22	      B10	13	554,675.438	1,507,749.375
23	      B11	13	530,189.062	1,479,333.500
24	      B12	13	486,321.219	1,340,556.000
25	      C1	13	454,968.562	330,114.062
26	      C2	13	480,679.812	349,935.500
27	      C3	13	511,885.906	365,585.531
28	      C4	13	579,659.812	914,423.812
29	      C5	13	588,160.062	915,282.375
30	      C6	13	578,791.125	890,562.438
31	      C7	13	593,183.000	1,132,369.125
32	      C8	13	629,054.750	1,193,536.250
33	      C9	13	602,733.938	1,144,005.000
34	      C10	13	591,563.812	1,374,322.750
35	      C11	13	559,707.188	1,300,312.875
36	      C12	13	515,248.938	1,209,468.125
37	      D1	13	458,209.344	314,479.375
38	      D2	13	470,809.188	328,262.250
39	      D3	13	517,881.156	343,586.188
40	      D4	13	551,925.000	869,176.875
41	      D5	13	570,407.438	896,615.375
42	      D6	13	592,770.625	930,848.312
43	      D7	13	601,624.312	1,106,314.375
44	      D8	13	601,385.188	1,124,982.125
45	      D9	13	586,338.688	1,110,642.625
46	      D10	13	581,734.438	1,220,627.000
47	      D11	13	551,438.375	1,186,698.500
48	      D12	13	508,725.969	1,107,122.875
49	      E1	13	451,465.156	314,881.688
50	      E2	13	488,461.438	328,427.250
51	      E3	13	533,931.125	356,514.719
52	      E4	13	536,035.125	835,706.375
53	      E5	13	565,564.125	902,718.938
54	      E6	13	595,528.125	946,974.500
55	      E7	13	569,823.500	1,048,679.375
56	      E8	13	581,705.625	1,075,793.500
57	      E9	13	613,623.375	1,153,815.500
58	      E10	13	584,216.562	1,162,550.500
59	      E11	13	552,938.500	1,123,797.500
60	      E12	13	499,169.875	1,030,423.188
61	      F1	13	441,469.844	306,202.844
62	      F2	13	454,121.906	306,798.938
63	      F3	13	490,275.031	317,446.656
64	      F4	13	531,346.312	1,571,909.375
65	      F5	13	549,924.688	1,522,557.250
66	      F6	13	571,623.312	1,505,788.000
67	      F7	13	558,663.062	1,035,836.625
68	      F8	13	556,348.500	1,046,141.562
69	      F9	13	568,937.688	1,078,793.000
70	      F10	13	528,359.875	1,093,605.750
