* Block Type = 96-Well 0.1-mL Block
* Calibration Background is expired  = Yes
* Calibration Background performed on = 04-20-2016
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 04-21-2016
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 04-20-2016
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 04-21-2016
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 04-21-2016
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 04-20-2016
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 04-20-2016
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 04-21-2016
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 04-20-2016
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 04-20-2016
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 04-20-2016
* Chemistry = TAQMAN
* Date Created = 2017-01-02 19:00:12 PM EST
* Experiment Barcode = 
* Experiment Comment = NA
* Experiment File Name = \\vmware-host\Shared Folders\Desktop\mix_qpcr_data\ERCC4_9_20161206.eds
* Experiment Name = ERCC4_9_20161206
* Experiment Run End Time = 2016-12-06 15:59:53 PM EST
* Experiment Type = Standard Curve
* Instrument Name =       272310160
* Instrument Serial Number = 272310160
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Multicomponent Data]
Well	Well Position	Cycle	ROX	FAM
45	      D9	6	624,610.375	836,068.812
46	      D10	6	599,986.938	810,731.500
47	      D11	6	568,041.438	785,073.938
48	      D12	6	527,071.188	758,270.438
49	      E1	6	461,913.500	187,244.219
50	      E2	6	501,516.594	194,653.594
51	      E3	6	560,520.312	218,439.938
52	      E4	6	558,985.375	219,571.828
53	      E5	6	570,168.312	217,671.984
54	      E6	6	612,963.000	240,079.266
55	      E7	6	580,251.812	751,848.312
56	      E8	6	598,579.562	778,267.938
57	      E9	6	601,813.750	795,158.938
58	      E10	6	587,046.250	796,198.562
59	      E11	6	559,679.125	781,132.875
60	      E12	6	515,718.844	727,320.062
61	      F1	6	440,920.625	175,936.188
62	      F2	6	459,102.656	180,790.516
63	      F3	6	509,805.125	194,075.625
64	      F4	6	532,311.438	242,832.844
65	      F5	6	575,421.375	245,821.312
66	      F6	6	585,390.250	232,781.844
67	      F7	6	565,081.062	733,524.875
68	      F8	6	570,205.625	752,978.188
69	      F9	6	568,433.562	762,972.750
70	      F10	6	594,559.750	793,378.562
71	      F11	6	517,311.781	713,594.688
72	      F12	6	495,271.000	700,556.250
73	      G1	6	421,587.500	173,025.906
74	      G2	6	467,682.594	187,753.344
75	      G3	6	492,701.156	187,464.062
76	      G4	6	537,011.125	219,520.438
77	      G5	6	570,132.188	234,789.594
78	      G6	6	554,623.125	221,260.172
79	      G7	6	535,774.812	704,899.250
80	      G8	6	537,037.562	710,710.562
81	      G9	6	523,094.875	705,717.125
82	      G10	6	547,580.438	755,977.562
83	      G11	6	490,872.094	694,728.125
84	      G12	6	463,975.781	650,279.000
85	      H1	6	377,827.750	165,053.266
86	      H2	6	420,346.375	169,912.688
87	      H3	6	446,458.906	169,549.531
88	      H4	6	471,195.875	219,029.000
89	      H5	6	518,991.719	220,959.922
90	      H6	6	451,421.094	193,684.141
91	      H7	6	504,435.281	671,841.188
92	      H8	6	525,090.250	710,971.938
93	      H9	6	505,450.062	687,601.375
94	      H10	6	487,164.062	686,932.812
95	      H11	6	474,337.969	671,256.688
96	      H12	6	433,628.812	623,836.750
1	      A1	7	474,176.844	225,276.750
2	      A2	7	493,723.875	222,282.141
3	      A3	7	510,269.938	223,731.422
4	      A4	7	546,826.062	289,093.281
5	      A5	7	549,299.875	284,127.031
6	      A6	7	582,241.062	310,193.938
7	      A7	7	608,438.500	911,034.750
8	      A8	7	567,883.500	944,293.438
9	      A9	7	577,638.938	908,730.250
10	      A10	7	543,613.938	882,437.625
11	      A11	7	538,368.875	1,157,777.125
12	      A12	7	489,255.344	813,276.438
13	      B1	7	452,478.625	191,621.906
14	      B2	7	464,364.406	185,522.406
15	      B3	7	525,026.562	206,601.391
16	      B4	7	562,914.000	227,980.953
17	      B5	7	556,981.312	220,462.688
18	      B6	7	583,644.750	237,795.203
19	      B7	7	592,937.375	794,949.062
20	      B8	7	611,980.938	821,864.062
21	      B9	7	597,517.000	817,144.938
22	      B10	7	576,772.938	802,211.750
23	      B11	7	546,221.875	786,930.812
24	      B12	7	500,260.500	713,879.250
25	      C1	7	460,753.969	189,141.219
26	      C2	7	504,925.969	206,303.828
27	      C3	7	532,474.375	211,356.156
28	      C4	7	579,896.375	244,492.094
29	      C5	7	678,207.688	271,382.438
30	      C6	7	597,527.562	251,559.484
31	      C7	7	603,850.812	786,334.688
32	      C8	7	631,636.875	833,858.312
33	      C9	7	602,006.312	811,190.500
34	      C10	7	596,363.312	807,188.625
35	      C11	7	560,873.250	784,467.500
36	      C12	7	532,942.375	765,998.375
37	      D1	7	467,738.938	188,005.750
38	      D2	7	487,488.969	199,309.359
39	      D3	7	509,823.094	191,139.984
40	      D4	7	559,229.000	235,364.453
41	      D5	7	590,802.562	230,863.000
42	      D6	7	608,629.938	240,606.078
43	      D7	7	624,472.562	810,262.812
44	      D8	7	618,244.125	814,787.625
45	      D9	7	625,247.500	839,251.562
46	      D10	7	600,548.875	814,374.688
47	      D11	7	568,566.625	789,033.875
48	      D12	7	527,116.875	760,241.562
49	      E1	7	462,410.562	187,776.875
50	      E2	7	502,532.250	195,596.531
51	      E3	7	560,913.062	218,894.250
52	      E4	7	559,808.500	232,403.938
53	      E5	7	571,044.562	226,176.656
54	      E6	7	613,664.812	250,261.609
55	      E7	7	580,574.688	754,239.438
56	      E8	7	599,177.562	780,706.500
57	      E9	7	601,913.125	797,739.875
58	      E10	7	587,598.625	799,161.062
59	      E11	7	560,012.938	783,128.625
60	      E12	7	514,608.188	727,581.875
61	      F1	7	441,167.438	176,127.703
62	      F2	7	459,282.344	181,466.844
63	      F3	7	510,078.500	194,565.703
64	      F4	7	533,349.688	284,366.844
65	      F5	7	575,689.188	280,290.781
66	      F6	7	585,604.750	257,800.406
67	      F7	7	565,495.312	736,667.938
68	      F8	7	570,479.500	756,280.500
69	      F9	7	569,201.625	766,341.312
70	      F10	7	595,158.750	796,906.562
71	      F11	7	517,254.312	715,897.438
72	      F12	7	495,344.812	700,729.250
73	      G1	7	421,667.375	174,287.391
74	      G2	7	468,590.625	189,404.578
75	      G3	7	492,681.625	187,830.641
76	      G4	7	537,149.875	239,034.875
77	      G5	7	569,888.938	255,458.297
78	      G6	7	555,054.625	240,901.141
79	      G7	7	536,159.500	706,919.250
80	      G8	7	537,164.000	712,759.938
81	      G9	7	523,471.938	708,411.688
82	      G10	7	547,784.188	758,281.250
83	      G11	7	488,195.562	691,486.812
84	      G12	7	463,607.000	649,840.812
85	      H1	7	377,783.719	165,742.266
86	      H2	7	420,671.094	171,029.766
87	      H3	7	447,081.000	170,217.531
88	      H4	7	471,203.812	255,926.094
89	      H5	7	518,932.125	251,010.297
90	      H6	7	451,691.594	217,142.766
91	      H7	7	505,100.375	674,155.000
92	      H8	7	525,422.938	713,134.125
93	      H9	7	504,852.781	689,635.625
94	      H10	7	487,134.562	689,321.688
95	      H11	7	474,127.594	672,018.812
96	      H12	7	432,379.531	623,241.688
1	      A1	8	474,679.750	233,996.250
2	      A2	8	494,700.812	232,897.719
3	      A3	8	510,743.938	234,190.531
4	      A4	8	547,128.125	361,213.250
5	      A5	8	549,623.625	351,904.688
6	      A6	8	582,484.250	402,379.625
7	      A7	8	609,178.000	992,131.750
8	      A8	8	568,339.062	1,097,760.000
9	      A9	8	578,010.625	1,017,238.500
10	      A10	8	544,408.312	990,331.688
11	      A11	8	537,960.625	1,407,063.875
12	      A12	8	487,290.531	873,647.875
13	      B1	8	452,987.031	192,982.344
14	      B2	8	464,610.375	187,658.625
15	      B3	8	525,676.188	208,705.125
16	      B4	8	563,358.562	238,750.781
17	      B5	8	557,121.938	229,690.125
18	      B6	8	583,885.562	258,775.016
19	      B7	8	593,317.688	805,018.562
20	      B8	8	612,488.312	832,001.875
21	      B9	8	597,979.812	827,557.562
22	      B10	8	577,128.312	811,475.750
23	      B11	8	546,291.875	798,477.125
24	      B12	8	500,420.000	718,348.750
25	      C1	8	460,961.500	189,501.344
26	      C2	8	505,308.562	207,275.828
27	      C3	8	532,607.625	211,835.297
28	      C4	8	580,559.688	271,447.906
29	      C5	8	678,675.375	286,017.969
30	      C6	8	598,101.125	284,509.688
31	      C7	8	604,414.562	790,215.438
32	      C8	8	631,984.562	837,730.625
33	      C9	8	602,474.000	815,294.875
34	      C10	8	596,974.562	813,581.125
35	      C11	8	561,535.312	791,012.188
36	      C12	8	532,707.312	770,655.125
37	      D1	8	468,228.938	188,207.828
38	      D2	8	488,134.000	200,924.969
39	      D3	8	510,304.062	191,493.672
40	      D4	8	559,870.188	254,932.953
41	      D5	8	591,435.750	247,378.922
42	      D6	8	609,448.375	261,506.844
43	      D7	8	625,003.562	813,276.500
44	      D8	8	619,017.188	816,288.750
45	      D9	8	625,980.938	841,496.875
46	      D10	8	600,887.812	819,204.938
47	      D11	8	569,210.875	794,023.250
48	      D12	8	527,422.500	763,130.000
49	      E1	8	462,693.781	188,805.672
50	      E2	8	503,417.625	196,429.781
51	      E3	8	561,313.500	219,932.031
52	      E4	8	560,690.750	258,418.688
53	      E5	8	571,445.312	243,254.125
54	      E6	8	614,376.375	269,321.531
55	      E7	8	581,620.188	757,695.500
56	      E8	8	599,873.312	783,110.875
57	      E9	8	603,035.500	801,332.062
58	      E10	8	588,402.938	802,271.625
59	      E11	8	560,519.438	786,701.062
60	      E12	8	514,238.656	728,531.375
61	      F1	8	441,705.875	177,268.203
62	      F2	8	459,494.938	182,189.984
63	      F3	8	510,714.562	196,060.828
64	      F4	8	533,722.812	369,158.312
65	      F5	8	575,863.438	352,711.000
66	      F6	8	586,041.375	308,722.469
67	      F7	8	565,694.000	739,973.000
68	      F8	8	571,047.812	758,957.562
69	      F9	8	569,665.750	768,276.188
70	      F10	8	595,537.750	801,200.062
71	      F11	8	518,031.656	718,486.000
72	      F12	8	495,359.906	702,915.875
73	      G1	8	421,961.156	175,613.531
74	      G2	8	469,164.938	190,065.906
75	      G3	8	492,763.719	188,923.953
76	      G4	8	537,312.875	279,688.438
77	      G5	8	569,833.750	299,304.125
78	      G6	8	555,497.812	279,551.344
79	      G7	8	536,814.812	708,307.125
80	      G8	8	537,721.750	715,295.938
81	      G9	8	523,961.312	710,739.062
82	      G10	8	547,853.438	759,755.250
83	      G11	8	485,003.250	688,309.188
84	      G12	8	463,380.625	649,850.812
85	      H1	8	378,078.156	165,752.359
86	      H2	8	420,880.969	172,088.812
87	      H3	8	447,725.844	172,033.062
88	      H4	8	471,558.406	330,416.656
89	      H5	8	519,072.875	313,224.719
90	      H6	8	452,413.719	262,673.781
91	      H7	8	505,746.000	675,982.562
92	      H8	8	525,602.375	715,756.500
93	      H9	8	504,604.344	691,768.250
94	      H10	8	487,494.375	691,254.125
95	      H11	8	474,384.781	674,400.062
96	      H12	8	431,383.156	623,194.062
1	      A1	9	475,284.375	250,578.875
2	      A2	9	494,822.875	253,374.516
3	      A3	9	511,030.562	254,157.344
4	      A4	9	546,801.000	495,826.000
5	      A5	9	549,469.375	479,763.125
6	      A6	9	582,149.500	566,776.250
7	      A7	9	608,919.625	1,132,406.750
8	      A8	9	568,381.062	1,333,599.750
9	      A9	9	577,636.125	1,198,400.625
10	      A10	9	544,162.562	1,169,099.250
11	      A11	9	537,324.812	1,724,986.125
12	      A12	9	486,357.062	989,538.812
13	      B1	9	453,505.812	195,704.703
14	      B2	9	465,233.844	190,053.125
15	      B3	9	526,148.438	212,425.859
16	      B4	9	563,400.312	260,398.078
17	      B5	9	557,575.938	248,951.031
18	      B6	9	584,507.125	301,316.188
19	      B7	9	593,787.000	821,698.375
20	      B8	9	612,866.938	849,730.688
21	      B9	9	598,552.750	844,264.625
22	      B10	9	577,740.438	825,610.438
23	      B11	9	546,612.375	819,771.188
24	      B12	9	500,634.875	726,099.000
25	      C1	9	461,433.094	190,679.375
26	      C2	9	505,983.938	209,250.719
27	      C3	9	532,923.625	214,482.062
28	      C4	9	580,993.188	324,913.875
29	      C5	9	679,395.938	314,959.844
30	      C6	9	598,575.750	352,143.219
31	      C7	9	605,007.188	794,048.250
32	      C8	9	632,512.250	841,572.000
33	      C9	9	603,184.062	819,837.688
34	      C10	9	597,599.562	821,579.500
35	      C11	9	562,314.938	799,042.875
36	      C12	9	532,592.938	775,782.562
37	      D1	9	468,285.125	189,474.516
38	      D2	9	488,416.625	201,792.906
39	      D3	9	510,781.219	192,295.422
40	      D4	9	560,416.062	297,822.219
41	      D5	9	591,323.188	281,442.031
42	      D6	9	609,962.562	304,159.969
43	      D7	9	625,264.688	816,210.500
44	      D8	9	619,628.938	818,550.812
45	      D9	9	626,285.062	845,118.500
46	      D10	9	601,177.438	824,152.500
47	      D11	9	569,670.625	798,666.875
48	      D12	9	527,710.312	768,588.562
49	      E1	9	462,680.750	189,022.000
50	      E2	9	503,521.031	198,135.547
51	      E3	9	561,347.750	221,509.625
52	      E4	9	560,803.375	311,472.281
53	      E5	9	571,578.938	276,808.531
54	      E6	9	614,291.188	306,252.094
55	      E7	9	582,135.250	759,874.438
56	      E8	9	600,189.750	786,198.062
57	      E9	9	603,760.812	804,291.562
58	      E10	9	589,091.500	807,214.875
59	      E11	9	560,862.500	790,128.625
60	      E12	9	514,493.375	730,011.750
61	      F1	9	442,073.406	178,180.453
62	      F2	9	459,545.125	182,531.016
63	      F3	9	511,384.656	196,886.578
64	      F4	9	533,419.188	518,962.438
65	      F5	9	575,708.250	489,963.875
66	      F6	9	585,918.375	410,690.188
67	      F7	9	566,594.125	743,847.062
68	      F8	9	571,882.562	761,002.438
69	      F9	9	570,393.625	772,096.875
70	      F10	9	596,021.875	805,209.438
71	      F11	9	518,452.719	721,112.125
72	      F12	9	495,280.906	705,931.688
73	      G1	9	422,101.312	175,705.781
74	      G2	9	469,640.906	191,114.734
75	      G3	9	493,199.969	190,242.375
76	      G4	9	537,870.812	361,531.375
77	      G5	9	569,621.375	385,946.094
78	      G6	9	555,546.625	358,961.781
79	      G7	9	537,346.062	710,776.438
80	      G8	9	537,960.312	718,478.125
81	      G9	9	524,498.062	712,584.000
82	      G10	9	547,994.562	760,990.562
83	      G11	9	478,182.062	680,962.438
84	      G12	9	463,292.719	650,875.188
85	      H1	9	378,091.594	166,133.516
86	      H2	9	421,125.844	172,390.594
87	      H3	9	448,346.250	172,960.641
88	      H4	9	471,573.094	462,258.219
89	      H5	9	518,829.219	431,147.156
90	      H6	9	452,328.188	354,343.750
91	      H7	9	506,101.938	677,765.750
92	      H8	9	525,624.812	718,316.438
93	      H9	9	504,382.594	692,980.125
94	      H10	9	487,517.875	692,326.688
95	      H11	9	474,696.188	676,652.312
96	      H12	9	430,637.344	624,205.438
1	      A1	10	475,877.938	289,050.406
2	      A2	10	495,003.406	296,572.375
3	      A3	10	511,139.531	298,474.125
4	      A4	10	546,142.000	706,668.188
5	      A5	10	549,185.812	682,342.000
6	      A6	10	580,737.438	805,021.375
7	      A7	10	608,146.875	1,357,808.375
8	      A8	10	567,935.562	1,649,235.375
9	      A9	10	577,198.312	1,464,537.750
10	      A10	10	543,388.688	1,428,735.500
11	      A11	10	536,523.750	2,083,532.625
12	      A12	10	485,143.219	1,177,669.250
13	      B1	10	453,577.188	199,921.562
14	      B2	10	465,346.875	194,549.594
15	      B3	10	526,884.438	216,745.984
16	      B4	10	563,479.812	305,956.594
17	      B5	10	557,676.250	288,292.781
18	      B6	10	584,388.500	388,563.969
19	      B7	10	593,585.812	853,208.375
20	      B8	10	612,778.875	880,910.688
21	      B9	10	598,737.375	874,694.750
22	      B10	10	577,784.375	851,736.375
23	      B11	10	546,528.688	856,917.750
24	      B12	10	499,955.156	739,865.750
25	      C1	10	461,650.688	191,513.891
26	      C2	10	506,542.438	210,022.734
27	      C3	10	533,400.125	216,065.469
28	      C4	10	580,854.875	431,574.125
29	      C5	10	679,837.562	375,184.156
30	      C6	10	598,510.312	482,746.406
31	      C7	10	605,391.188	798,628.125
32	      C8	10	632,677.938	846,539.938
33	      C9	10	603,337.500	824,938.688
34	      C10	10	597,992.000	834,062.500
35	      C11	10	562,616.312	813,087.938
36	      C12	10	533,119.938	784,637.938
37	      D1	10	468,762.031	190,505.781
38	      D2	10	488,607.125	203,070.359
39	      D3	10	511,421.781	194,173.203
40	      D4	10	560,696.625	384,764.000
41	      D5	10	591,289.188	351,243.219
42	      D6	10	610,175.062	391,279.594
43	      D7	10	625,237.438	818,875.500
44	      D8	10	619,850.688	821,435.250
45	      D9	10	626,812.938	847,591.125
46	      D10	10	601,672.750	831,674.938
47	      D11	10	569,643.812	806,102.250
48	      D12	10	527,786.938	774,654.000
49	      E1	10	462,929.625	189,959.984
50	      E2	10	503,742.438	199,405.797
51	      E3	10	561,867.750	222,000.375
52	      E4	10	560,819.188	415,284.750
53	      E5	10	571,722.812	345,217.250
54	      E6	10	614,273.312	383,424.125
55	      E7	10	581,868.625	762,608.938
56	      E8	10	600,400.750	787,997.062
57	      E9	10	604,092.875	806,670.375
58	      E10	10	589,197.375	811,415.875
59	      E11	10	561,054.688	793,274.438
60	      E12	10	514,613.188	734,515.000
61	      F1	10	442,332.469	178,384.906
62	      F2	10	459,945.531	183,575.156
63	      F3	10	511,712.125	198,383.641
64	      F4	10	532,853.938	736,538.812
65	      F5	10	574,948.062	703,537.250
66	      F6	10	585,827.500	586,355.062
67	      F7	10	567,082.125	746,428.938
68	      F8	10	571,917.188	763,029.750
69	      F9	10	570,791.562	774,026.312
70	      F10	10	596,256.438	810,472.188
71	      F11	10	518,404.375	726,569.562
72	      F12	10	495,578.125	710,806.688
73	      G1	10	422,207.375	175,656.500
74	      G2	10	470,318.438	191,857.188
75	      G3	10	493,585.062	190,951.453
76	      G4	10	537,757.250	510,833.281
77	      G5	10	568,949.875	542,754.750
78	      G6	10	554,768.875	503,467.094
79	      G7	10	537,614.312	712,032.750
80	      G8	10	537,801.875	720,911.750
81	      G9	10	524,188.375	713,995.500
82	      G10	10	548,082.938	762,667.062
83	      G11	10	476,424.656	679,428.438
84	      G12	10	462,906.031	651,769.312
85	      H1	10	378,026.188	167,115.188
86	      H2	10	421,082.375	173,464.641
87	      H3	10	448,653.406	174,196.047
88	      H4	10	471,064.750	653,047.625
89	      H5	10	518,337.312	617,359.875
90	      H6	10	451,941.250	505,647.719
91	      H7	10	506,012.156	680,357.688
92	      H8	10	525,821.000	720,121.312
93	      H9	10	504,358.781	693,918.562
94	      H10	10	487,341.719	692,692.000
95	      H11	10	474,410.250	677,779.688
96	      H12	10	430,367.688	624,603.875
1	      A1	11	475,711.219	365,406.031
2	      A2	11	494,926.812	382,388.312
3	      A3	11	510,807.406	387,500.344
4	      A4	11	545,648.500	971,590.438
5	      A5	11	548,710.312	938,789.938
6	      A6	11	579,848.625	1,087,164.125
7	      A7	11	607,567.438	1,670,077.500
8	      A8	11	567,049.188	2,017,847.500
9	      A9	11	576,704.375	1,803,430.875
10	      A10	11	542,881.812	1,756,522.625
11	      A11	11	535,822.812	2,448,616.250
12	      A12	11	484,129.594	1,439,449.500
13	      B1	11	453,614.469	205,518.078
14	      B2	11	465,698.469	202,412.406
15	      B3	11	526,922.750	223,751.875
16	      B4	11	563,494.688	397,262.250
17	      B5	11	557,397.250	368,374.500
18	      B6	11	584,242.000	547,292.750
19	      B7	11	593,522.125	911,919.375
20	      B8	11	612,766.688	938,710.812
21	      B9	11	598,723.312	932,446.750
22	      B10	11	577,608.250	899,502.562
23	      B11	11	546,188.312	927,016.000
24	      B12	11	499,714.188	764,431.000
25	      C1	11	461,874.375	192,876.000
26	      C2	11	506,588.000	212,362.422
27	      C3	11	533,558.250	217,806.438
28	      C4	11	580,549.438	618,252.938
29	      C5	11	679,553.000	494,214.062
30	      C6	11	598,040.625	695,412.938
31	      C7	11	605,838.062	805,184.562
32	      C8	11	632,821.188	854,647.875
33	      C9	11	603,985.875	834,295.750
34	      C10	11	598,259.062	856,621.375
35	      C11	11	562,534.688	839,303.312
36	      C12	11	533,491.875	800,751.750
37	      D1	11	468,833.906	192,101.391
38	      D2	11	488,551.062	204,470.203
39	      D3	11	511,577.875	195,332.781
40	      D4	11	560,242.875	542,545.562
41	      D5	11	591,023.250	484,277.750
42	      D6	11	609,737.750	552,048.000
43	      D7	11	625,752.875	821,459.250
44	      D8	11	619,880.938	823,347.000
45	      D9	11	627,142.812	849,856.000
46	      D10	11	602,117.688	844,866.875
47	      D11	11	569,916.812	819,073.000
48	      D12	11	527,854.875	785,962.562
49	      E1	11	462,913.031	191,680.578
50	      E2	11	503,966.875	201,060.484
51	      E3	11	562,152.000	223,760.422
52	      E4	11	560,547.062	594,316.875
53	      E5	11	571,573.375	479,394.406
54	      E6	11	613,821.438	529,852.438
55	      E7	11	581,576.312	765,798.125
56	      E8	11	600,737.875	790,630.500
57	      E9	11	604,588.938	810,078.188
58	      E10	11	589,436.312	817,973.000
59	      E11	11	560,998.938	798,841.438
60	      E12	11	514,586.688	741,039.062
61	      F1	11	442,296.969	179,599.219
62	      F2	11	460,277.469	185,579.203
63	      F3	11	511,593.344	200,166.125
64	      F4	11	532,360.562	994,723.562
65	      F5	11	574,448.312	972,585.000
66	      F6	11	585,332.875	831,930.688
67	      F7	11	567,076.500	748,495.688
68	      F8	11	571,872.250	764,706.000
69	      F9	11	570,823.125	776,817.812
70	      F10	11	596,281.812	819,533.125
71	      F11	11	518,530.531	733,445.250
72	      F12	11	495,240.281	717,894.625
73	      G1	11	422,292.531	176,589.125
74	      G2	11	470,414.469	191,593.297
75	      G3	11	493,715.469	192,636.188
76	      G4	11	537,293.188	731,047.188
77	      G5	11	568,342.875	775,041.000
78	      G6	11	554,216.812	719,595.125
79	      G7	11	537,526.688	714,729.750
80	      G8	11	537,965.938	722,045.688
81	      G9	11	524,051.938	716,505.562
82	      G10	11	547,872.562	765,041.000
83	      G11	11	476,556.750	680,602.438
84	      G12	11	462,694.375	653,504.438
85	      H1	11	378,047.750	167,231.516
86	      H2	11	421,356.344	173,724.250
87	      H3	11	448,720.156	175,224.141
88	      H4	11	470,518.094	881,674.062
89	      H5	11	517,824.688	854,419.438
90	      H6	11	451,457.438	706,859.250
91	      H7	11	506,387.906	683,293.875
92	      H8	11	525,881.562	721,256.062
93	      H9	11	504,668.875	695,255.375
94	      H10	11	487,523.625	694,705.188
95	      H11	11	474,245.312	679,296.375
96	      H12	11	430,581.500	624,752.750
1	      A1	12	475,527.000	502,385.938
2	      A2	12	495,117.281	535,717.500
3	      A3	12	510,455.125	545,796.062
4	      A4	12	545,097.875	1,256,637.500
5	      A5	12	547,946.000	1,216,451.125
6	      A6	12	578,526.188	1,379,330.375
7	      A7	12	606,695.188	2,043,426.750
8	      A8	12	566,099.625	2,400,804.250
9	      A9	12	575,825.000	2,181,604.750
10	      A10	12	542,270.500	2,119,327.250
11	      A11	12	534,280.875	2,789,728.750
12	      A12	12	483,543.219	1,753,069.750
13	      B1	12	454,331.750	217,196.703
14	      B2	12	465,798.812	216,342.969
15	      B3	12	526,986.875	236,738.016
16	      B4	12	562,875.062	562,197.250
17	      B5	12	557,100.000	516,541.219
18	      B6	12	583,914.312	784,855.250
19	      B7	12	593,713.000	1,017,931.625
20	      B8	12	612,484.188	1,044,582.938
21	      B9	12	598,577.125	1,036,070.438
22	      B10	12	577,839.250	986,889.312
23	      B11	12	545,747.062	1,050,041.500
24	      B12	12	500,310.938	808,671.312
25	      C1	12	461,822.688	196,138.328
26	      C2	12	506,972.312	214,637.828
27	      C3	12	533,583.312	220,322.359
28	      C4	12	580,350.625	875,011.812
29	      C5	12	679,075.875	697,895.375
30	      C6	12	597,239.438	968,109.062
31	      C7	12	606,089.062	817,758.000
32	      C8	12	632,631.312	867,926.625
33	      C9	12	604,375.438	847,261.938
34	      C10	12	598,370.375	898,741.875
35	      C11	12	562,900.938	886,362.750
36	      C12	12	533,882.250	829,731.688
37	      D1	12	468,642.094	193,281.625
38	      D2	12	488,993.406	205,830.719
39	      D3	12	511,745.062	196,661.234
40	      D4	12	559,779.125	774,016.938
41	      D5	12	590,704.562	698,595.188
42	      D6	12	609,272.438	792,714.375
43	      D7	12	626,124.438	824,048.312
44	      D8	12	620,268.688	827,155.000
45	      D9	12	627,217.688	853,553.312
46	      D10	12	602,407.438	868,071.062
47	      D11	12	570,292.250	842,645.688
48	      D12	12	528,241.625	804,850.312
49	      E1	12	463,075.250	192,865.922
50	      E2	12	504,331.188	201,633.672
51	      E3	12	562,527.062	225,151.781
52	      E4	12	559,790.750	841,273.125
53	      E5	12	571,081.500	692,072.125
54	      E6	12	613,388.500	756,931.688
55	      E7	12	581,626.500	767,203.562
56	      E8	12	601,172.812	793,468.250
57	      E9	12	605,383.875	812,965.250
58	      E10	12	590,050.500	828,906.438
59	      E11	12	561,485.750	807,268.438
60	      E12	12	515,096.656	748,719.250
61	      F1	12	442,625.812	180,685.125
62	      F2	12	460,377.000	185,948.328
63	      F3	12	511,854.406	201,010.688
64	      F4	12	531,917.062	1,263,559.500
65	      F5	12	574,121.938	1,260,655.750
66	      F6	12	584,892.188	1,113,069.250
67	      F7	12	567,492.000	751,294.688
68	      F8	12	572,613.812	766,596.562
69	      F9	12	571,497.312	779,044.750
70	      F10	12	597,036.562	836,191.500
71	      F11	12	519,162.906	745,173.375
72	      F12	12	495,099.875	728,123.938
73	      G1	12	422,767.938	177,772.781
74	      G2	12	470,505.438	191,889.766
75	      G3	12	493,871.938	194,281.375
76	      G4	12	536,557.688	995,208.750
77	      G5	12	567,365.688	1,052,229.375
78	      G6	12	553,640.562	982,460.312
79	      G7	12	537,697.250	717,645.375
80	      G8	12	538,547.312	724,133.062
81	      G9	12	524,727.188	718,365.188
82	      G10	12	547,921.500	767,861.875
83	      G11	12	477,069.531	682,340.000
84	      G12	12	463,008.125	654,851.125
85	      H1	12	378,323.312	167,777.094
86	      H2	12	421,033.812	174,440.031
87	      H3	12	449,266.938	176,124.719
88	      H4	12	469,595.125	1,121,545.875
89	      H5	12	517,044.000	1,112,000.375
90	      H6	12	451,047.312	931,458.562
91	      H7	12	506,775.938	684,914.000
92	      H8	12	526,051.188	723,866.062
93	      H9	12	505,099.844	696,048.812
94	      H10	12	487,447.094	695,357.500
95	      H11	12	474,618.781	680,260.688
96	      H12	12	430,644.469	626,204.312
1	      A1	13	475,619.188	705,786.625
2	      A2	13	495,088.812	758,169.375
3	      A3	13	510,222.750	773,238.062
4	      A4	13	544,674.125	1,536,462.250
5	      A5	13	547,012.625	1,493,896.375
6	      A6	13	577,542.375	1,665,166.000
7	      A7	13	605,161.312	2,443,074.000
8	      A8	13	565,549.500	2,770,130.250
9	      A9	13	574,896.938	2,565,216.000
10	      A10	13	541,463.438	2,484,549.750
11	      A11	13	533,106.250	3,092,462.250
12	      A12	13	482,732.250	2,088,422.250
13	      B1	13	453,961.781	241,574.609
14	      B2	13	465,738.938	245,339.375
15	      B3	13	527,203.688	262,531.500
16	      B4	13	562,404.312	803,282.312
17	      B5	13	556,274.125	741,668.312
18	      B6	13	582,977.562	1,071,949.625
19	      B7	13	593,134.188	1,194,034.000
20	      B8	13	612,137.625	1,221,768.125
21	      B9	13	598,403.750	1,209,410.500
22	      B10	13	577,531.500	1,137,635.250
