* Block Type = 96-Well 0.1-mL Block
* Calibration Background is expired  = Yes
* Calibration Background performed on = 04-20-2016
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 04-21-2016
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 04-20-2016
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 04-21-2016
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 04-21-2016
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 04-20-2016
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 04-20-2016
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 04-21-2016
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 04-20-2016
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 04-20-2016
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 04-20-2016
* Chemistry = TAQMAN
* Date Created = 2017-01-02 22:44:59 PM EST
* Experiment Barcode = 
* Experiment Comment = NA
* Experiment File Name = \\vmware-host\Shared Folders\Desktop\mix_qpcr_data\ERCC_1_6_20161202.eds
* Experiment Name = 2016-12-02_104248
* Experiment Run End Time = 2016-12-02 12:18:47 PM EST
* Experiment Type = Standard Curve
* Instrument Name =       272310160
* Instrument Serial Number = 272310160
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Multicomponent Data]
Well	Well Position	Cycle	ROX	FAM
71	      F11	4	519,333.312	842,792.062
72	      F12	4	485,538.719	805,219.125
73	      G1	4	426,577.406	624,023.625
74	      G2	4	472,236.000	668,640.438
75	      G3	4	495,992.594	690,183.438
76	      G4	4	526,504.625	731,314.875
77	      G5	4	547,170.688	752,598.562
78	      G6	4	552,149.375	752,002.688
79	      G7	4	530,868.938	836,251.188
80	      G8	4	538,265.688	837,893.250
81	      G9	4	525,337.188	830,580.438
82	      G10	4	542,038.125	875,670.625
83	      G11	4	496,175.094	803,082.562
84	      G12	4	457,536.406	770,307.375
85	      H1	4	383,277.031	578,913.438
86	      H2	4	424,069.938	616,790.625
87	      H3	4	452,488.375	635,459.688
88	      H4	4	484,909.000	692,370.125
89	      H5	4	483,086.156	681,655.000
90	      H6	4	491,536.562	686,317.125
91	      H7	4	494,966.688	789,914.625
92	      H8	4	517,421.531	829,121.312
93	      H9	4	503,690.875	810,400.062
94	      H10	4	474,348.500	778,496.500
95	      H11	4	444,303.312	744,011.500
96	      H12	4	433,093.781	732,166.312
1	      A1	5	459,192.125	717,369.000
2	      A2	5	488,196.625	724,081.000
3	      A3	5	502,119.406	747,702.250
4	      A4	5	542,191.875	802,663.625
5	      A5	5	561,559.812	821,152.750
6	      A6	5	578,576.438	829,592.250
7	      A7	5	569,547.062	921,264.250
8	      A8	5	569,071.188	917,948.500
9	      A9	5	563,132.812	919,233.688
10	      A10	5	544,895.938	907,212.688
11	      A11	5	531,420.062	918,476.562
12	      A12	5	492,532.219	921,681.500
13	      B1	5	443,379.094	658,885.750
14	      B2	5	454,520.219	641,242.062
15	      B3	5	521,124.031	730,056.938
16	      B4	5	558,929.375	780,935.875
17	      B5	5	565,284.625	779,095.250
18	      B6	5	575,919.438	786,608.375
19	      B7	5	592,530.312	924,194.062
20	      B8	5	566,047.375	872,945.688
21	      B9	5	587,283.812	918,498.000
22	      B10	5	555,944.375	903,614.062
23	      B11	5	532,553.188	890,118.750
24	      B12	5	492,968.844	825,437.188
25	      C1	5	460,567.750	671,657.312
26	      C2	5	493,854.875	712,544.875
27	      C3	5	532,045.562	736,715.062
28	      C4	5	574,651.062	795,345.375
29	      C5	5	601,301.062	818,652.938
30	      C6	5	588,127.938	793,458.188
31	      C7	5	591,898.500	907,979.812
32	      C8	5	627,274.750	974,232.750
33	      C9	5	604,672.938	940,000.562
34	      C10	5	585,543.125	932,492.312
35	      C11	5	553,393.688	902,751.938
36	      C12	5	519,661.594	879,964.625
37	      D1	5	456,006.875	654,919.812
38	      D2	5	478,852.562	681,913.438
39	      D3	5	511,604.062	714,532.812
40	      D4	5	553,174.375	758,449.750
41	      D5	5	574,547.625	775,291.625
42	      D6	5	597,936.125	802,611.500
43	      D7	5	602,624.750	916,369.562
44	      D8	5	614,375.500	954,102.562
45	      D9	5	599,517.062	921,307.625
46	      D10	5	580,981.062	918,572.188
47	      D11	5	554,906.750	900,811.438
48	      D12	5	512,953.812	851,542.625
49	      E1	5	458,041.531	662,034.625
50	      E2	5	496,496.375	698,683.500
51	      E3	5	548,817.938	779,345.562
52	      E4	5	564,158.438	761,789.875
53	      E5	5	579,077.000	784,293.812
54	      E6	5	610,027.625	816,672.875
55	      E7	5	576,886.750	884,558.875
56	      E8	5	589,401.125	903,980.000
57	      E9	5	621,209.875	980,215.188
58	      E10	5	587,985.188	939,685.062
59	      E11	5	552,496.188	895,109.562
60	      E12	5	506,863.688	837,735.188
61	      F1	5	439,022.469	638,641.250
62	      F2	5	467,806.562	661,142.312
63	      F3	5	518,996.312	718,236.750
64	      F4	5	526,671.812	731,255.125
65	      F5	5	568,182.562	776,426.562
66	      F6	5	571,807.625	770,217.750
67	      F7	5	564,914.500	867,768.062
68	      F8	5	566,710.062	879,964.625
69	      F9	5	564,942.938	886,427.312
70	      F10	5	535,557.062	857,312.812
71	      F11	5	508,618.156	826,254.438
72	      F12	5	484,090.125	804,959.062
73	      G1	5	425,907.969	624,738.375
74	      G2	5	472,578.750	670,643.438
75	      G3	5	496,210.031	693,162.750
76	      G4	5	526,245.688	738,797.688
77	      G5	5	547,371.438	759,365.312
78	      G6	5	551,875.188	758,612.062
79	      G7	5	530,570.250	840,191.000
80	      G8	5	538,048.938	840,423.812
81	      G9	5	524,907.938	832,875.938
82	      G10	5	542,025.625	879,249.062
83	      G11	5	495,656.781	805,679.875
84	      G12	5	455,587.125	769,032.312
85	      H1	5	382,359.250	578,851.688
86	      H2	5	423,843.344	617,458.250
87	      H3	5	452,749.031	636,613.188
88	      H4	5	482,132.562	696,740.500
89	      H5	5	482,954.000	687,362.125
90	      H6	5	491,634.094	692,625.188
91	      H7	5	494,717.781	793,156.875
92	      H8	5	517,592.969	831,161.312
93	      H9	5	496,429.344	801,096.875
94	      H10	5	474,345.938	780,668.688
95	      H11	5	440,790.281	740,175.250
96	      H12	5	427,967.219	725,025.250
1	      A1	6	459,317.125	728,658.625
2	      A2	6	488,095.969	736,808.812
3	      A3	6	501,985.938	761,148.562
4	      A4	6	542,317.812	811,633.625
5	      A5	6	561,211.000	844,069.562
6	      A6	6	578,858.188	844,277.938
7	      A7	6	569,804.188	935,865.562
8	      A8	6	569,682.125	933,452.875
9	      A9	6	564,501.625	934,515.000
10	      A10	6	545,095.812	924,011.562
11	      A11	6	531,412.188	934,732.500
12	      A12	6	489,672.500	927,367.500
13	      B1	6	444,040.406	661,614.938
14	      B2	6	454,967.625	644,695.688
15	      B3	6	521,604.125	733,731.125
16	      B4	6	559,522.875	786,213.250
17	      B5	6	565,531.062	783,376.375
18	      B6	6	576,744.125	792,592.625
19	      B7	6	592,223.312	927,231.375
20	      B8	6	566,437.812	876,734.438
21	      B9	6	587,440.312	923,110.500
22	      B10	6	554,526.250	904,410.625
23	      B11	6	532,798.625	895,747.188
24	      B12	6	492,057.969	828,914.688
25	      C1	6	460,299.156	673,238.188
26	      C2	6	494,340.969	715,566.188
27	      C3	6	532,481.688	738,792.688
28	      C4	6	575,489.062	802,077.562
29	      C5	6	601,419.125	824,476.562
30	      C6	6	588,397.125	800,422.375
31	      C7	6	591,859.312	910,440.625
32	      C8	6	627,178.062	977,146.250
33	      C9	6	605,153.750	942,746.562
34	      C10	6	586,545.375	937,465.062
35	      C11	6	554,118.500	907,499.438
36	      C12	6	518,455.062	880,069.688
37	      D1	6	456,569.625	657,365.125
38	      D2	6	479,707.656	684,215.000
39	      D3	6	512,003.969	717,121.750
40	      D4	6	554,197.812	766,808.438
41	      D5	6	574,953.625	780,811.375
42	      D6	6	596,110.625	802,554.875
43	      D7	6	602,850.438	918,944.938
44	      D8	6	614,327.562	958,736.188
45	      D9	6	600,831.312	924,228.188
46	      D10	6	581,635.688	922,128.125
47	      D11	6	555,292.688	904,852.938
48	      D12	6	512,471.469	853,877.625
49	      E1	6	458,061.812	663,763.500
50	      E2	6	497,313.312	700,337.500
51	      E3	6	548,925.875	782,005.188
52	      E4	6	564,153.125	768,977.812
53	      E5	6	579,066.812	792,346.375
54	      E6	6	611,202.562	826,363.438
55	      E7	6	576,976.125	887,771.938
56	      E8	6	589,557.375	906,475.625
57	      E9	6	621,482.750	983,719.188
58	      E10	6	588,120.938	942,175.188
59	      E11	6	552,701.000	898,617.375
60	      E12	6	506,443.688	839,665.812
61	      F1	6	439,142.094	640,269.812
62	      F2	6	467,872.906	664,103.750
63	      F3	6	519,142.281	719,987.750
64	      F4	6	526,610.875	743,505.375
65	      F5	6	567,916.312	788,170.812
66	      F6	6	572,563.438	783,225.188
67	      F7	6	564,723.875	869,690.125
68	      F8	6	566,643.750	882,659.062
69	      F9	6	565,293.000	889,814.125
70	      F10	6	535,577.750	859,127.812
71	      F11	6	505,898.312	822,747.375
72	      F12	6	483,290.031	804,812.125
73	      G1	6	425,609.000	624,954.938
74	      G2	6	472,576.875	672,346.438
75	      G3	6	496,352.719	696,224.312
76	      G4	6	526,399.562	751,738.188
77	      G5	6	547,214.875	767,480.188
78	      G6	6	551,502.812	769,524.375
79	      G7	6	530,523.625	842,300.500
80	      G8	6	537,994.500	843,074.438
81	      G9	6	524,853.625	835,311.500
82	      G10	6	541,800.688	881,489.562
83	      G11	6	495,331.031	808,166.688
84	      G12	6	451,979.094	765,760.438
85	      H1	6	381,506.562	579,147.125
86	      H2	6	423,817.156	618,396.688
87	      H3	6	452,688.844	637,864.750
88	      H4	6	479,398.750	703,336.125
89	      H5	6	482,755.062	696,858.250
90	      H6	6	491,275.344	702,859.375
91	      H7	6	494,578.531	794,664.375
92	      H8	6	517,353.656	831,871.062
93	      H9	6	494,449.094	798,931.188
94	      H10	6	473,785.750	781,971.188
95	      H11	6	440,409.625	742,928.000
96	      H12	6	426,036.469	723,332.625
1	      A1	7	458,992.188	750,190.312
2	      A2	7	488,060.625	760,296.188
3	      A3	7	502,022.312	784,464.875
4	      A4	7	542,306.562	830,340.188
5	      A5	7	561,404.125	887,084.000
6	      A6	7	578,867.438	870,155.438
7	      A7	7	570,291.438	960,414.625
8	      A8	7	570,345.125	960,530.000
9	      A9	7	564,858.688	959,399.000
10	      A10	7	545,311.625	955,971.062
11	      A11	7	531,450.000	963,052.312
12	      A12	7	488,305.531	950,478.312
13	      B1	7	444,492.031	666,102.188
14	      B2	7	455,187.812	646,822.750
15	      B3	7	521,748.781	738,040.312
16	      B4	7	559,469.875	792,070.562
17	      B5	7	565,818.188	790,723.500
18	      B6	7	577,223.562	798,794.250
19	      B7	7	592,391.812	932,543.125
20	      B8	7	566,853.875	881,604.375
21	      B9	7	588,123.938	927,973.750
22	      B10	7	555,923.125	912,558.000
23	      B11	7	533,134.875	904,513.188
24	      B12	7	491,382.250	834,706.062
25	      C1	7	460,510.875	675,015.750
26	      C2	7	495,316.594	718,170.500
27	      C3	7	533,280.438	740,415.188
28	      C4	7	576,399.125	811,290.750
29	      C5	7	601,821.188	834,338.125
30	      C6	7	589,032.688	811,570.500
31	      C7	7	591,995.750	911,990.500
32	      C8	7	627,234.375	980,900.500
33	      C9	7	605,711.375	946,352.688
34	      C10	7	587,259.062	944,348.188
35	      C11	7	554,498.500	914,386.938
36	      C12	7	517,876.781	883,813.000
37	      D1	7	457,099.531	658,015.875
38	      D2	7	480,675.062	687,993.562
39	      D3	7	512,345.250	719,547.188
40	      D4	7	555,157.938	777,863.438
41	      D5	7	575,346.438	789,685.375
42	      D6	7	596,824.438	811,129.188
43	      D7	7	603,257.625	921,675.750
44	      D8	7	614,526.188	960,663.250
45	      D9	7	601,667.938	928,083.312
46	      D10	7	582,174.562	926,275.062
47	      D11	7	555,870.375	908,834.312
48	      D12	7	511,963.062	855,720.625
49	      E1	7	458,567.594	666,200.312
50	      E2	7	497,736.000	702,889.750
51	      E3	7	548,814.188	783,745.188
52	      E4	7	564,634.125	781,151.562
53	      E5	7	579,277.688	803,321.438
54	      E6	7	611,961.500	839,442.812
55	      E7	7	577,239.750	890,859.438
56	      E8	7	590,140.812	909,372.688
57	      E9	7	621,727.312	987,390.000
58	      E10	7	588,586.438	946,612.812
59	      E11	7	552,583.562	901,681.625
60	      E12	7	506,239.656	840,730.188
61	      F1	7	439,612.875	642,262.938
62	      F2	7	468,629.188	666,522.938
63	      F3	7	519,074.031	721,554.188
64	      F4	7	527,198.500	764,955.875
65	      F5	7	567,999.312	807,308.875
66	      F6	7	573,371.438	804,794.562
67	      F7	7	564,951.750	872,617.500
68	      F8	7	566,597.625	886,084.875
69	      F9	7	565,501.562	893,094.875
70	      F10	7	535,873.812	861,200.375
71	      F11	7	506,039.812	825,548.438
72	      F12	7	482,718.375	805,530.688
73	      G1	7	425,300.906	626,126.688
74	      G2	7	472,402.375	674,369.938
75	      G3	7	496,294.562	698,440.000
76	      G4	7	526,444.438	773,917.938
77	      G5	7	546,847.562	783,705.750
78	      G6	7	550,944.312	789,673.875
79	      G7	7	530,578.125	845,341.750
80	      G8	7	537,928.188	844,758.438
81	      G9	7	524,691.688	837,536.750
82	      G10	7	541,307.000	883,303.312
83	      G11	7	495,112.500	809,413.688
84	      G12	7	450,840.281	765,464.125
85	      H1	7	380,528.219	580,239.750
86	      H2	7	424,346.906	620,155.750
87	      H3	7	452,564.375	640,223.562
88	      H4	7	476,708.031	720,117.875
89	      H5	7	483,057.688	714,233.938
90	      H6	7	490,954.625	719,884.250
91	      H7	7	494,631.625	797,210.688
92	      H8	7	516,950.688	833,428.188
93	      H9	7	494,256.688	799,755.312
94	      H10	7	473,254.812	783,713.188
95	      H11	7	440,404.812	744,181.625
96	      H12	7	424,226.344	722,404.812
1	      A1	8	458,898.781	787,988.688
2	      A2	8	488,007.812	801,660.125
3	      A3	8	501,847.500	826,872.438
4	      A4	8	542,312.562	861,573.250
5	      A5	8	560,747.000	963,392.438
6	      A6	8	578,819.812	918,071.500
7	      A7	8	570,425.000	1,005,186.750
8	      A8	8	570,501.438	1,007,856.375
9	      A9	8	564,848.375	1,005,046.375
10	      A10	8	545,067.812	1,012,267.375
11	      A11	8	531,249.438	1,016,303.750
12	      A12	8	486,895.875	999,443.625
13	      B1	8	444,796.188	672,904.062
14	      B2	8	455,067.344	652,065.875
15	      B3	8	521,510.438	743,859.438
16	      B4	8	559,723.375	801,161.062
17	      B5	8	565,648.750	802,239.125
18	      B6	8	577,361.062	809,850.375
19	      B7	8	592,128.938	938,437.125
20	      B8	8	566,804.938	889,884.312
21	      B9	8	588,056.250	935,422.062
22	      B10	8	556,205.938	926,557.688
23	      B11	8	532,995.938	918,667.000
24	      B12	8	490,866.656	845,056.000
25	      C1	8	460,526.750	677,740.938
26	      C2	8	496,211.469	720,682.438
27	      C3	8	533,212.000	743,714.625
28	      C4	8	576,985.062	828,134.375
29	      C5	8	601,574.000	851,773.438
30	      C6	8	588,403.375	828,883.938
31	      C7	8	591,745.625	914,450.062
32	      C8	8	627,361.438	983,951.250
33	      C9	8	605,847.125	950,206.375
34	      C10	8	587,226.250	953,540.375
35	      C11	8	554,528.375	921,770.188
36	      C12	8	517,173.625	890,091.562
37	      D1	8	457,311.750	660,189.688
38	      D2	8	480,705.719	690,092.188
39	      D3	8	512,449.094	721,860.812
40	      D4	8	555,880.500	796,389.812
41	      D5	8	575,554.750	806,340.188
42	      D6	8	597,832.562	827,852.500
43	      D7	8	603,100.250	925,066.188
44	      D8	8	614,470.812	964,130.750
45	      D9	8	601,855.000	930,414.312
46	      D10	8	582,137.062	931,558.125
47	      D11	8	555,864.500	914,174.438
48	      D12	8	511,337.781	860,648.250
49	      E1	8	458,672.906	667,653.500
50	      E2	8	497,993.281	705,331.500
51	      E3	8	548,769.688	785,422.062
52	      E4	8	564,146.188	803,264.625
53	      E5	8	579,061.562	822,061.312
54	      E6	8	612,386.188	859,188.562
55	      E7	8	577,056.125	893,754.062
56	      E8	8	590,296.500	910,995.875
57	      E9	8	622,008.938	990,432.125
58	      E10	8	588,787.125	950,784.938
59	      E11	8	552,980.500	904,994.500
60	      E12	8	505,907.938	843,480.250
61	      F1	8	439,791.781	645,148.938
62	      F2	8	468,969.344	669,221.938
63	      F3	8	518,895.312	724,508.375
64	      F4	8	527,442.812	802,760.250
65	      F5	8	567,825.688	844,986.688
66	      F6	8	573,434.625	842,597.375
67	      F7	8	564,859.750	874,707.750
68	      F8	8	566,724.562	888,800.625
69	      F9	8	566,099.250	896,112.125
70	      F10	8	536,006.625	863,981.312
71	      F11	8	505,766.781	828,701.000
72	      F12	8	482,061.062	808,274.438
73	      G1	8	425,184.906	627,133.625
74	      G2	8	472,361.000	676,033.000
75	      G3	8	496,238.406	699,594.500
76	      G4	8	526,308.812	814,544.188
77	      G5	8	546,713.938	816,610.375
78	      G6	8	550,499.812	825,667.500
79	      G7	8	530,467.375	848,667.688
80	      G8	8	537,719.375	848,047.688
81	      G9	8	524,630.500	840,052.375
82	      G10	8	540,934.562	884,588.500
83	      G11	8	494,620.906	810,041.562
84	      G12	8	450,717.438	767,387.438
85	      H1	8	380,058.812	579,856.000
86	      H2	8	424,429.469	621,279.688
87	      H3	8	452,429.250	642,921.438
88	      H4	8	474,531.656	751,363.062
89	      H5	8	483,006.250	744,928.562
90	      H6	8	491,117.625	752,369.250
91	      H7	8	494,928.719	799,271.062
92	      H8	8	516,681.094	835,785.000
93	      H9	8	494,407.156	802,725.312
94	      H10	8	472,797.219	785,203.250
95	      H11	8	440,279.969	746,120.688
96	      H12	8	422,188.000	720,453.125
1	      A1	9	459,501.000	855,442.250
2	      A2	9	487,900.594	876,626.562
3	      A3	9	501,972.250	903,007.875
4	      A4	9	542,743.062	917,691.625
5	      A5	9	560,097.812	1,094,627.125
6	      A6	9	578,529.812	1,003,759.812
7	      A7	9	570,597.750	1,087,934.500
8	      A8	9	570,557.562	1,096,193.625
9	      A9	9	564,439.938	1,092,773.625
10	      A10	9	544,636.812	1,116,557.750
11	      A11	9	531,375.688	1,115,927.375
12	      A12	9	486,041.000	1,091,605.375
13	      B1	9	445,222.438	681,611.562
14	      B2	9	455,258.062	661,236.062
15	      B3	9	521,315.688	752,550.938
16	      B4	9	559,965.812	815,659.312
17	      B5	9	565,379.250	820,429.938
18	      B6	9	577,575.688	827,942.438
19	      B7	9	591,618.062	948,360.375
20	      B8	9	566,943.875	901,938.938
21	      B9	9	587,809.750	946,768.812
22	      B10	9	555,990.062	952,276.812
23	      B11	9	533,150.562	942,056.750
24	      B12	9	490,464.938	865,666.438
25	      C1	9	460,345.844	681,088.438
26	      C2	9	496,223.562	724,112.875
27	      C3	9	533,139.938	746,097.625
28	      C4	9	577,065.250	857,114.562
29	      C5	9	601,027.750	882,670.500
30	      C6	9	587,970.812	858,805.250
31	      C7	9	591,438.000	918,114.375
32	      C8	9	627,238.312	986,467.125
33	      C9	9	605,666.562	953,274.188
34	      C10	9	586,971.750	967,573.500
35	      C11	9	554,675.562	935,390.625
36	      C12	9	516,754.094	902,187.750
37	      D1	9	457,186.250	663,211.188
38	      D2	9	480,900.594	691,856.375
39	      D3	9	512,353.000	723,931.688
40	      D4	9	555,903.125	829,616.562
41	      D5	9	575,317.938	834,717.062
42	      D6	9	598,322.188	856,816.688
43	      D7	9	602,736.125	928,078.125
44	      D8	9	614,568.125	967,378.562
45	      D9	9	602,180.812	933,011.750
46	      D10	9	582,090.250	939,286.875
47	      D11	9	555,857.562	919,751.688
48	      D12	9	510,876.250	864,251.688
49	      E1	9	458,993.125	670,874.938
50	      E2	9	498,048.062	707,741.062
51	      E3	9	549,235.500	787,741.688
52	      E4	9	563,801.062	843,523.438
53	      E5	9	579,065.375	853,916.125
54	      E6	9	612,233.812	896,108.188
55	      E7	9	577,125.812	896,635.875
56	      E8	9	589,993.688	915,006.812
57	      E9	9	621,788.938	992,502.625
58	      E10	9	588,724.750	956,145.938
59	      E11	9	552,816.625	909,807.438
60	      E12	9	505,737.156	847,972.688
61	      F1	9	439,832.844	646,303.812
62	      F2	9	469,543.156	670,917.938
63	      F3	9	518,986.375	726,632.938
64	      F4	9	527,054.188	873,678.188
65	      F5	9	567,832.312	913,431.250
66	      F6	9	573,489.938	909,304.500
67	      F7	9	564,639.875	877,059.250
68	      F8	9	566,470.188	891,529.125
69	      F9	9	566,160.438	898,529.250
70	      F10	9	535,707.125	868,480.688
71	      F11	9	505,395.500	833,152.500
72	      F12	9	481,587.594	811,406.438
73	      G1	9	425,382.250	628,489.562
74	      G2	9	472,953.781	677,271.375
75	      G3	9	496,329.562	701,419.875
76	      G4	9	525,861.188	888,676.000
77	      G5	9	546,401.188	878,071.000
78	      G6	9	549,814.312	891,051.500
79	      G7	9	530,408.125	851,296.750
80	      G8	9	537,524.750	850,823.500
81	      G9	9	524,403.750	842,685.812
82	      G10	9	541,034.500	887,273.938
83	      G11	9	494,204.938	811,228.750
84	      G12	9	450,468.500	767,640.375
85	      H1	9	379,528.969	580,013.188
86	      H2	9	424,407.406	622,062.188
87	      H3	9	452,357.531	643,838.625
88	      H4	9	473,027.906	808,693.625
89	      H5	9	482,574.500	801,356.812
90	      H6	9	490,795.688	812,601.125
91	      H7	9	494,919.562	799,884.438
92	      H8	9	516,599.625	838,194.125
93	      H9	9	494,493.344	804,177.812
94	      H10	9	472,450.938	787,219.625
95	      H11	9	440,163.562	747,060.938
96	      H12	9	420,534.656	718,419.688
1	      A1	10	459,216.656	976,028.000
2	      A2	10	487,998.094	1,007,736.375
3	      A3	10	501,721.812	1,036,786.688
4	      A4	10	542,021.375	1,018,443.812
5	      A5	10	559,350.188	1,299,897.125
6	      A6	10	577,617.312	1,150,441.625
7	      A7	10	570,102.562	1,239,825.500
8	      A8	10	569,919.188	1,258,992.625
9	      A9	10	563,702.125	1,252,507.625
10	      A10	10	544,143.188	1,302,026.750
11	      A11	10	530,651.375	1,296,438.125
12	      A12	10	484,742.781	1,261,408.750
13	      B1	10	445,706.188	695,517.750
14	      B2	10	455,687.031	677,133.938
15	      B3	10	521,662.844	768,976.188
16	      B4	10	559,617.750	843,929.438
17	      B5	10	565,596.125	852,357.375
18	      B6	10	577,613.188	859,979.125
19	      B7	10	591,090.000	967,248.062
20	      B8	10	566,766.438	922,030.438
21	      B9	10	587,876.000	963,996.250
22	      B10	10	555,801.000	998,622.188
23	      B11	10	533,162.000	984,214.312
24	      B12	10	490,259.312	904,275.938
25	      C1	10	460,382.469	683,632.375
26	      C2	10	496,014.594	727,776.625
27	      C3	10	533,130.938	748,718.188
28	      C4	10	576,739.250	909,766.438
29	      C5	10	600,262.812	941,668.375
30	      C6	10	588,084.938	915,819.750
31	      C7	10	591,445.750	921,741.312
32	      C8	10	627,127.688	989,502.375
33	      C9	10	605,596.875	956,407.625
34	      C10	10	587,169.250	992,824.250
35	      C11	10	555,187.312	959,966.188
36	      C12	10	516,684.188	923,457.625
37	      D1	10	457,329.312	665,973.062
38	      D2	10	481,154.781	694,758.000
39	      D3	10	512,310.750	726,988.125
40	      D4	10	555,893.938	887,654.500
41	      D5	10	575,232.000	886,687.125
42	      D6	10	598,282.125	908,507.688
43	      D7	10	602,596.312	930,058.375
44	      D8	10	614,479.938	970,660.062
45	      D9	10	602,518.688	935,885.562
46	      D10	10	582,153.250	950,889.812
47	      D11	10	555,999.562	930,136.375
48	      D12	10	510,600.500	873,844.750
49	      E1	10	459,022.000	672,966.125
50	      E2	10	498,287.656	709,750.688
51	      E3	10	549,496.125	790,436.500
52	      E4	10	563,936.812	915,705.562
53	      E5	10	579,064.938	913,212.250
54	      E6	10	611,969.750	961,921.062
55	      E7	10	576,751.875	898,042.500
56	      E8	10	589,880.250	917,411.062
57	      E9	10	621,799.375	995,815.250
58	      E10	10	588,638.250	963,494.250
59	      E11	10	552,714.938	915,765.750
60	      E12	10	505,438.594	854,091.562
61	      F1	10	439,748.469	648,112.125
62	      F2	10	469,661.031	672,046.688
63	      F3	10	519,132.312	727,423.688
64	      F4	10	526,417.875	996,699.500
65	      F5	10	566,980.562	1,032,977.250
66	      F6	10	573,062.250	1,028,872.188
67	      F7	10	564,559.438	879,933.062
68	      F8	10	566,439.875	894,788.500
69	      F9	10	566,333.375	901,749.250
70	      F10	10	535,447.688	875,714.188
71	      F11	10	505,295.094	840,216.750
72	      F12	10	481,328.312	818,464.125
73	      G1	10	425,284.750	629,437.750
74	      G2	10	472,917.562	678,581.625
75	      G3	10	496,506.844	704,056.688
76	      G4	10	525,270.375	1,014,941.750
77	      G5	10	545,801.562	987,041.062
78	      G6	10	547,054.312	1,004,893.812
79	      G7	10	530,000.875	852,914.625
80	      G8	10	537,395.312	852,144.750
81	      G9	10	524,147.906	843,335.312
82	      G10	10	540,650.500	889,748.500
83	      G11	10	494,095.562	812,487.250
84	      G12	10	450,024.406	767,890.812
85	      H1	10	379,045.875	581,815.250
86	      H2	10	424,122.500	623,786.688
87	      H3	10	452,281.594	645,615.062
88	      H4	10	471,817.781	913,754.500
89	      H5	10	482,104.344	901,359.500
90	      H6	10	489,931.469	915,703.688
91	      H7	10	494,555.250	801,476.062
92	      H8	10	515,992.875	839,938.125
93	      H9	10	494,033.312	805,586.000
94	      H10	10	472,459.000	789,378.000
95	      H11	10	439,819.031	748,093.750
96	      H12	10	419,322.812	717,681.500
1	      A1	11	458,812.438	1,159,441.125
2	      A2	11	487,639.594	1,206,595.500
3	      A3	11	501,021.562	1,240,448.250
4	      A4	11	541,209.938	1,185,252.000
5	      A5	11	558,428.938	1,581,491.750
6	      A6	11	576,271.625	1,374,693.500
7	      A7	11	568,804.125	1,499,558.250
8	      A8	11	568,221.938	1,534,099.250
9	      A9	11	562,692.000	1,520,285.000
10	      A10	11	543,157.188	1,605,323.000
11	      A11	11	529,818.000	1,589,831.750
12	      A12	11	482,758.344	1,541,291.500
13	      B1	11	445,742.281	721,343.188
14	      B2	11	455,739.531	706,979.125
15	      B3	11	521,820.656	799,562.125
16	      B4	11	558,564.625	894,816.875
17	      B5	11	565,946.625	911,814.500
18	      B6	11	577,760.812	916,952.000
19	      B7	11	590,652.062	998,935.812
20	      B8	11	566,534.375	958,004.562
21	      B9	11	587,715.688	996,875.375
22	      B10	11	555,759.250	1,084,565.500
23	      B11	11	532,701.500	1,064,446.875
24	      B12	11	489,868.969	976,160.875
25	      C1	11	460,215.656	687,925.938
26	      C2	11	495,632.031	731,659.312
27	      C3	11	533,201.438	753,482.188
28	      C4	11	576,227.812	1,002,515.500
29	      C5	11	599,712.250	1,047,952.125
30	      C6	11	587,881.750	1,016,682.562
31	      C7	11	591,239.375	927,157.750
32	      C8	11	626,756.562	994,459.938
33	      C9	11	605,288.562	960,436.875
34	      C10	11	587,108.938	1,040,632.812
35	      C11	11	554,702.250	1,003,727.500
36	      C12	11	516,466.625	961,585.062
37	      D1	11	457,604.719	667,772.250
38	      D2	11	481,110.969	695,821.250
39	      D3	11	512,269.375	729,411.000
40	      D4	11	555,581.562	993,726.875
41	      D5	11	574,846.188	981,944.250
42	      D6	11	597,919.312	999,752.938
43	      D7	11	602,662.312	931,752.062
44	      D8	11	614,158.500	973,791.125
45	      D9	11	602,178.312	938,089.250
46	      D10	11	581,915.625	971,376.500
47	      D11	11	555,934.688	946,174.500
48	      D12	11	510,307.438	889,362.562
49	      E1	11	459,353.188	675,217.438
