* Block Type = 96-Well 0.1-mL Block
* Calibration Background is expired  = Yes
* Calibration Background performed on = 04-20-2016
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 04-21-2016
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 04-20-2016
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 04-21-2016
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 04-21-2016
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 04-20-2016
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 04-20-2016
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 04-21-2016
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 04-20-2016
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 04-20-2016
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 04-20-2016
* Chemistry = TAQMAN
* Date Created = 2017-01-02 19:00:17 PM EST
* Experiment Barcode = 
* Experiment Comment = NA
* Experiment File Name = \\vmware-host\Shared Folders\Desktop\mix_qpcr_data\ERCC3_8_20161206.eds
* Experiment Name = ERCC3_8_20161206
* Experiment Run End Time = 2016-12-06 14:12:41 PM EST
* Experiment Type = Standard Curve
* Instrument Name =       272310160
* Instrument Serial Number = 272310160
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Raw Data]
Well	Well Position	Cycle	x1-m1	x2-m2	x3-m3	x4-m4
39	      D3	2	748,311.000	60,544.070	55,866.809	524,164.188
40	      D4	2	805,591.375	61,448.039	66,476.461	573,491.625
41	      D5	2	825,047.250	60,735.473	73,291.414	595,692.125
42	      D6	2	853,251.375	62,378.332	80,146.898	623,553.188
43	      D7	2	663,857.438	47,756.012	79,331.484	627,603.875
44	      D8	2	668,283.062	49,438.398	76,665.039	624,092.312
45	      D9	2	675,033.438	54,301.020	74,929.602	611,319.938
46	      D10	2	653,242.000	52,620.984	62,627.047	599,202.875
47	      D11	2	644,353.000	59,105.969	58,358.539	572,118.188
48	      D12	2	629,109.938	63,246.348	50,718.492	542,698.312
49	      E1	2	707,530.312	70,801.305	42,934.453	474,434.281
50	      E2	2	738,921.750	66,010.969	51,332.430	510,664.875
51	      E3	2	800,580.938	66,485.062	62,767.234	558,858.500
52	      E4	2	809,376.875	62,178.453	68,612.969	581,201.000
53	      E5	2	813,625.688	59,580.426	71,623.570	587,029.312
54	      E6	2	837,191.938	60,539.242	78,315.930	614,356.438
55	      E7	2	634,486.000	47,129.453	77,004.016	597,826.000
56	      E8	2	645,676.500	47,649.672	75,193.039	607,461.625
57	      E9	2	676,977.688	52,332.160	73,861.969	623,529.562
58	      E10	2	663,805.875	56,263.023	68,553.078	605,423.500
59	      E11	2	636,413.875	58,773.234	60,328.609	562,534.250
60	      E12	2	607,422.000	61,636.836	50,236.223	530,935.375
61	      F1	2	684,013.250	70,293.844	41,932.590	452,709.469
62	      F2	2	689,665.125	64,045.664	48,754.305	473,081.031
63	      F3	2	741,453.062	62,754.188	56,176.004	521,110.938
64	      F4	2	782,098.062	63,472.223	64,975.738	547,535.312
65	      F5	2	789,198.438	59,641.723	67,900.992	565,932.375
66	      F6	2	819,825.938	62,012.781	75,255.633	599,233.938
67	      F7	2	617,228.688	46,381.102	72,906.031	583,326.750
68	      F8	2	612,109.688	45,886.684	68,716.367	567,557.812
69	      F9	2	641,056.875	52,478.160	69,321.211	587,037.125
70	      F10	2	615,520.875	53,054.746	59,686.059	548,781.625
71	      F11	2	597,199.500	55,143.723	53,611.047	530,256.812
72	      F12	2	578,180.438	60,855.008	45,886.949	504,995.625
73	      G1	2	673,866.750	72,913.680	39,373.086	445,708.250
74	      G2	2	696,859.688	68,690.109	45,680.715	477,045.438
75	      G3	2	717,775.250	65,240.742	53,152.332	507,891.781
76	      G4	2	766,977.938	64,916.109	58,745.246	536,359.125
77	      G5	2	768,331.562	61,950.977	63,499.035	547,664.312
78	      G6	2	768,263.625	59,593.234	64,804.945	550,974.562
79	      G7	2	580,947.062	44,764.277	63,380.652	541,142.250
80	      G8	2	600,689.125	47,723.129	64,153.320	556,239.688
81	      G9	2	597,302.562	49,546.867	58,327.180	541,267.625
82	      G10	2	631,633.312	58,683.363	60,156.602	556,660.375
83	      G11	2	575,621.125	56,473.812	48,671.848	503,707.188
84	      G12	2	556,276.812	61,557.922	42,995.137	477,831.719
85	      H1	2	625,864.312	71,815.961	35,558.035	396,766.094
86	      H2	2	637,690.688	67,851.539	39,950.840	436,704.688
87	      H3	2	666,473.875	65,323.180	46,822.695	460,107.125
88	      H4	2	700,711.188	63,095.391	51,702.250	480,367.281
89	      H5	2	739,243.812	63,472.930	54,700.211	511,973.812
90	      H6	2	711,455.062	61,275.602	56,151.844	499,224.656
91	      H7	2	549,410.688	46,337.906	56,241.023	500,913.125
92	      H8	2	588,425.062	50,575.281	57,624.871	533,362.938
93	      H9	2	556,964.688	54,908.699	62,689.266	502,929.594
94	      H10	2	573,160.625	55,099.066	49,748.027	495,990.719
95	      H11	2	538,942.000	55,747.969	41,924.512	458,009.438
96	      H12	2	527,711.688	63,000.562	38,664.965	451,111.719
1	      A1	3	735,746.188	85,160.156	39,756.258	470,354.906
2	      A2	3	726,170.188	73,265.250	45,591.141	488,173.719
3	      A3	3	763,255.062	70,214.586	50,806.906	511,220.344
4	      A4	3	820,781.250	71,912.297	61,514.617	554,286.875
5	      A5	3	827,886.625	68,096.703	60,772.629	568,625.188
6	      A6	3	855,099.875	72,803.461	71,577.539	592,500.500
7	      A7	3	660,465.375	55,037.926	67,015.742	590,984.875
8	      A8	3	652,648.188	54,193.062	62,408.695	586,128.438
9	      A9	3	678,549.875	61,032.766	65,684.281	598,912.125
10	      A10	3	655,001.500	61,341.773	56,943.262	566,303.562
11	      A11	3	670,104.562	79,810.227	61,096.203	556,748.188
12	      A12	3	655,698.375	73,879.859	45,332.473	520,728.625
13	      B1	3	710,450.625	75,996.125	42,305.695	469,561.188
14	      B2	3	674,388.125	72,660.875	54,492.035	467,140.219
15	      B3	3	776,814.250	67,672.445	54,542.375	538,243.438
16	      B4	3	813,364.125	65,178.047	61,125.527	568,212.375
17	      B5	3	831,177.188	64,326.102	65,036.660	585,515.688
18	      B6	3	832,716.000	66,501.055	72,833.328	592,955.125
19	      B7	3	650,840.688	48,302.062	68,352.820	601,953.625
20	      B8	3	617,539.875	47,408.270	63,845.742	579,382.312
21	      B9	3	649,743.500	56,158.465	81,288.672	599,508.500
22	      B10	3	654,286.562	57,512.434	59,963.395	581,164.438
23	      B11	3	639,522.688	60,365.359	51,890.777	555,225.250
24	      B12	3	595,342.625	64,475.312	43,955.211	512,679.094
25	      C1	3	702,738.750	72,395.664	42,725.293	472,516.688
26	      C2	3	787,953.938	72,465.016	52,393.691	533,682.312
27	      C3	3	759,258.000	63,420.316	56,701.434	535,821.375
28	      C4	3	820,956.688	63,258.719	65,482.121	581,585.562
29	      C5	3	871,377.062	64,959.676	73,659.055	623,850.312
30	      C6	3	832,680.000	63,843.531	77,194.898	601,108.938
31	      C7	3	653,386.375	49,895.965	75,772.711	610,146.250
32	      C8	3	691,633.875	51,497.176	76,134.484	643,183.312
33	      C9	3	678,561.500	54,623.000	74,685.672	627,526.312
34	      C10	3	670,771.875	56,117.996	64,161.832	605,124.500
35	      C11	3	655,069.000	60,414.809	57,175.004	577,667.125
36	      C12	3	641,607.500	69,145.625	53,690.219	545,045.938
37	      D1	3	685,677.688	69,265.148	43,972.223	467,624.969
38	      D2	3	701,242.062	62,970.902	48,117.125	482,923.219
39	      D3	3	725,003.875	58,539.055	54,690.262	509,427.250
40	      D4	3	807,797.125	61,803.727	66,324.547	573,912.562
41	      D5	3	826,996.562	60,436.527	73,077.992	595,278.438
42	      D6	3	855,547.250	62,820.301	80,422.844	623,761.188
43	      D7	3	667,790.562	47,701.801	79,391.609	627,314.000
44	      D8	3	673,703.375	49,695.703	77,031.672	625,976.062
45	      D9	3	668,181.500	53,627.906	73,351.898	601,845.625
46	      D10	3	660,840.188	54,088.590	62,994.406	600,922.312
47	      D11	3	647,437.625	59,995.156	58,658.988	572,550.938
48	      D12	3	616,613.750	61,444.531	49,383.484	529,580.188
49	      E1	3	703,402.250	69,950.656	42,839.984	472,168.656
50	      E2	3	741,586.312	66,553.711	51,463.473	510,946.656
51	      E3	3	804,212.062	66,460.438	62,990.559	560,151.875
52	      E4	3	792,814.062	61,073.148	67,260.016	568,363.312
53	      E5	3	821,315.062	60,136.973	71,926.547	589,138.812
54	      E6	3	844,090.250	60,683.938	78,206.945	616,566.875
55	      E7	3	638,546.625	47,242.965	76,364.164	596,695.750
56	      E8	3	647,846.188	47,146.160	75,305.023	607,749.250
57	      E9	3	679,111.688	52,337.281	73,879.570	625,127.438
58	      E10	3	669,337.875	56,932.805	68,680.086	606,730.625
59	      E11	3	641,644.625	59,469.836	60,296.133	563,738.250
60	      E12	3	606,710.188	61,856.914	49,788.547	529,126.625
61	      F1	3	684,126.250	70,094.688	41,398.812	451,093.344
62	      F2	3	690,182.875	64,659.777	48,543.570	471,956.688
63	      F3	3	745,713.250	62,710.625	56,311.285	520,509.469
64	      F4	3	785,400.188	64,179.250	65,050.285	547,220.750
65	      F5	3	795,738.625	59,836.508	68,414.727	567,533.500
66	      F6	3	823,572.625	62,605.488	75,395.055	598,241.750
67	      F7	3	624,064.188	46,826.918	72,975.203	584,719.875
68	      F8	3	612,932.312	46,572.941	68,735.938	570,408.250
69	      F9	3	645,893.562	52,884.074	69,385.406	588,138.688
70	      F10	3	617,252.312	52,756.941	59,805.047	550,088.875
71	      F11	3	598,192.125	55,446.434	53,212.520	529,003.688
72	      F12	3	581,653.188	61,718.191	46,106.621	504,282.906
73	      G1	3	654,487.062	70,425.664	37,855.934	432,514.938
74	      G2	3	696,745.562	68,613.297	45,884.984	476,918.594
75	      G3	3	723,025.250	64,869.441	53,249.234	508,054.281
76	      G4	3	758,736.062	64,004.320	58,090.871	528,467.062
77	      G5	3	773,644.688	61,628.910	63,381.160	549,620.688
78	      G6	3	773,246.500	60,522.379	64,965.973	551,750.625
79	      G7	3	585,612.000	45,299.953	63,797.008	541,940.438
80	      G8	3	603,743.875	47,988.473	63,949.547	555,240.562
81	      G9	3	597,785.000	49,378.348	58,331.828	538,919.625
82	      G10	3	634,954.438	58,247.875	60,311.902	557,264.688
83	      G11	3	576,832.938	56,428.289	48,905.715	504,492.406
84	      G12	3	546,125.625	60,377.844	41,764.254	467,482.500
85	      H1	3	627,261.312	72,320.273	35,232.059	396,564.469
86	      H2	3	648,515.688	68,700.789	39,953.910	441,073.938
87	      H3	3	667,091.875	65,258.004	46,656.430	458,523.688
88	      H4	3	705,108.812	64,388.336	51,388.422	480,316.188
89	      H5	3	741,634.375	64,049.770	54,814.836	511,485.125
90	      H6	3	716,517.312	61,923.473	56,005.555	499,147.531
91	      H7	3	554,047.188	46,796.367	56,260.676	502,147.594
92	      H8	3	591,759.875	50,893.809	57,632.383	533,371.500
93	      H9	3	563,384.438	55,619.215	62,589.410	504,034.281
94	      H10	3	572,826.250	55,198.012	49,158.766	494,950.406
95	      H11	3	540,470.938	55,431.062	41,597.453	457,350.812
96	      H12	3	519,464.656	61,494.816	37,433.359	440,183.375
1	      A1	4	739,051.688	85,781.812	40,058.621	468,698.531
2	      A2	4	728,638.625	74,307.211	45,291.328	488,729.969
3	      A3	4	766,651.500	70,579.875	51,014.297	512,170.125
4	      A4	4	826,811.875	71,989.711	62,113.914	555,133.938
5	      A5	4	831,584.438	67,904.148	60,875.668	568,662.438
6	      A6	4	859,830.688	73,533.148	72,410.477	594,007.188
7	      A7	4	664,166.375	55,655.770	67,187.008	591,766.000
8	      A8	4	658,377.875	53,927.918	62,623.254	586,903.625
9	      A9	4	682,419.438	60,872.777	66,000.602	600,282.375
10	      A10	4	657,872.375	62,118.406	56,982.895	566,727.688
11	      A11	4	675,481.125	80,900.422	61,685.602	555,643.500
12	      A12	4	644,172.062	72,298.500	44,847.320	507,258.188
13	      B1	4	710,875.125	75,519.781	42,767.152	468,143.906
14	      B2	4	676,326.000	72,626.102	54,286.738	467,640.469
15	      B3	4	760,271.750	66,091.172	53,523.246	525,371.188
16	      B4	4	816,638.188	65,132.562	61,275.785	568,996.312
17	      B5	4	834,355.938	64,925.223	65,193.426	586,451.188
18	      B6	4	837,560.875	66,482.023	73,132.273	594,641.500
19	      B7	4	653,874.938	48,721.773	68,852.102	602,710.125
20	      B8	4	619,985.875	47,783.930	64,388.336	580,087.875
21	      B9	4	653,122.938	56,498.137	81,461.398	601,019.562
22	      B10	4	654,033.438	57,452.379	60,653.652	580,757.625
23	      B11	4	627,176.312	59,642.184	51,146.863	543,164.438
24	      B12	4	598,276.500	64,524.355	43,915.121	511,906.031
25	      C1	4	703,846.312	72,304.047	42,554.922	472,521.969
26	      C2	4	771,359.938	71,028.484	50,898.340	520,651.938
27	      C3	4	764,520.438	63,589.352	56,579.449	536,319.938
28	      C4	4	829,757.938	63,621.352	65,955.242	585,795.812
29	      C5	4	873,322.438	64,487.875	73,646.430	623,938.938
30	      C6	4	838,601.938	64,018.781	76,900.578	603,351.062
31	      C7	4	657,068.750	49,560.938	75,752.078	611,095.438
32	      C8	4	694,188.062	52,015.336	76,640.367	644,126.125
33	      C9	4	680,042.562	54,700.387	74,796.359	629,232.812
34	      C10	4	674,357.000	56,127.766	64,392.953	606,480.438
35	      C11	4	657,328.500	60,508.793	57,288.469	577,947.688
36	      C12	4	642,931.312	68,977.766	53,393.672	543,451.125
37	      D1	4	691,086.125	70,015.062	44,444.602	470,118.844
38	      D2	4	708,292.875	64,275.672	48,325.312	484,155.906
39	      D3	4	732,296.250	58,871.691	54,354.152	511,570.625
40	      D4	4	792,327.625	60,639.762	65,221.941	562,293.062
41	      D5	4	829,606.250	60,806.602	72,705.289	594,730.500
42	      D6	4	857,881.000	63,113.340	80,144.172	624,451.125
43	      D7	4	670,663.438	47,932.031	79,725.875	627,948.312
44	      D8	4	678,203.688	50,621.797	77,068.945	627,855.000
45	      D9	4	673,141.688	54,487.887	73,640.844	605,139.625
46	      D10	4	664,577.625	54,253.355	63,094.555	602,738.250
47	      D11	4	652,446.188	60,209.918	58,495.750	573,951.062
48	      D12	4	616,832.250	62,556.102	49,647.070	529,450.375
49	      E1	4	706,189.812	70,367.125	43,081.672	471,505.000
50	      E2	4	744,528.750	66,419.266	51,618.676	511,978.219
51	      E3	4	809,995.688	67,220.805	63,081.312	561,734.875
52	      E4	4	797,557.750	62,136.625	67,703.695	571,201.688
53	      E5	4	826,467.188	60,537.648	72,441.359	590,582.000
54	      E6	4	848,589.375	61,235.008	78,729.836	618,350.375
55	      E7	4	639,790.500	47,691.945	76,545.102	597,111.062
56	      E8	4	650,259.000	47,700.332	75,429.961	608,688.812
57	      E9	4	683,529.062	52,942.008	74,361.266	626,754.562
58	      E10	4	672,052.312	57,509.812	69,278.555	608,620.938
59	      E11	4	644,687.312	59,552.066	60,625.547	565,887.062
60	      E12	4	608,302.750	61,811.891	49,755.980	527,326.938
61	      F1	4	683,016.312	69,604.102	41,502.793	450,142.188
62	      F2	4	676,667.875	63,542.039	47,708.684	462,250.125
63	      F3	4	748,423.812	62,884.191	56,701.121	521,588.906
64	      F4	4	776,160.750	63,123.699	63,221.684	534,213.875
65	      F5	4	803,636.812	60,844.500	68,199.961	569,112.500
66	      F6	4	828,524.312	63,301.230	75,551.914	599,283.062
67	      F7	4	627,129.625	47,283.496	73,332.102	586,324.562
68	      F8	4	618,076.938	46,315.707	68,919.586	571,584.562
69	      F9	4	648,720.250	53,436.008	69,497.469	589,001.000
70	      F10	4	620,752.062	53,100.004	59,726.301	551,392.000
71	      F11	4	600,035.562	55,707.898	52,899.824	529,667.062
72	      F12	4	580,656.438	61,880.969	45,823.492	503,336.781
73	      G1	4	655,626.250	71,469.906	38,047.922	432,431.281
74	      G2	4	700,775.688	69,060.047	45,699.758	476,864.125
75	      G3	4	707,220.688	63,995.551	52,257.777	493,423.031
76	      G4	4	765,565.812	64,823.402	58,233.797	530,636.000
77	      G5	4	782,036.625	62,559.438	63,517.520	551,011.062
78	      G6	4	778,719.375	60,790.645	65,181.367	553,259.812
79	      G7	4	588,316.688	45,581.191	63,805.332	542,271.562
80	      G8	4	605,009.438	48,064.359	63,934.613	555,421.625
81	      G9	4	599,057.625	49,353.102	58,194.559	538,176.250
82	      G10	4	638,001.188	59,171.891	60,240.367	558,729.500
83	      G11	4	577,779.688	56,647.289	49,039.867	504,879.469
84	      G12	4	550,619.938	61,014.156	42,270.449	467,594.469
85	      H1	4	626,469.875	72,717.836	35,285.699	395,974.531
86	      H2	4	641,721.625	68,246.195	39,492.379	428,042.281
87	      H3	4	669,538.312	65,886.617	47,036.457	459,673.969
88	      H4	4	710,122.188	64,934.801	51,702.922	480,882.969
89	      H5	4	747,348.938	64,507.918	55,077.891	512,512.594
90	      H6	4	721,221.500	62,692.469	56,263.262	500,331.875
91	      H7	4	556,334.000	46,997.105	56,429.312	503,823.625
92	      H8	4	594,013.562	51,166.211	57,837.977	533,209.625
93	      H9	4	566,204.812	55,680.297	63,162.316	505,077.312
