* Block Type = 96-Well 0.1-mL Block
* Calibration Background is expired  = Yes
* Calibration Background performed on = 04-20-2016
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 04-21-2016
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 04-20-2016
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 04-21-2016
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 04-21-2016
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 04-20-2016
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 04-20-2016
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 04-21-2016
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 04-20-2016
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 04-20-2016
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 04-20-2016
* Chemistry = TAQMAN
* Date Created = 2017-01-02 19:00:11 PM EST
* Experiment Barcode = 
* Experiment Comment = NA
* Experiment File Name = \\vmware-host\Shared Folders\Desktop\mix_qpcr_data\ERCC4_9_20161206.eds
* Experiment Name = ERCC4_9_20161206
* Experiment Run End Time = 2016-12-06 15:59:53 PM EST
* Experiment Type = Standard Curve
* Instrument Name =       272310160
* Instrument Serial Number = 272310160
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Raw Data]
Well	Well Position	Cycle	x1-m1	x2-m2	x3-m3	x4-m4
8	      A8	2	817,743.625	59,936.594	60,958.656	568,886.625
9	      A9	2	844,260.188	66,203.727	59,631.645	580,815.750
10	      A10	2	814,390.625	67,621.734	53,440.773	543,911.438
11	      A11	2	843,775.062	77,907.664	49,613.938	542,151.375
12	      A12	2	799,330.500	82,564.680	43,933.391	505,897.312
13	      B1	2	239,602.406	24,607.496	41,069.598	460,896.812
14	      B2	2	233,201.453	21,079.535	42,990.137	465,727.156
15	      B3	2	260,308.469	21,824.518	52,336.414	530,152.625
16	      B4	2	274,157.844	20,726.078	60,274.230	562,786.250
17	      B5	2	266,730.906	20,691.629	61,536.922	557,314.188
18	      B6	2	276,228.000	19,921.191	66,759.086	580,781.312
19	      B7	2	833,835.062	55,392.918	67,886.352	593,159.625
20	      B8	2	872,323.250	60,256.258	68,476.609	616,639.875
21	      B9	2	849,477.500	61,935.598	63,675.660	594,367.688
22	      B10	2	849,057.688	66,395.789	58,733.047	582,770.062
23	      B11	2	822,323.625	70,618.914	51,264.445	547,161.312
24	      B12	2	771,829.938	75,578.375	44,649.355	513,211.500
25	      C1	2	233,487.234	23,331.023	41,554.094	463,418.531
26	      C2	2	259,154.672	23,645.133	50,365.566	511,364.125
27	      C3	2	262,603.438	22,192.275	56,776.984	531,199.500
28	      C4	2	280,785.656	21,366.566	65,928.930	584,130.000
29	      C5	2	322,411.312	24,085.623	79,055.492	674,499.000
30	      C6	2	279,503.812	21,108.928	72,959.078	593,864.438
31	      C7	2	839,265.188	54,419.188	73,522.625	608,621.250
32	      C8	2	881,640.750	59,140.922	75,265.805	632,623.562
33	      C9	2	866,389.000	60,858.637	68,743.992	607,626.250
34	      C10	2	856,775.188	64,100.602	63,410.273	600,919.938
35	      C11	2	820,146.625	67,729.734	54,589.629	558,330.375
36	      C12	2	818,040.188	76,433.719	50,009.008	541,361.625
37	      D1	2	233,191.922	22,151.961	43,320.496	468,124.000
38	      D2	2	246,098.828	21,340.176	48,419.309	484,537.969
39	      D3	2	239,669.125	18,097.539	53,950.480	506,878.938
40	      D4	2	273,151.750	20,722.004	65,668.680	561,206.938
41	      D5	2	274,852.906	19,570.066	72,028.523	588,754.375
42	      D6	2	286,235.375	20,687.842	77,380.875	612,782.438
43	      D7	2	855,548.312	53,624.160	78,300.391	622,359.250
44	      D8	2	858,771.125	56,178.656	74,792.992	616,874.250
45	      D9	2	879,740.750	60,097.160	72,525.328	623,913.875
46	      D10	2	852,553.000	62,160.680	62,545.441	597,182.625
47	      D11	2	833,404.188	68,094.086	57,150.230	569,535.562
48	      D12	2	812,337.875	75,508.469	52,560.965	534,980.875
49	      E1	2	234,280.672	21,658.412	41,577.988	461,914.844
50	      E2	2	249,338.016	20,917.307	50,772.012	507,648.906
51	      E3	2	275,201.406	22,501.775	62,454.898	560,812.562
52	      E4	2	268,441.562	19,652.334	65,150.254	562,906.000
53	      E5	2	266,446.312	19,049.096	69,199.773	566,848.250
54	      E6	2	291,298.156	20,119.250	76,799.883	609,993.500
55	      E7	2	795,451.125	50,964.922	73,149.195	579,260.688
56	      E8	2	827,145.688	54,125.859	73,682.227	596,844.188
57	      E9	2	845,949.062	58,311.945	70,971.531	601,218.375
58	      E10	2	843,293.438	61,778.656	64,468.816	586,425.125
59	      E11	2	821,236.875	66,792.617	56,930.926	557,909.938
60	      E12	2	784,549.125	71,306.859	48,608.180	524,795.562
61	      F1	2	220,006.781	20,501.355	39,518.125	441,413.531
62	      F2	2	225,433.703	19,883.555	44,901.930	457,065.719
63	      F3	2	244,597.172	19,603.797	54,219.520	506,868.844
64	      F4	2	259,038.000	20,443.609	61,083.883	530,063.000
65	      F5	2	275,916.156	20,345.400	68,833.805	578,449.812
66	      F6	2	269,876.875	20,359.084	72,621.773	582,473.500
67	      F7	2	786,887.062	52,052.074	70,356.812	567,957.438
68	      F8	2	796,031.188	53,857.285	68,761.484	569,309.812
69	      F9	2	810,599.562	57,969.812	65,774.555	570,927.562
70	      F10	2	842,390.500	74,546.188	104,699.922	591,809.688
71	      F11	2	760,373.812	63,557.430	52,022.098	519,390.719
72	      F12	2	753,271.000	72,066.625	46,557.793	502,193.281
73	      G1	2	219,239.703	21,775.480	36,299.625	429,185.781
74	      G2	2	236,314.547	22,175.500	44,184.992	471,950.344
75	      G3	2	236,939.031	20,960.398	51,337.191	493,604.969
76	      G4	2	256,446.875	20,813.314	57,695.496	536,323.375
77	      G5	2	275,679.906	21,959.266	66,670.875	571,394.688
78	      G6	2	264,334.375	19,857.514	66,328.695	558,536.125
79	      G7	2	749,387.000	52,115.992	63,183.270	537,935.250
80	      G8	2	755,061.812	53,276.664	62,151.422	537,925.875
81	      G9	2	747,925.875	55,030.102	56,331.078	523,005.000
82	      G10	2	804,363.625	64,263.609	56,718.008	550,707.375
83	      G11	2	754,797.312	67,348.367	50,029.812	508,350.844
84	      G12	2	702,824.188	70,714.164	43,246.191	471,278.250
85	      H1	2	202,981.109	21,860.059	32,436.830	382,474.250
86	      H2	2	210,339.172	21,365.455	37,634.023	418,107.719
87	      H3	2	218,908.609	19,952.840	43,614.379	455,617.531
88	      H4	2	237,565.703	21,397.904	49,765.402	474,329.844
89	      H5	2	247,648.609	20,427.648	55,570.543	519,976.688
90	      H6	2	217,232.219	18,175.945	49,459.598	448,788.344
91	      H7	2	710,824.750	53,260.312	55,928.105	502,970.781
92	      H8	2	756,507.875	57,941.188	57,100.441	530,213.812
93	      H9	2	735,390.812	59,530.301	52,298.508	511,679.906
94	      H10	2	729,442.750	62,353.766	48,404.562	490,674.719
95	      H11	2	713,949.000	66,756.516	43,586.855	479,146.031
96	      H12	2	665,522.500	72,204.852	37,256.438	440,937.031
1	      A1	3	261,043.812	30,883.348	40,991.000	472,788.938
2	      A2	3	261,342.359	24,834.051	44,380.203	492,717.469
3	      A3	3	263,604.719	22,898.346	49,915.547	509,835.094
4	      A4	3	282,588.531	22,818.039	55,415.031	546,641.812
5	      A5	3	279,615.000	23,355.510	59,666.023	549,896.438
6	      A6	3	288,344.750	22,428.258	63,518.398	584,576.375
7	      A7	3	888,048.000	62,980.125	65,566.484	610,770.125
8	      A8	3	827,014.562	60,211.656	60,339.242	569,811.438
9	      A9	3	852,221.938	66,749.672	59,666.227	579,539.125
10	      A10	3	821,960.812	67,840.055	53,267.551	545,781.312
11	      A11	3	860,803.188	78,891.070	49,324.008	541,843.188
12	      A12	3	802,097.062	82,482.656	43,815.242	504,295.406
13	      B1	3	236,057.078	24,480.504	40,225.883	451,174.719
14	      B2	3	232,503.703	22,164.398	43,188.023	464,677.438
15	      B3	3	257,343.641	21,479.248	51,510.059	522,135.344
16	      B4	3	274,992.062	21,117.551	60,020.059	562,196.188
17	      B5	3	268,999.844	21,121.910	61,556.102	557,601.875
18	      B6	3	279,609.188	20,847.752	67,005.320	582,512.438
19	      B7	3	840,957.250	56,198.719	68,256.953	595,318.875
20	      B8	3	872,107.688	60,130.852	68,245.516	615,085.438
21	      B9	3	859,749.562	63,463.734	64,251.215	596,666.062
22	      B10	3	854,031.875	66,905.930	59,389.996	583,400.000
23	      B11	3	827,383.812	71,413.195	51,831.621	547,918.688
24	      B12	3	763,932.062	74,704.984	44,421.938	505,332.125
25	      C1	3	236,424.391	22,472.455	41,349.895	462,212.375
26	      C2	3	261,252.672	23,058.844	50,017.305	512,288.125
27	      C3	3	265,075.062	21,812.328	57,256.891	532,406.188
28	      C4	3	283,625.188	21,043.998	65,616.070	584,963.375
29	      C5	3	327,416.375	24,188.475	79,902.992	677,281.875
30	      C6	3	283,599.594	21,556.357	73,327.359	596,001.688
31	      C7	3	845,700.562	54,577.602	73,614.898	609,976.000
32	      C8	3	890,879.812	59,269.457	75,486.406	634,327.188
33	      C9	3	873,075.938	60,941.168	69,133.250	608,831.875
34	      C10	3	865,173.875	64,931.438	63,875.172	602,278.938
35	      C11	3	827,666.812	68,089.742	54,957.648	560,819.250
36	      C12	3	820,628.625	76,170.055	49,806.336	540,456.500
37	      D1	3	234,963.422	22,605.705	43,328.070	467,804.625
38	      D2	3	248,184.859	22,081.719	48,627.848	485,553.594
39	      D3	3	242,367.031	19,209.523	54,061.551	508,285.656
40	      D4	3	274,595.594	20,891.133	64,996.086	557,189.188
41	      D5	3	278,426.125	19,803.641	72,113.391	590,971.375
42	      D6	3	284,641.625	20,626.816	76,448.438	604,968.375
43	      D7	3	864,457.312	54,341.066	78,302.180	624,816.375
44	      D8	3	867,000.438	56,965.180	75,234.977	619,512.250
45	      D9	3	892,181.500	60,883.793	72,992.953	626,158.188
46	      D10	3	862,535.750	62,863.508	63,052.008	600,261.875
47	      D11	3	837,612.188	68,700.523	57,360.770	570,410.000
48	      D12	3	816,880.188	75,416.273	52,159.281	533,994.000
49	      E1	3	233,618.531	21,823.721	41,710.320	462,535.344
50	      E2	3	245,438.422	20,707.211	49,750.199	498,659.656
51	      E3	3	276,630.125	22,600.988	62,377.066	561,474.438
52	      E4	3	267,484.250	19,369.299	64,883.211	558,227.062
53	      E5	3	269,331.500	18,883.988	69,737.438	569,114.562
54	      E6	3	296,052.406	20,110.779	77,347.938	612,061.688
55	      E7	3	804,307.875	52,113.820	73,704.953	580,856.250
56	      E8	3	835,156.188	54,435.262	73,806.281	599,324.938
57	      E9	3	850,493.500	58,173.914	71,205.609	602,665.062
58	      E10	3	849,120.125	62,521.996	64,922.914	588,910.812
59	      E11	3	831,803.688	67,859.188	57,203.734	560,212.188
60	      E12	3	785,520.750	71,528.289	48,802.766	522,886.312
61	      F1	3	220,507.016	20,800.932	39,684.246	442,245.188
62	      F2	3	226,235.516	20,351.895	45,369.691	458,202.312
63	      F3	3	246,595.984	19,977.521	54,427.625	509,443.094
64	      F4	3	265,656.562	20,694.732	61,866.535	531,445.000
65	      F5	3	277,657.312	20,724.998	68,729.422	577,483.562
66	      F6	3	274,200.375	20,698.803	72,456.422	584,437.875
67	      F7	3	783,815.625	52,089.277	70,087.453	564,041.312
68	      F8	3	805,478.875	54,292.215	69,084.734	571,166.062
69	      F9	3	818,038.312	58,542.520	65,925.078	572,518.875
70	      F10	3	846,890.125	74,940.039	104,523.922	591,638.438
71	      F11	3	764,382.000	64,441.914	52,008.789	520,325.062
72	      F12	3	753,520.000	72,216.898	46,214.215	500,614.719
73	      G1	3	216,221.641	21,401.418	35,478.473	422,664.688
74	      G2	3	235,496.438	22,315.340	43,424.824	466,150.281
75	      G3	3	238,491.969	21,062.822	51,512.949	492,795.594
76	      G4	3	260,545.891	20,450.855	58,079.156	537,785.750
77	      G5	3	277,952.969	22,149.342	66,758.125	572,366.688
78	      G6	3	262,906.094	19,662.676	65,385.730	553,794.812
79	      G7	3	757,328.000	52,244.688	63,031.117	538,184.000
80	      G8	3	761,731.375	53,669.148	62,813.629	539,830.625
81	      G9	3	755,242.500	55,537.797	56,343.703	523,771.281
82	      G10	3	807,777.062	64,264.211	56,896.844	549,554.812
83	      G11	3	754,898.938	67,025.086	50,080.996	506,309.219
84	      G12	3	702,406.188	70,219.094	43,264.770	470,703.281
85	      H1	3	204,897.469	21,589.520	32,234.295	381,542.500
86	      H2	3	211,591.469	21,055.146	37,647.020	419,360.469
87	      H3	3	218,130.328	20,516.381	43,586.539	454,269.031
88	      H4	3	240,022.219	21,621.814	49,993.199	474,888.156
89	      H5	3	249,454.766	20,822.814	55,837.031	520,404.469
90	      H6	3	221,375.500	18,167.990	49,954.355	451,155.219
91	      H7	3	717,836.062	53,354.152	56,035.176	504,772.906
92	      H8	3	763,390.188	58,451.992	56,947.199	529,402.938
93	      H9	3	739,587.188	59,656.703	51,919.691	509,447.844
94	      H10	3	731,929.812	62,817.438	47,858.426	489,399.969
95	      H11	3	715,765.938	66,744.242	43,905.016	477,451.688
96	      H12	3	670,399.812	72,553.789	37,502.102	440,193.906
1	      A1	4	261,814.359	31,282.289	41,195.898	472,840.969
2	      A2	4	263,499.844	25,852.598	43,777.836	492,971.250
3	      A3	4	267,824.906	22,836.098	49,548.258	510,409.625
4	      A4	4	289,488.531	23,903.229	55,655.691	547,095.375
5	      A5	4	286,063.781	23,874.865	59,594.508	549,766.438
6	      A6	4	293,819.000	23,964.893	63,224.840	584,716.438
7	      A7	4	895,199.312	64,777.570	66,033.922	610,885.438
8	      A8	4	840,078.875	62,239.672	60,455.809	569,894.875
9	      A9	4	860,059.562	67,324.648	59,255.230	579,369.188
10	      A10	4	833,540.188	69,651.438	53,328.941	546,578.312
11	      A11	4	884,800.938	82,223.586	49,805.445	541,175.938
12	      A12	4	806,408.188	83,141.781	43,436.898	501,002.812
13	      B1	4	236,650.812	24,915.473	40,036.367	452,005.125
14	      B2	4	232,094.484	21,850.152	42,688.719	464,770.031
15	      B3	4	259,546.422	22,129.383	52,140.539	523,688.750
16	      B4	4	275,791.562	21,608.902	59,862.848	562,598.500
17	      B5	4	268,829.562	21,449.365	61,586.871	557,684.312
18	      B6	4	282,730.406	21,078.729	67,505.781	583,113.875
19	      B7	4	845,043.500	56,590.613	68,274.914	595,587.938
20	      B8	4	875,368.688	60,252.621	68,167.102	614,816.000
21	      B9	4	864,085.250	63,490.906	63,883.723	598,952.812
22	      B10	4	857,523.875	67,154.492	59,234.078	583,605.812
23	      B11	4	830,866.938	71,438.172	52,024.543	548,304.750
24	      B12	4	763,894.125	74,831.875	44,425.539	504,140.938
25	      C1	4	236,238.000	22,719.820	41,331.980	460,883.500
26	      C2	4	262,412.094	23,433.119	49,835.988	511,282.469
27	      C3	4	265,760.250	22,686.977	56,936.211	532,997.500
28	      C4	4	284,517.188	21,099.723	65,386.988	578,871.500
29	      C5	4	329,089.875	24,758.107	79,792.219	678,394.250
30	      C6	4	287,050.750	21,607.256	73,553.805	597,068.188
31	      C7	4	841,537.000	54,982.551	73,104.930	604,377.438
32	      C8	4	895,495.750	59,886.688	75,523.672	634,421.938
33	      C9	4	876,723.625	61,723.613	69,283.094	608,679.062
34	      C10	4	859,844.625	64,636.199	63,351.961	597,501.375
35	      C11	4	832,405.500	68,292.258	54,965.199	560,350.688
36	      C12	4	817,925.312	76,719.000	49,552.645	535,208.562
37	      D1	4	235,992.359	22,247.369	43,038.523	468,271.906
38	      D2	4	250,473.984	21,830.348	48,372.699	487,021.375
39	      D3	4	243,126.906	19,209.277	54,538.086	509,735.969
40	      D4	4	276,115.344	21,041.020	64,764.070	559,052.250
41	      D5	4	279,108.094	20,156.539	72,377.094	591,236.312
42	      D6	4	287,007.719	20,706.188	76,988.562	607,679.375
43	      D7	4	870,427.000	55,444.879	78,781.961	626,094.000
44	      D8	4	871,805.438	57,388.195	75,284.844	619,984.312
45	      D9	4	897,642.125	61,465.312	72,983.859	627,018.188
46	      D10	4	868,300.125	63,123.105	63,093.227	601,241.562
47	      D11	4	840,222.625	68,913.977	57,048.414	569,358.125
48	      D12	4	815,762.375	75,858.172	52,331.570	532,488.438
49	      E1	4	235,729.422	21,898.314	41,853.617	462,693.125
50	      E2	4	246,378.781	20,452.994	50,031.996	500,836.281
51	      E3	4	277,383.719	22,454.900	62,647.930	561,363.125
52	      E4	4	270,058.156	19,978.176	64,612.488	559,070.062
53	      E5	4	271,298.844	18,908.730	69,596.992	571,134.500
54	      E6	4	298,735.500	20,623.115	77,552.109	613,346.000
55	      E7	4	811,066.250	52,056.176	73,641.234	582,404.688
56	      E8	4	838,728.938	54,607.496	74,552.266	600,962.875
57	      E9	4	854,320.375	58,460.453	71,245.148	604,209.938
58	      E10	4	852,401.812	62,726.941	64,873.770	587,322.688
59	      E11	4	834,935.438	68,242.039	57,091.250	560,670.000
60	      E12	4	783,245.062	71,353.914	48,473.047	520,513.688
61	      F1	4	223,173.375	20,767.688	39,390.238	441,791.875
62	      F2	4	229,520.906	20,288.049	45,608.500	459,412.062
63	      F3	4	247,400.000	19,782.650	54,597.750	509,966.469
64	      F4	4	269,418.031	20,876.918	62,176.086	532,896.375
65	      F5	4	283,793.656	20,795.295	69,030.945	577,504.438
66	      F6	4	279,084.250	20,421.299	73,199.367	585,320.688
67	      F7	4	789,678.125	51,948.973	69,974.875	566,482.438
68	      F8	4	809,938.500	54,380.512	69,465.188	571,701.312
69	      F9	4	815,587.812	58,235.754	66,019.398	568,720.500
70	      F10	4	851,183.938	75,020.094	104,254.516	592,485.750
71	      F11	4	765,412.500	63,912.738	52,194.094	520,435.594
72	      F12	4	753,363.062	72,200.664	45,969.117	499,967.031
73	      G1	4	217,056.297	22,137.701	35,436.477	422,433.406
74	      G2	4	236,513.297	22,586.852	43,639.953	467,766.219
75	      G3	4	240,059.656	21,074.080	51,342.742	493,198.344
76	      G4	4	262,089.703	21,364.371	57,363.055	538,111.562
77	      G5	4	280,559.344	22,059.852	66,324.211	572,598.688
78	      G6	4	265,847.031	20,400.592	65,854.320	555,082.750
79	      G7	4	758,045.312	52,823.738	63,072.598	538,840.188
80	      G8	4	764,435.438	54,081.129	62,450.895	539,594.000
81	      G9	4	757,247.500	56,387.000	56,906.199	524,698.750
82	      G10	4	809,710.375	64,855.336	57,136.309	549,393.812
83	      G11	4	753,968.062	66,850.547	49,919.051	503,309.250
84	      G12	4	701,501.500	69,484.195	43,338.316	467,695.406
85	      H1	4	205,309.344	22,086.543	31,708.594	380,176.000
86	      H2	4	213,630.266	20,951.686	37,788.855	420,087.844
87	      H3	4	216,695.031	20,593.156	42,466.367	445,591.875
88	      H4	4	244,239.547	21,599.650	48,976.852	470,875.500
89	      H5	4	254,118.641	21,145.834	55,662.672	519,888.781
90	      H6	4	224,889.641	19,045.068	49,730.191	451,750.375
91	      H7	4	720,785.375	53,998.203	55,923.277	505,951.875
92	      H8	4	765,011.250	58,285.684	56,641.625	528,492.750
93	      H9	4	740,405.938	59,787.449	51,943.320	509,460.625
