* Block Type = 96-Well 0.1-mL Block
* Calibration Background is expired  = Yes
* Calibration Background performed on = 04-20-2016
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 04-21-2016
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 04-20-2016
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 04-21-2016
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 04-21-2016
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 04-20-2016
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 04-20-2016
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 04-21-2016
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 04-20-2016
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 04-20-2016
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 04-20-2016
* Chemistry = TAQMAN
* Date Created = 2017-01-02 11:06:00 AM EST
* Experiment Barcode = 
* Experiment Comment = NA
* Experiment File Name = \\vmware-host\Shared Folders\Desktop\mix_qpcr_data\Nate_QDNA_P3_20161208.eds
* Experiment Name = Nate_QDNA_P3_20161208
* Experiment Run End Time = 2016-12-08 18:55:57 PM EST
* Experiment Type = Standard Curve
* Instrument Name =       272310160
* Instrument Serial Number = 272310160
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = 
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step3
* User Name = NA

[Raw Data]
Well	Well Position	Cycle	x1-m1	x2-m2	x3-m3	x4-m4
41	      D5	1	136,307.578	1,906.184	455.436	-277.862
42	      D6	1	159,842.422	2,748.218	1,221.921	2,239.240
43	      D7	1	135,008.922	968.116	411.001	238.958
44	      D8	1	147,101.344	3,362.969	1,097.428	2,631.278
45	      D9	1	25,038.578	4,014.004	2,424.612	3,228.746
46	      D10	1	8,940.013	715.262	-1,866.364	1,105.557
47	      D11	1	15,480.065	4,163.836	2,131.379	1,468.108
48	      D12	1	21,753.781	2,443.772	2,555.876	3,034.002
49	      E1	1	114,455.781	921.350	284.958	516.134
50	      E2	1	118,204.805	1,105.166	861.231	1,921.680
51	      E3	1	143,248.344	3,990.542	2,264.263	2,508.329
52	      E4	1	134,612.797	1,437.841	389.249	394.431
53	      E5	1	135,971.125	1,402.444	307.362	879.936
54	      E6	1	153,819.000	872.490	-46.844	20.258
55	      E7	1	141,809.750	2,523.488	741.837	2,365.927
56	      E8	1	196,594.953	1,522.430	510.454	1,262.893
57	      E9	1	12,711.959	1,438.180	1,141.815	1,415.256
58	      E10	1	12,379.278	1,475.996	1,160.176	-318.952
59	      E11	1	20,347.492	2,253.209	2,169.235	1,986.264
60	      E12	1	23,616.107	2,478.583	1,868.645	1,863.405
61	      F1	1	107,904.695	191.380	637.002	88.632
62	      F2	1	110,100.719	1,214.546	1,315.114	302.608
63	      F3	1	142,649.016	1,428.682	1,107.051	697.950
64	      F4	1	135,307.000	1,520.262	896.477	-262.484
65	      F5	1	137,298.406	1,864.657	213.045	-210.004
66	      F6	1	179,044.969	2,513.500	1,669.724	1,599.905
67	      F7	1	143,291.594	2,283.865	904.156	1,433.544
68	      F8	1	171,639.344	1,832.921	879.692	1,871.826
69	      F9	1	13,075.156	2,202.927	2,106.100	905.773
70	      F10	1	9,722.861	1,663.453	868.860	1,255.566
71	      F11	1	24,675.941	3,617.138	2,064.915	3,104.804
72	      F12	1	17,947.174	3,389.840	1,277.378	1,537.801
73	      G1	1	107,091.219	1,069.979	-428.632	-607.039
74	      G2	1	125,532.430	2,708.792	824.274	358.305
75	      G3	1	145,310.219	3,186.400	2,770.587	3,081.361
76	      G4	1	135,480.047	973.138	-539.310	32.802
77	      G5	1	133,570.859	1,643.010	622.004	-654.579
78	      G6	1	185,135.703	1,603.645	272.755	-740.577
79	      G7	1	136,312.172	1,965.570	-41.258	448.820
80	      G8	1	149,343.750	2,117.092	1,054.125	889.119
81	      G9	1	12,055.234	1,136.952	-291.006	2,025.558
82	      G10	1	21,195.648	2,557.857	1,279.433	1,870.183
83	      G11	1	18,854.965	3,730.092	3,906.019	1,899.056
84	      G12	1	33,999.895	5,509.666	5,536.486	6,499.577
85	      H1	1	99,475.195	1,155.518	861.343	1,768.193
86	      H2	1	104,589.023	1,888.261	515.623	2,046.066
87	      H3	1	124,649.195	1,636.077	4.599	987.891
88	      H4	1	144,843.172	3,153.809	1,636.674	1,314.639
89	      H5	1	118,368.578	1,223.272	340.600	-100.592
90	      H6	1	172,481.219	2,260.106	741.802	2,504.737
91	      H7	1	129,629.180	2,090.564	1,044.176	1,445.527
92	      H8	1	125,220.617	1,714.303	487.759	582.912
93	      H9	1	27,188.846	5,129.335	1,933.066	4,776.684
94	      H10	1	27,659.133	3,734.145	2,113.955	3,254.497
95	      H11	1	25,770.598	4,269.069	2,056.665	3,765.159
96	      H12	1	29,936.240	6,327.236	2,395.901	3,777.288
1	      A1	2	333,348.250	7,069.737	1,389.372	1,003.776
2	      A2	2	321,776.469	2,971.961	-324.566	2,410.141
3	      A3	2	155,826.469	62,014.844	16,820.393	687.791
4	      A4	2	153,373.219	1,652.304	562.037	1,396.569
5	      A5	2	143,923.109	1,312.362	300.208	1,293.087
6	      A6	2	179,542.484	2,238.846	837.608	1,053.193
7	      A7	2	151,683.656	2,081.665	504.673	-870.803
8	      A8	2	143,675.750	1,644.840	662.201	625.787
9	      A9	2	35,872.469	4,742.217	2,019.361	4,871.109
10	      A10	2	36,245.262	4,368.980	2,584.562	3,795.402
11	      A11	2	48,567.410	6,374.167	2,946.237	5,999.452
12	      A12	2	48,782.262	7,597.189	5,184.665	6,035.785
13	      B1	2	127,738.539	1,932.455	1,728.251	1,709.806
14	      B2	2	133,626.688	2,130.341	498.264	2,063.890
15	      B3	2	137,778.250	2,769.922	1,436.786	3,740.933
16	      B4	2	142,741.547	3,273.523	1,479.726	161.678
17	      B5	2	143,094.500	2,223.393	-160.694	-77.985
18	      B6	2	163,760.188	2,284.273	318.319	51.243
19	      B7	2	145,681.219	2,189.600	1,593.866	1,354.514
20	      B8	2	223,718.156	2,395.193	486.884	1,687.113
21	      B9	2	21,823.305	2,962.663	1,861.268	2,992.950
22	      B10	2	17,486.398	2,373.033	1,012.610	-59.471
23	      B11	2	18,905.531	2,362.415	958.730	155.083
24	      B12	2	13,786.018	2,762.521	676.651	721.844
25	      C1	2	114,259.523	1,727.864	1,116.060	-376.967
26	      C2	2	124,044.953	2,781.040	840.374	-213.888
27	      C3	2	144,528.766	3,257.163	1,928.634	2,590.100
28	      C4	2	143,271.891	1,320.479	1,015.769	1,428.533
29	      C5	2	147,041.781	1,903.400	492.397	3,377.155
30	      C6	2	147,738.641	2,062.816	1,140.833	420.918
31	      C7	2	139,746.047	2,188.414	1,375.002	547.259
32	      C8	2	541,145.938	16,166.536	1,288.462	859.070
33	      C9	2	18,320.229	2,806.525	2,026.672	2,748.151
34	      C10	2	14,230.759	2,369.948	1,881.088	2,326.917
35	      C11	2	10,978.834	1,248.416	-441.678	788.201
36	      C12	2	18,807.812	2,798.094	1,980.407	2,041.266
37	      D1	2	112,131.289	913.168	-179.690	-320.113
38	      D2	2	124,068.852	2,846.637	1,362.618	1,647.651
39	      D3	2	124,285.602	1,080.387	231.532	-548.522
40	      D4	2	147,138.938	3,939.370	1,715.411	1,616.061
41	      D5	2	135,806.188	1,536.516	678.205	-377.035
42	      D6	2	157,426.516	2,451.837	1,229.749	2,523.226
43	      D7	2	133,809.172	1,334.364	379.552	579.816
44	      D8	2	146,052.594	3,369.316	600.952	2,603.065
45	      D9	2	25,202.018	4,088.304	2,426.906	3,680.152
46	      D10	2	8,949.509	513.087	-2,157.329	1,262.357
47	      D11	2	15,119.996	4,139.623	1,682.660	2,050.439
48	      D12	2	22,511.904	2,991.186	2,054.566	3,727.062
49	      E1	2	114,910.594	1,271.706	349.240	1,394.958
50	      E2	2	117,373.164	643.367	1,263.087	1,990.325
51	      E3	2	140,673.750	4,377.099	2,365.073	2,265.915
52	      E4	2	133,330.422	1,071.243	403.209	713.033
53	      E5	2	135,003.250	1,276.246	359.023	851.305
54	      E6	2	153,631.797	958.758	395.545	585.961
55	      E7	2	139,965.031	2,475.934	726.422	2,327.246
56	      E8	2	195,437.953	1,889.135	335.274	1,178.747
57	      E9	2	11,843.806	1,649.262	896.305	1,232.670
58	      E10	2	13,198.206	1,754.276	610.086	-341.830
59	      E11	2	21,252.363	2,297.184	1,381.223	2,036.532
60	      E12	2	27,049.574	3,203.387	2,000.085	2,145.142
61	      F1	2	106,861.148	-74.792	271.268	-547.447
62	      F2	2	108,684.055	1,177.226	945.303	123.661
63	      F3	2	142,077.656	1,283.093	1,254.989	102.639
64	      F4	2	135,106.750	1,014.568	1,185.740	-322.993
65	      F5	2	135,370.641	1,258.642	-189.893	-682.759
66	      F6	2	178,683.281	2,141.476	1,542.639	1,894.878
67	      F7	2	142,297.219	1,978.155	932.773	1,743.266
68	      F8	2	167,123.047	2,332.339	898.184	1,952.848
69	      F9	2	11,575.361	2,432.765	2,281.857	902.149
70	      F10	2	10,497.749	2,093.385	939.797	1,581.408
71	      F11	2	23,610.178	3,846.954	2,152.026	3,488.121
72	      F12	2	21,682.152	3,647.898	1,336.788	1,638.023
73	      G1	2	106,861.102	1,093.728	-56.885	-395.718
74	      G2	2	124,083.625	3,355.635	1,131.780	-1.598
75	      G3	2	144,238.266	3,729.191	2,930.675	2,860.502
76	      G4	2	134,697.109	1,722.673	-697.738	-384.151
77	      G5	2	131,414.094	2,045.808	1,187.955	-380.937
78	      G6	2	183,706.969	1,886.762	911.356	-684.520
79	      G7	2	133,835.172	2,078.568	616.406	246.011
80	      G8	2	145,638.484	1,731.638	910.238	1,007.699
81	      G9	2	11,435.131	1,686.718	-237.674	1,846.984
82	      G10	2	21,194.840	2,800.000	1,239.430	1,755.389
83	      G11	2	19,171.334	3,981.728	4,118.962	1,794.195
84	      G12	2	33,225.266	6,180.969	5,180.003	6,092.166
85	      H1	2	102,257.297	1,472.584	687.716	1,524.173
86	      H2	2	103,753.406	2,125.984	476.609	2,233.290
87	      H3	2	123,971.789	1,701.861	-198.401	1,164.517
88	      H4	2	147,493.703	3,622.009	1,991.265	1,348.807
89	      H5	2	119,501.969	1,529.788	755.153	-168.267
90	      H6	2	172,991.609	1,912.297	657.047	1,931.509
91	      H7	2	128,428.789	1,446.112	1,268.027	1,322.022
92	      H8	2	123,441.094	1,543.411	133.702	846.235
93	      H9	2	26,532.592	4,929.439	1,914.498	4,580.333
94	      H10	2	26,883.041	3,862.453	1,664.742	3,175.547
95	      H11	2	26,271.904	4,423.946	2,245.086	3,758.542
96	      H12	2	29,175.727	5,956.183	2,073.794	3,419.394
1	      A1	3	330,367.719	6,766.543	2,473.799	1,755.731
2	      A2	3	317,421.062	2,108.933	-13.989	2,703.595
3	      A3	3	155,590.156	61,292.383	17,097.273	715.839
4	      A4	3	152,778.984	1,201.857	924.252	1,454.225
5	      A5	3	144,204.391	1,116.108	536.959	890.965
6	      A6	3	179,683.781	1,914.489	1,052.373	940.927
7	      A7	3	150,968.562	1,720.488	577.000	-850.412
8	      A8	3	144,127.391	2,098.105	767.714	880.353
9	      A9	3	35,671.625	4,745.779	1,605.791	4,900.914
10	      A10	3	36,768.289	3,645.809	2,522.687	4,151.951
11	      A11	3	50,399.023	6,420.558	2,569.105	6,048.123
12	      A12	3	49,193.582	7,187.119	5,595.291	5,635.586
13	      B1	3	127,288.688	1,458.124	1,573.307	1,815.980
14	      B2	3	132,851.844	2,336.756	412.490	1,379.832
15	      B3	3	137,753.578	2,974.086	1,412.377	3,718.729
16	      B4	3	143,448.812	2,905.132	1,641.655	-390.104
17	      B5	3	142,242.516	2,348.309	127.762	401.357
18	      B6	3	161,154.344	2,380.174	433.724	185.152
19	      B7	3	144,912.031	2,259.233	1,557.102	1,728.894
20	      B8	3	220,471.547	2,569.686	396.551	1,881.071
21	      B9	3	21,469.229	3,749.781	1,965.908	3,110.557
22	      B10	3	16,968.467	1,686.813	845.993	-145.711
23	      B11	3	18,803.160	1,759.809	794.331	327.066
24	      B12	3	14,634.109	2,881.716	923.756	591.850
25	      C1	3	114,789.453	2,150.173	988.093	-82.347
26	      C2	3	123,037.656	2,119.986	860.592	167.577
27	      C3	3	142,922.766	3,125.335	1,745.725	2,968.489
28	      C4	3	141,998.078	2,106.848	1,176.751	1,708.312
29	      C5	3	145,810.125	2,240.635	773.125	3,627.307
30	      C6	3	146,785.172	2,206.684	849.014	438.754
31	      C7	3	138,457.594	2,438.370	1,584.078	588.303
32	      C8	3	531,349.938	16,197.823	1,214.542	721.829
33	      C9	3	16,583.652	2,865.160	1,674.527	2,945.089
34	      C10	3	13,928.163	2,265.585	1,325.501	2,455.946
35	      C11	3	11,718.740	1,150.631	255.800	1,333.675
36	      C12	3	19,137.891	3,236.909	2,098.428	1,898.321
37	      D1	3	111,131.766	1,205.582	-31.919	-567.553
38	      D2	3	122,186.023	2,700.477	1,322.503	1,852.651
39	      D3	3	125,213.977	1,158.783	282.431	-1,357.871
40	      D4	3	147,639.766	3,701.417	2,006.756	1,257.088
41	      D5	3	133,663.031	1,288.824	496.064	-244.556
42	      D6	3	157,625.953	2,386.042	1,012.570	1,951.477
43	      D7	3	132,718.922	1,010.893	250.514	641.832
44	      D8	3	146,331.516	3,478.188	1,202.454	2,898.715
45	      D9	3	24,679.535	3,655.307	2,445.367	3,442.428
46	      D10	3	10,000.592	856.611	-2,167.727	1,351.230
47	      D11	3	15,799.613	4,007.631	1,589.035	1,633.996
48	      D12	3	24,912.961	3,304.075	2,407.435	3,428.881
49	      E1	3	114,340.750	1,114.544	337.993	1,400.531
50	      E2	3	117,820.781	793.243	1,050.000	1,941.471
51	      E3	3	141,987.719	4,591.679	2,293.546	2,413.993
52	      E4	3	135,031.938	1,246.214	109.776	113.853
53	      E5	3	134,872.359	1,095.237	580.428	982.708
54	      E6	3	152,523.859	1,339.412	226.923	120.605
55	      E7	3	140,376.516	2,447.974	871.101	2,223.930
56	      E8	3	192,755.172	1,517.918	697.951	1,347.998
57	      E9	3	11,422.276	1,861.809	948.948	1,445.014
58	      E10	3	12,126.398	1,532.562	550.074	-621.810
59	      E11	3	21,076.107	1,850.083	1,737.726	2,165.078
60	      E12	3	30,477.500	3,500.019	1,909.500	2,561.585
61	      F1	3	107,254.914	1.301	1,033.444	-764.305
62	      F2	3	108,082.703	1,365.807	1,235.515	10.430
63	      F3	3	141,837.438	1,589.749	800.321	399.545
64	      F4	3	134,246.438	1,504.475	936.807	-297.204
65	      F5	3	134,686.406	1,967.764	-71.797	-763.195
66	      F6	3	177,677.797	2,352.465	1,507.707	1,921.778
67	      F7	3	142,684.641	2,169.571	952.990	1,667.663
68	      F8	3	165,945.734	2,471.397	644.177	1,772.100
69	      F9	3	11,958.921	2,227.615	2,092.034	929.616
70	      F10	3	10,319.445	1,500.293	868.842	1,143.990
71	      F11	3	23,651.225	3,360.475	1,616.085	2,886.469
72	      F12	3	22,235.387	3,739.222	886.868	2,135.400
73	      G1	3	106,055.945	1,059.276	-279.604	-303.830
74	      G2	3	122,712.250	3,196.760	860.773	-121.383
75	      G3	3	143,485.109	3,037.980	3,162.962	2,559.804
76	      G4	3	136,248.078	1,233.081	-374.704	-396.648
77	      G5	3	131,950.344	1,917.627	1,262.284	-857.408
78	      G6	3	182,611.641	1,557.453	678.063	-840.728
79	      G7	3	135,606.156	1,935.978	549.048	295.330
80	      G8	3	143,924.172	2,207.135	979.631	961.470
81	      G9	3	11,147.001	1,406.082	-18.951	1,709.603
82	      G10	3	21,413.684	2,913.356	1,668.629	1,232.284
83	      G11	3	19,858.309	4,285.792	4,451.446	2,089.650
84	      G12	3	33,825.953	6,124.143	5,123.802	5,589.864
85	      H1	3	101,456.445	1,529.323	943.851	1,454.202
86	      H2	3	102,733.609	1,798.207	500.483	1,622.863
87	      H3	3	122,586.836	1,326.897	49.247	601.404
88	      H4	3	147,833.328	4,049.644	1,903.670	1,872.391
89	      H5	3	119,417.359	1,416.463	933.622	-464.935
90	      H6	3	170,782.531	2,147.068	293.582	2,037.148
91	      H7	3	127,528.508	1,836.506	1,222.672	1,336.846
92	      H8	3	122,905.961	1,905.435	393.414	514.965
93	      H9	3	26,231.973	4,929.195	2,236.277	4,149.181
94	      H10	3	26,893.873	3,678.428	2,047.977	2,728.720
95	      H11	3	25,780.381	4,252.581	2,084.922	3,725.393
96	      H12	3	27,909.184	6,176.054	2,401.506	3,175.796
1	      A1	4	326,548.844	6,972.624	2,243.204	1,700.964
2	      A2	4	315,221.062	2,735.112	-49.592	1,982.735
3	      A3	4	153,609.984	61,534.129	16,736.600	742.667
4	      A4	4	153,765.609	1,954.023	522.114	1,450.289
5	      A5	4	144,308.250	1,137.789	563.591	989.663
6	      A6	4	177,560.500	1,894.630	887.799	780.525
7	      A7	4	151,362.688	2,102.015	488.431	-210.106
8	      A8	4	142,563.578	1,656.186	687.233	1,151.653
9	      A9	4	35,500.422	4,832.763	1,963.298	4,754.498
10	      A10	4	35,387.738	3,804.153	2,401.659	3,394.536
11	      A11	4	50,329.324	6,358.055	2,595.870	6,008.216
12	      A12	4	49,867.227	7,020.585	5,653.348	5,420.525
13	      B1	4	124,685.211	2,250.182	1,686.647	2,029.791
14	      B2	4	130,770.875	2,584.781	724.556	2,274.107
15	      B3	4	137,802.734	3,544.976	1,506.073	4,373.687
16	      B4	4	141,947.922	3,744.266	1,318.995	73.830
17	      B5	4	142,052.062	2,433.071	368.580	449.139
18	      B6	4	160,323.766	2,110.119	855.470	4.840
19	      B7	4	143,533.859	2,685.752	1,711.149	1,624.412
20	      B8	4	217,187.562	2,927.665	-64.625	1,782.640
21	      B9	4	22,482.781	3,566.472	1,531.554	3,172.230
22	      B10	4	16,647.893	2,557.669	854.516	-563.974
23	      B11	4	17,089.695	2,759.313	517.129	244.258
24	      B12	4	13,476.258	3,013.092	1,114.489	639.252
25	      C1	4	113,542.930	1,780.962	634.354	-309.290
26	      C2	4	122,881.273	3,064.333	640.454	-360.524
27	      C3	4	142,899.094	3,552.431	1,344.502	2,927.659
28	      C4	4	142,266.719	1,241.581	993.035	1,448.925
29	      C5	4	145,605.703	2,377.505	474.567	3,346.057
30	      C6	4	145,528.016	2,288.599	561.614	221.437
31	      C7	4	137,273.078	2,652.045	1,083.994	201.332
32	      C8	4	523,479.438	16,123.015	1,185.842	668.274
33	      C9	4	16,613.254	2,898.202	1,877.855	2,846.452
34	      C10	4	13,162.360	1,983.904	1,525.764	2,254.979
35	      C11	4	10,574.251	989.105	-302.060	670.072
36	      C12	4	19,088.945	2,950.213	1,621.518	2,036.048
37	      D1	4	110,207.375	998.230	136.717	76.908
38	      D2	4	122,165.383	2,623.125	857.105	1,339.283
39	      D3	4	123,041.812	1,516.630	165.629	-876.647
40	      D4	4	148,134.844	4,052.477	1,743.453	1,540.601
41	      D5	4	133,292.016	2,037.492	450.606	-475.943
42	      D6	4	156,636.203	2,434.510	776.535	2,435.244
43	      D7	4	132,887.297	1,000.135	397.265	322.558
44	      D8	4	148,020.734	3,726.186	1,070.238	2,675.288
45	      D9	4	26,125.520	3,672.938	2,518.096	3,771.264
46	      D10	4	9,037.919	489.849	-1,960.224	1,371.745
47	      D11	4	15,430.439	4,141.043	1,713.868	1,817.447
48	      D12	4	26,146.832	3,545.878	2,677.601	3,670.923
49	      E1	4	113,970.984	1,115.614	370.258	1,072.679
50	      E2	4	115,959.320	886.862	900.360	1,847.763
51	      E3	4	140,380.594	3,737.006	2,216.546	2,141.768
52	      E4	4	133,321.609	843.709	174.092	341.436
53	      E5	4	135,520.375	1,307.377	562.367	1,326.923
54	      E6	4	150,906.281	1,139.194	420.895	311.363
55	      E7	4	140,744.594	2,237.572	724.928	2,454.221
56	      E8	4	192,600.359	1,487.621	597.598	1,134.050
57	      E9	4	10,930.970	1,406.438	1,023.319	1,167.059
58	      E10	4	12,064.317	1,351.846	706.950	-506.667
59	      E11	4	18,824.482	1,855.715	1,674.863	2,345.072
60	      E12	4	30,371.020	3,564.631	1,864.498	2,386.746
61	      F1	4	103,857.070	396.122	538.245	-72.591
62	      F2	4	107,803.211	1,259.445	1,270.813	215.146
63	      F3	4	140,734.219	1,320.918	956.238	397.443
64	      F4	4	135,540.000	1,494.512	1,058.879	-657.837
65	      F5	4	135,163.859	1,851.252	186.527	-479.215
66	      F6	4	177,260.453	2,415.458	1,367.813	1,739.739
67	      F7	4	142,969.812	2,428.325	956.125	2,072.950
68	      F8	4	163,477.844	2,281.425	786.967	1,931.078
69	      F9	4	10,272.068	2,602.671	2,045.715	1,262.904
70	      F10	4	9,273.999	2,052.254	1,128.889	1,412.314
71	      F11	4	23,433.223	3,406.904	2,041.423	3,086.035
72	      F12	4	21,292.979	4,437.301	1,299.949	1,994.465
73	      G1	4	104,841.766	1,799.220	-237.508	-262.881
74	      G2	4	123,244.945	2,663.419	625.591	-432.354
75	      G3	4	142,764.422	3,415.308	2,792.801	3,096.580
76	      G4	4	136,533.656	1,088.842	-632.282	-318.595
77	      G5	4	131,618.203	1,930.672	1,290.768	-188.384
78	      G6	4	180,698.562	1,308.582	482.852	-866.658
79	      G7	4	133,933.609	1,557.239	505.862	385.856
80	      G8	4	143,929.625	2,115.342	1,047.820	1,400.084
81	      G9	4	9,953.130	1,481.413	46.628	2,084.404
82	      G10	4	21,199.688	2,553.307	1,533.912	1,740.304
83	      G11	4	19,543.229	3,598.761	4,319.142	1,965.946
84	      G12	4	33,787.770	6,166.021	5,014.974	6,368.436
85	      H1	4	94,132.875	992.991	1,152.695	1,328.421
86	      H2	4	101,444.047	1,445.348	889.617	2,209.705
87	      H3	4	123,679.242	1,785.630	322.052	1,244.679
88	      H4	4	149,251.672	3,283.677	2,179.020	2,035.461
89	      H5	4	119,833.492	1,650.341	815.508	-564.013
90	      H6	4	169,862.766	2,226.991	802.234	2,065.489
91	      H7	4	126,900.500	1,478.183	1,287.784	1,511.809
92	      H8	4	121,496.055	1,550.341	453.158	727.061
93	      H9	4	26,652.402	4,682.887	2,549.871	4,577.950
94	      H10	4	27,215.434	3,444.930	2,090.121	2,893.232
95	      H11	4	25,450.031	3,744.204	2,087.709	3,651.595
96	      H12	4	28,471.504	5,675.694	2,414.119	3,438.937
1	      A1	5	327,574.750	6,784.326	1,799.786	1,600.005
2	      A2	5	313,781.594	2,403.245	53.941	2,010.186
3	      A3	5	153,889.703	61,652.789	16,737.828	857.799
4	      A4	5	154,299.625	1,102.749	407.297	1,390.114
5	      A5	5	144,753.078	1,412.639	755.735	1,161.976
6	      A6	5	177,577.766	2,205.097	862.109	1,199.843
7	      A7	5	151,206.312	2,073.549	631.292	-229.774
8	      A8	5	142,686.656	1,885.861	840.282	1,285.123
9	      A9	5	35,588.129	4,392.536	2,523.360	4,466.675
10	      A10	5	34,018.734	4,171.521	2,419.177	3,473.264
11	      A11	5	51,113.957	6,375.236	3,056.676	6,234.941
12	      A12	5	50,321.852	7,263.139	5,653.583	5,817.402
13	      B1	5	125,140.852	1,767.412	1,772.878	2,323.324
14	      B2	5	132,197.875	2,949.137	236.836	2,435.232
15	      B3	5	136,677.094	3,700.974	1,684.902	3,762.010
16	      B4	5	141,703.500	3,064.619	1,471.940	156.823
17	      B5	5	141,238.969	2,254.636	17.380	693.711
