* Block Type = 96-Well 0.1-mL Block
* Calibration Background is expired  = Yes
* Calibration Background performed on = 04-20-2016
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 04-21-2016
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 04-20-2016
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 04-21-2016
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 04-21-2016
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 04-20-2016
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 04-20-2016
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 04-21-2016
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 04-20-2016
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 04-20-2016
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 04-20-2016
* Chemistry = TAQMAN
* Date Created = 2017-01-02 19:01:23 PM EST
* Experiment Barcode = 
* Experiment Comment = NA
* Experiment File Name = \\vmware-host\Shared Folders\Desktop\mix_qpcr_data\ERCC5_10_20161206.eds
* Experiment Name = ERCC5_10_20161206
* Experiment Run End Time = 2016-12-06 17:44:20 PM EST
* Experiment Type = Standard Curve
* Instrument Name =       272310160
* Instrument Serial Number = 272310160
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Multicomponent Data]
Well	Well Position	Cycle	ROX	FAM
8	      A8	2	570,540.938	671,751.688
9	      A9	2	574,213.500	699,532.375
10	      A10	2	561,870.562	701,373.625
11	      A11	2	536,694.375	712,775.750
12	      A12	2	499,346.094	660,735.062
13	      B1	2	445,916.781	486,497.062
14	      B2	2	460,309.969	481,410.594
15	      B3	2	518,941.938	534,567.062
16	      B4	2	549,666.000	569,493.250
17	      B5	2	561,950.438	576,426.375
18	      B6	2	577,110.062	581,127.000
19	      B7	2	594,769.312	686,441.938
20	      B8	2	563,562.750	641,993.000
21	      B9	2	588,326.000	686,011.812
22	      B10	2	564,475.188	680,622.750
23	      B11	2	532,245.188	660,187.688
24	      B12	2	501,234.719	629,664.438
25	      C1	2	469,815.875	510,561.094
26	      C2	2	496,373.938	530,348.125
27	      C3	2	525,435.312	536,784.750
28	      C4	2	572,470.062	584,330.125
29	      C5	2	605,056.562	608,071.438
30	      C6	2	573,847.062	569,370.125
31	      C7	2	599,493.688	677,336.000
32	      C8	2	644,613.312	737,169.000
33	      C9	2	613,754.000	702,233.875
34	      C10	2	595,030.312	705,523.500
35	      C11	2	573,354.750	705,491.938
36	      C12	2	530,708.188	670,448.562
37	      D1	2	465,632.062	500,465.062
38	      D2	2	482,848.219	510,281.219
39	      D3	2	506,146.938	515,774.062
40	      D4	2	554,749.750	563,297.000
41	      D5	2	567,576.188	567,371.562
42	      D6	2	596,467.688	586,670.375
43	      D7	2	619,563.438	702,885.438
44	      D8	2	623,201.312	714,677.188
45	      D9	2	579,683.625	656,112.188
46	      D10	2	597,811.062	711,238.688
47	      D11	2	556,878.938	673,722.500
48	      D12	2	518,216.031	644,465.688
49	      E1	2	464,458.031	496,696.531
50	      E2	2	500,207.781	519,097.750
51	      E3	2	550,466.688	564,252.250
52	      E4	2	550,831.625	548,403.625
53	      E5	2	566,297.625	564,449.438
54	      E6	2	611,893.875	605,312.875
55	      E7	2	580,417.062	657,769.562
56	      E8	2	586,556.500	664,003.625
57	      E9	2	597,741.562	689,219.062
58	      E10	2	596,227.438	702,057.875
59	      E11	2	550,516.000	677,914.188
60	      E12	2	509,680.094	633,891.125
61	      F1	2	441,142.594	473,958.906
62	      F2	2	455,173.125	475,139.438
63	      F3	2	505,274.250	513,317.250
64	      F4	2	526,777.062	534,086.812
65	      F5	2	584,308.938	597,472.688
66	      F6	2	589,288.625	588,903.062
67	      F7	2	557,320.000	629,012.438
68	      F8	2	555,903.250	640,948.438
69	      F9	2	566,920.750	663,848.500
70	      F10	2	537,134.000	640,695.688
71	      F11	2	507,324.000	617,861.000
72	      F12	2	483,392.219	602,141.438
73	      G1	2	423,338.094	461,235.219
74	      G2	2	466,445.562	494,218.562
75	      G3	2	489,847.312	501,429.594
76	      G4	2	524,261.156	544,438.000
77	      G5	2	535,584.188	541,045.375
78	      G6	2	535,145.812	541,236.938
79	      G7	2	525,391.938	603,205.375
80	      G8	2	539,638.750	623,282.688
81	      G9	2	516,598.188	610,608.250
82	      G10	2	540,653.125	655,438.125
83	      G11	2	487,193.969	598,231.812
84	      G12	2	459,708.438	586,038.875
85	      H1	2	384,583.875	433,655.938
86	      H2	2	424,241.906	456,290.375
87	      H3	2	457,840.344	477,758.812
88	      H4	2	473,981.594	506,794.281
89	      H5	2	495,171.625	512,969.969
90	      H6	2	487,842.594	506,257.094
91	      H7	2	491,009.219	585,849.188
92	      H8	2	519,119.938	619,730.000
93	      H9	2	494,166.156	595,143.750
94	      H10	2	480,104.188	598,315.062
95	      H11	2	443,282.938	562,583.000
96	      H12	2	428,987.938	553,321.750
1	      A1	3	456,050.250	522,289.781
2	      A2	3	487,371.188	528,323.438
3	      A3	3	499,267.906	544,185.812
4	      A4	3	542,466.875	594,356.188
5	      A5	3	545,550.000	579,604.500
6	      A6	3	568,463.812	597,892.938
7	      A7	3	594,967.188	712,993.250
8	      A8	3	572,102.375	678,643.000
9	      A9	3	573,799.375	702,544.562
10	      A10	3	562,806.625	706,992.625
11	      A11	3	535,768.188	718,176.062
12	      A12	3	496,788.656	664,671.250
13	      B1	3	444,513.094	486,672.688
14	      B2	3	459,725.188	482,227.969
15	      B3	3	519,346.844	537,445.000
16	      B4	3	549,173.312	570,311.188
17	      B5	3	561,106.562	577,347.188
18	      B6	3	578,526.688	585,229.812
19	      B7	3	594,729.875	690,396.062
20	      B8	3	563,555.000	645,171.625
21	      B9	3	589,369.375	689,780.438
22	      B10	3	563,823.188	683,667.125
23	      B11	3	532,773.312	664,736.188
24	      B12	3	497,533.938	628,093.438
25	      C1	3	468,813.062	510,724.688
26	      C2	3	497,070.844	533,683.688
27	      C3	3	527,418.375	540,244.375
28	      C4	3	572,738.375	587,767.250
29	      C5	3	606,060.688	614,081.812
30	      C6	3	576,305.688	574,985.875
31	      C7	3	599,439.875	679,949.375
32	      C8	3	644,794.250	742,913.125
33	      C9	3	615,259.062	707,640.125
34	      C10	3	593,288.625	708,856.375
35	      C11	3	570,267.438	707,665.812
36	      C12	3	529,345.750	672,677.812
37	      D1	3	465,326.781	500,946.688
38	      D2	3	482,636.625	511,534.281
39	      D3	3	506,126.344	518,663.750
40	      D4	3	556,408.562	567,114.312
41	      D5	3	569,503.438	574,197.938
42	      D6	3	598,348.562	590,200.750
43	      D7	3	619,025.938	706,896.625
44	      D8	3	623,227.500	718,175.938
45	      D9	3	582,167.188	664,083.812
46	      D10	3	597,669.250	714,028.125
47	      D11	3	557,171.438	677,696.625
48	      D12	3	515,577.469	645,826.062
49	      E1	3	463,004.875	496,879.094
50	      E2	3	499,949.594	520,240.406
51	      E3	3	552,221.250	568,615.312
52	      E4	3	549,316.375	550,748.250
53	      E5	3	568,393.688	571,377.500
54	      E6	3	612,017.750	609,277.750
55	      E7	3	581,546.750	665,032.500
56	      E8	3	586,744.812	665,958.438
57	      E9	3	597,805.125	690,937.562
58	      E10	3	597,275.562	709,034.188
59	      E11	3	552,078.562	685,498.312
60	      E12	3	506,881.812	634,821.312
61	      F1	3	439,831.688	474,729.656
62	      F2	3	456,261.469	479,301.375
63	      F3	3	505,235.312	514,722.094
64	      F4	3	527,767.000	537,888.375
65	      F5	3	584,240.562	605,738.188
66	      F6	3	588,938.375	594,245.188
67	      F7	3	558,626.938	634,899.938
68	      F8	3	557,143.500	647,215.250
69	      F9	3	566,713.500	666,540.000
70	      F10	3	538,076.750	645,104.688
71	      F11	3	508,029.594	623,422.312
72	      F12	3	482,292.156	605,248.750
73	      G1	3	422,186.344	461,858.656
74	      G2	3	465,917.062	494,730.812
75	      G3	3	489,379.156	503,834.688
76	      G4	3	524,303.125	549,029.500
77	      G5	3	535,872.000	546,628.562
78	      G6	3	535,050.188	545,013.062
79	      G7	3	526,165.500	608,430.188
80	      G8	3	538,666.562	628,875.938
81	      G9	3	516,770.312	613,809.562
82	      G10	3	542,284.625	661,121.812
83	      G11	3	487,469.438	600,585.188
84	      G12	3	459,409.281	588,700.250
85	      H1	3	383,504.719	433,745.281
86	      H2	3	424,053.438	458,267.562
87	      H3	3	457,101.750	478,428.219
88	      H4	3	473,114.656	512,158.438
89	      H5	3	495,123.062	518,313.594
90	      H6	3	488,006.500	510,750.375
91	      H7	3	491,466.438	590,028.062
92	      H8	3	520,602.812	625,104.375
93	      H9	3	493,501.281	595,975.688
94	      H10	3	478,131.531	600,829.312
95	      H11	3	443,918.625	566,511.125
96	      H12	3	427,532.844	555,821.875
1	      A1	4	456,636.188	525,478.875
2	      A2	4	487,393.094	532,925.062
3	      A3	4	498,623.500	547,109.750
4	      A4	4	542,516.812	603,071.688
5	      A5	4	544,597.812	582,846.750
6	      A6	4	568,653.688	602,766.062
7	      A7	4	595,002.938	716,985.750
8	      A8	4	572,978.562	684,351.062
9	      A9	4	573,915.312	707,327.812
10	      A10	4	562,645.000	715,749.375
11	      A11	4	535,425.562	724,491.938
12	      A12	4	492,701.812	668,615.875
13	      B1	4	444,027.281	487,222.531
14	      B2	4	458,920.312	482,749.312
15	      B3	4	518,572.219	539,194.000
16	      B4	4	549,434.500	572,539.312
17	      B5	4	561,763.750	580,041.500
18	      B6	4	579,731.125	588,366.062
19	      B7	4	594,711.938	693,873.625
20	      B8	4	563,902.438	646,870.750
21	      B9	4	589,951.000	693,505.125
22	      B10	4	563,222.938	686,695.438
23	      B11	4	533,045.000	668,017.750
24	      B12	4	496,230.531	627,894.438
25	      C1	4	467,988.906	510,949.000
26	      C2	4	497,224.375	536,688.125
27	      C3	4	527,808.688	543,290.000
28	      C4	4	572,187.562	591,709.688
29	      C5	4	605,670.125	619,177.312
30	      C6	4	577,407.812	578,767.812
31	      C7	4	599,142.375	683,001.000
32	      C8	4	644,526.062	746,581.625
33	      C9	4	615,394.875	711,544.062
34	      C10	4	592,686.000	710,240.250
35	      C11	4	569,442.625	708,563.750
36	      C12	4	528,500.125	673,687.500
37	      D1	4	464,913.969	501,358.156
38	      D2	4	482,251.875	512,130.125
39	      D3	4	505,944.250	521,719.469
40	      D4	4	557,155.562	569,749.438
41	      D5	4	570,457.875	582,254.000
42	      D6	4	598,615.125	594,041.750
43	      D7	4	618,729.812	710,395.000
44	      D8	4	624,094.875	722,459.750
45	      D9	4	583,169.438	669,279.125
46	      D10	4	598,613.375	718,197.312
47	      D11	4	557,185.062	680,744.750
48	      D12	4	514,743.969	646,078.750
49	      E1	4	462,217.219	499,264.062
50	      E2	4	500,167.375	522,416.469
51	      E3	4	552,787.875	571,877.000
52	      E4	4	548,796.875	551,540.000
53	      E5	4	569,494.812	577,116.438
54	      E6	4	611,571.062	613,484.250
55	      E7	4	581,616.438	669,552.938
56	      E8	4	587,469.688	670,284.875
57	      E9	4	598,941.750	695,350.375
58	      E10	4	597,709.000	714,020.875
59	      E11	4	552,752.500	689,487.375
60	      E12	4	505,939.438	634,729.562
61	      F1	4	439,540.312	475,058.969
62	      F2	4	456,865.344	480,852.594
63	      F3	4	505,077.469	516,221.750
64	      F4	4	528,014.500	540,783.500
65	      F5	4	581,229.875	614,924.812
66	      F6	4	588,468.438	600,511.750
67	      F7	4	558,676.250	639,461.875
68	      F8	4	557,730.750	650,769.625
69	      F9	4	567,070.000	669,726.750
70	      F10	4	538,145.375	648,348.938
71	      F11	4	508,670.844	627,592.188
72	      F12	4	480,552.719	606,279.250
73	      G1	4	421,792.625	463,150.750
74	      G2	4	466,531.719	495,337.750
75	      G3	4	488,962.531	505,751.531
76	      G4	4	523,977.562	556,153.562
77	      G5	4	535,790.938	552,703.688
78	      G6	4	534,980.375	549,924.500
79	      G7	4	526,316.125	611,786.875
80	      G8	4	538,402.875	631,708.812
81	      G9	4	518,143.906	618,122.438
82	      G10	4	542,967.062	664,737.375
83	      G11	4	487,800.500	602,532.188
84	      G12	4	458,478.719	589,721.438
85	      H1	4	382,698.562	434,361.562
86	      H2	4	423,916.031	460,406.812
87	      H3	4	457,090.438	480,759.438
88	      H4	4	472,654.844	520,368.250
89	      H5	4	492,193.688	524,436.500
90	      H6	4	487,861.812	516,357.438
91	      H7	4	491,992.156	592,918.000
92	      H8	4	520,385.219	629,739.062
93	      H9	4	493,762.438	599,792.875
94	      H10	4	477,494.438	601,406.250
95	      H11	4	444,182.562	569,456.188
96	      H12	4	424,803.500	555,370.625
1	      A1	5	457,445.875	529,647.125
2	      A2	5	487,415.062	536,817.125
3	      A3	5	498,498.188	551,780.562
4	      A4	5	542,995.062	616,586.688
5	      A5	5	544,427.812	590,090.562
6	      A6	5	568,663.500	608,139.125
7	      A7	5	595,322.750	723,062.562
8	      A8	5	574,332.562	689,982.500
9	      A9	5	573,889.938	713,572.938
10	      A10	5	562,343.750	726,618.688
11	      A11	5	535,447.312	733,921.250
12	      A12	5	490,842.562	673,154.062
13	      B1	5	443,911.469	487,612.125
14	      B2	5	458,759.844	483,504.562
15	      B3	5	517,115.438	541,404.438
16	      B4	5	549,489.250	577,536.688
17	      B5	5	562,368.250	583,375.625
18	      B6	5	579,944.125	590,865.188
19	      B7	5	594,679.188	696,665.812
20	      B8	5	563,957.812	649,071.562
21	      B9	5	589,955.500	696,485.500
22	      B10	5	563,101.062	690,272.188
23	      B11	5	533,104.125	672,333.000
24	      B12	5	495,332.500	629,747.375
25	      C1	5	467,440.062	511,923.656
26	      C2	5	496,458.750	538,120.438
27	      C3	5	527,813.312	546,654.625
28	      C4	5	572,071.375	595,617.438
29	      C5	5	605,358.562	626,353.875
30	      C6	5	578,270.125	583,107.438
31	      C7	5	599,175.562	686,630.812
32	      C8	5	644,425.000	748,992.625
33	      C9	5	613,066.438	714,132.250
34	      C10	5	593,250.500	714,969.000
35	      C11	5	569,903.625	712,465.000
36	      C12	5	527,609.562	675,677.875
37	      D1	5	464,422.344	504,024.469
38	      D2	5	482,085.125	514,329.812
39	      D3	5	506,126.312	523,041.719
40	      D4	5	557,580.125	573,526.875
41	      D5	5	571,440.375	591,843.438
42	      D6	5	598,858.250	597,752.562
43	      D7	5	618,723.625	713,349.875
44	      D8	5	624,732.062	726,055.562
45	      D9	5	584,245.750	673,210.625
46	      D10	5	599,143.312	722,365.625
47	      D11	5	557,293.125	683,480.688
48	      D12	5	514,250.562	647,748.312
49	      E1	5	462,027.188	501,135.688
50	      E2	5	500,362.469	524,717.062
51	      E3	5	552,833.812	574,765.250
52	      E4	5	549,083.562	554,770.000
53	      E5	5	570,246.188	585,149.812
54	      E6	5	611,373.438	618,034.500
55	      E7	5	581,993.562	671,759.312
56	      E8	5	587,866.562	673,207.188
57	      E9	5	599,444.000	699,251.562
58	      E10	5	598,359.312	717,204.188
59	      E11	5	552,906.438	692,350.750
60	      E12	5	505,606.531	635,206.812
61	      F1	5	439,574.344	476,372.406
62	      F2	5	456,915.188	481,624.000
63	      F3	5	505,058.188	518,986.844
64	      F4	5	527,955.438	545,042.812
65	      F5	5	580,392.125	626,801.062
66	      F6	5	588,291.750	611,399.438
67	      F7	5	558,881.562	643,264.938
68	      F8	5	558,073.875	655,317.875
69	      F9	5	567,778.500	673,589.750
70	      F10	5	538,029.312	649,544.312
71	      F11	5	509,442.125	630,162.125
72	      F12	5	479,689.406	606,651.312
73	      G1	5	421,708.031	464,744.406
74	      G2	5	466,678.344	497,097.281
75	      G3	5	488,732.844	507,426.375
76	      G4	5	523,695.750	569,575.375
77	      G5	5	536,277.625	564,707.312
78	      G6	5	535,699.688	556,452.562
79	      G7	5	526,315.062	614,709.438
80	      G8	5	538,633.188	633,463.562
81	      G9	5	518,625.156	620,692.250
82	      G10	5	543,415.938	667,610.125
83	      G11	5	488,049.500	604,344.875
84	      G12	5	457,633.594	590,359.500
85	      H1	5	381,772.938	434,319.312
86	      H2	5	423,611.000	462,330.656
87	      H3	5	457,547.719	481,827.188
88	      H4	5	472,495.375	536,719.812
89	      H5	5	491,404.094	531,642.250
90	      H6	5	487,921.469	524,350.938
91	      H7	5	492,327.281	594,944.438
92	      H8	5	520,155.094	632,316.062
93	      H9	5	494,025.500	603,013.812
94	      H10	5	477,681.219	603,529.250
95	      H11	5	443,835.000	571,516.938
96	      H12	5	422,706.812	553,851.438
1	      A1	6	458,260.500	538,342.312
2	      A2	6	488,057.250	546,516.688
3	      A3	6	499,165.125	560,054.250
4	      A4	6	543,344.438	642,865.312
5	      A5	6	545,292.250	602,621.500
6	      A6	6	568,590.125	617,462.375
7	      A7	6	595,523.812	731,309.750
8	      A8	6	575,226.438	699,139.438
9	      A9	6	574,486.062	723,032.438
10	      A10	6	562,484.750	745,438.062
11	      A11	6	535,874.250	751,058.062
12	      A12	6	489,802.500	686,168.688
13	      B1	6	443,766.219	488,419.062
14	      B2	6	459,400.094	485,213.312
15	      B3	6	516,897.344	542,190.438
16	      B4	6	549,993.625	584,993.688
17	      B5	6	562,902.125	588,238.625
18	      B6	6	579,985.062	595,389.875
19	      B7	6	594,824.750	700,666.000
20	      B8	6	563,999.812	651,810.062
21	      B9	6	589,182.312	699,626.562
22	      B10	6	563,895.250	694,260.812
23	      B11	6	533,207.938	675,743.312
24	      B12	6	494,921.906	633,047.000
25	      C1	6	466,979.750	513,701.031
26	      C2	6	496,282.688	538,830.188
27	      C3	6	528,610.875	548,864.438
28	      C4	6	572,804.125	601,590.688
29	      C5	6	605,543.250	636,877.875
30	      C6	6	578,850.312	588,336.062
31	      C7	6	599,494.562	689,687.500
32	      C8	6	644,801.750	751,833.188
33	      C9	6	612,502.250	715,366.250
34	      C10	6	594,290.438	719,452.812
35	      C11	6	570,289.312	717,738.125
36	      C12	6	525,924.188	676,605.000
37	      D1	6	464,261.688	505,962.156
38	      D2	6	482,366.594	516,196.000
39	      D3	6	506,451.000	524,602.938
40	      D4	6	557,691.562	578,280.750
41	      D5	6	572,141.438	607,361.062
42	      D6	6	599,014.875	604,644.750
43	      D7	6	618,904.938	716,752.938
44	      D8	6	625,511.688	729,037.875
45	      D9	6	584,719.688	676,337.188
46	      D10	6	599,506.375	725,936.875
47	      D11	6	557,749.812	687,735.750
48	      D12	6	514,042.312	649,909.438
49	      E1	6	462,091.938	501,467.562
50	      E2	6	501,125.531	527,736.062
51	      E3	6	553,172.875	577,388.750
52	      E4	6	549,962.812	558,289.125
53	      E5	6	570,651.438	596,018.500
54	      E6	6	611,957.875	625,203.438
55	      E7	6	582,403.312	674,668.062
56	      E8	6	588,764.125	676,775.750
57	      E9	6	600,626.438	702,664.125
58	      E10	6	599,224.875	719,799.688
59	      E11	6	553,267.312	694,385.750
60	      E12	6	505,409.406	636,963.188
61	      F1	6	439,837.312	477,433.656
62	      F2	6	457,264.875	483,713.094
63	      F3	6	505,338.500	520,275.438
64	      F4	6	527,985.750	548,729.125
65	      F5	6	581,152.562	653,771.312
66	      F6	6	588,069.625	629,553.000
67	      F7	6	559,120.688	646,370.250
68	      F8	6	558,827.875	658,046.875
69	      F9	6	568,279.125	676,563.062
70	      F10	6	538,152.812	650,781.625
71	      F11	6	509,689.000	632,897.000
72	      F12	6	479,403.938	607,561.562
73	      G1	6	421,793.250	465,666.406
74	      G2	6	467,081.844	498,548.250
75	      G3	6	488,341.406	508,341.562
76	      G4	6	523,763.062	595,111.688
77	      G5	6	536,466.000	583,671.125
78	      G6	6	535,980.125	568,400.750
79	      G7	6	526,692.375	617,411.250
80	      G8	6	538,854.438	635,758.500
81	      G9	6	518,695.906	623,630.062
82	      G10	6	543,540.750	669,991.562
83	      G11	6	487,831.844	605,680.188
84	      G12	6	457,166.844	591,799.062
85	      H1	6	378,969.281	431,760.281
86	      H2	6	423,701.438	463,019.500
87	      H3	6	457,887.531	482,604.281
88	      H4	6	472,350.781	565,054.625
89	      H5	6	492,019.812	547,135.938
90	      H6	6	488,147.312	537,720.688
91	      H7	6	492,584.281	597,220.438
92	      H8	6	520,341.656	633,799.188
93	      H9	6	494,123.000	604,457.750
94	      H10	6	477,694.500	606,246.938
95	      H11	6	442,630.438	572,790.188
96	      H12	6	421,524.594	552,146.750
1	      A1	7	459,216.219	552,133.125
2	      A2	7	488,834.750	560,183.188
3	      A3	7	499,692.969	575,326.562
4	      A4	7	543,322.312	692,478.375
5	      A5	7	546,127.062	624,965.125
6	      A6	7	568,953.750	633,360.188
7	      A7	7	595,886.500	744,189.688
8	      A8	7	576,138.250	713,763.250
9	      A9	7	575,205.188	736,585.188
10	      A10	7	562,183.750	780,515.125
11	      A11	7	535,892.438	780,849.062
12	      A12	7	488,686.875	713,019.188
13	      B1	7	442,596.406	490,277.406
14	      B2	7	459,920.875	487,330.438
15	      B3	7	517,721.469	544,796.125
16	      B4	7	550,821.938	594,857.875
17	      B5	7	563,415.500	595,751.875
18	      B6	7	580,994.875	599,753.625
19	      B7	7	595,189.562	704,821.938
20	      B8	7	564,372.812	654,205.562
21	      B9	7	587,226.812	701,656.812
22	      B10	7	564,362.812	698,762.062
23	      B11	7	533,243.000	682,100.688
24	      B12	7	494,807.000	639,404.625
25	      C1	7	466,123.219	513,285.219
26	      C2	7	496,814.938	541,792.125
27	      C3	7	529,400.750	550,575.688
28	      C4	7	574,019.625	610,674.812
29	      C5	7	605,597.438	655,866.125
30	      C6	7	579,399.562	596,258.500
31	      C7	7	599,932.062	691,959.812
32	      C8	7	644,747.812	755,004.562
33	      C9	7	613,362.688	717,413.625
34	      C10	7	594,505.875	723,865.688
35	      C11	7	570,615.250	721,915.438
36	      C12	7	525,390.750	677,500.250
